"","m","ResponseId.x","behavior","numeracy","numeracy.f","certainty","estimate","actual","estimation.bias","estimation.bias.log","absolute.error","absolute.error.log","actual.log","estimate.log","climate_concern","concern.scaled","Duration.wave1","ResponseId.wave1","gender","country","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"71",229166066778304,"R_8hNT7jXVSBb9qhP","shower",25,"numeracy high",3,1000,1186,0.843170320404722,-0.0740846890282438,0.843170320404722,0.0740846890282438,3.07408468902824,3,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML","male","Germany","middle school",1,3,1453,"R_8hNT7jXVSBb9qhP",70,"<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"72",229166066778304,"R_8hNT7jXVSBb9qhP","washing",25,"numeracy high",3,100,127,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2.10380372095596,2,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML","male","Germany","middle school",1,3,1453,"R_8hNT7jXVSBb9qhP",70,"<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"73",229166066778312,"R_3Oq241l7XqxA9WE","dishwasher",40,"numeracy low",3,100,74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"74",229166066778312,"R_3Oq241l7XqxA9WE","dryer",40,"numeracy low",4,1000,1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"75",229166066778312,"R_3Oq241l7XqxA9WE","fridge",40,"numeracy low",3,300,52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"76",229166066778312,"R_3Oq241l7XqxA9WE","hairdryer",40,"numeracy low",4,150,128,1.171875,0.0688812894078129,1.171875,0.0688812894078129,2.10720996964787,2.17609125905568,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"77",229166066778312,"R_3Oq241l7XqxA9WE","heating",40,"numeracy low",3,1000,1141,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3.05728564441821,3,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"78",229166066778312,"R_3Oq241l7XqxA9WE","light",40,"numeracy low",3,350,358,0.977653631284916,-0.00981498229359872,0.977653631284916,0.00981498229359872,2.55388302664387,2.54406804435028,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"79",229166066778312,"R_3Oq241l7XqxA9WE","shower",40,"numeracy low",3,500,1186,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,3.07408468902824,2.69897000433602,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"80",229166066778312,"R_3Oq241l7XqxA9WE","washing",40,"numeracy low",4,400,127,3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.10380372095596,2.60205999132796,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD","male","Germany","obligatory school",2,3,1503,"R_3Oq241l7XqxA9WE",64,"2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"81",229166066780404,"R_1IGfF1abpdkWhLy","dishwasher",10,"numeracy low",2,300,74,4.05405405405405,0.607889534988686,4.05405405405405,0.607889534988686,1.86923171973098,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"82",229166066780404,"R_1IGfF1abpdkWhLy","dryer",10,"numeracy low",3,1000,1088,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3.03662889536216,3,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"83",229166066780404,"R_1IGfF1abpdkWhLy","fridge",10,"numeracy low",3,300,52,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,1.7160033436348,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"84",229166066780404,"R_1IGfF1abpdkWhLy","hairdryer",10,"numeracy low",2,200,128,1.5625,0.193820026016113,1.5625,0.193820026016113,2.10720996964787,2.30102999566398,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"85",229166066780404,"R_1IGfF1abpdkWhLy","heating",10,"numeracy low",2,300,1141,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,3.05728564441821,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"86",229166066780404,"R_1IGfF1abpdkWhLy","light",10,"numeracy low",3,250,358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"87",229166066780404,"R_1IGfF1abpdkWhLy","shower",10,"numeracy low",3,300,1186,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,3.07408468902824,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"88",229166066780404,"R_1IGfF1abpdkWhLy","washing",10,"numeracy low",4,800,127,6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.10380372095596,2.90308998699194,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j","female","Germany","obligatory school",2,5,1497,"R_1IGfF1abpdkWhLy",72,"2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"89",229166066782222,"R_1I6MKxO41jAt15N","dishwasher",10,"numeracy low",1,130,74,1.75675675675676,0.244711632575861,1.75675675675676,0.244711632575861,1.86923171973098,2.11394335230684,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"90",229166066782222,"R_1I6MKxO41jAt15N","dryer",10,"numeracy low",3,1800,1088,1.65441176470588,0.218643609741145,1.65441176470588,0.218643609741145,3.03662889536216,3.25527250510331,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"91",229166066782222,"R_1I6MKxO41jAt15N","fridge",10,"numeracy low",4,1200,52,23.0769230769231,1.36317790241283,23.0769230769231,1.36317790241283,1.7160033436348,3.07918124604762,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"92",229166066782222,"R_1I6MKxO41jAt15N","hairdryer",10,"numeracy low",4,15,128,0.1171875,-0.931118710592187,0.1171875,0.931118710592187,2.10720996964787,1.17609125905568,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"93",229166066782222,"R_1I6MKxO41jAt15N","heating",10,"numeracy low",2,600,1141,0.525854513584575,-0.279134394034571,0.525854513584575,0.279134394034571,3.05728564441821,2.77815125038364,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"94",229166066782222,"R_1I6MKxO41jAt15N","light",10,"numeracy low",5,90,358,0.251396648044693,-0.59964051720455,0.251396648044693,0.59964051720455,2.55388302664387,1.95424250943932,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"95",229166066782222,"R_1I6MKxO41jAt15N","shower",10,"numeracy low",4,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"96",229166066782222,"R_1I6MKxO41jAt15N","washing",10,"numeracy low",5,800,127,6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.10380372095596,2.90308998699194,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc","male","Germany","degree",2,5,1439,"R_1I6MKxO41jAt15N",29,"2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"97",229166066786390,"R_1LUJuqInfZjP2R8","dishwasher",10,"numeracy low",4,200,74,2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,1.86923171973098,2.30102999566398,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"98",229166066786390,"R_1LUJuqInfZjP2R8","dryer",10,"numeracy low",3,400,1088,0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,3.03662889536216,2.60205999132796,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"99",229166066786390,"R_1LUJuqInfZjP2R8","fridge",10,"numeracy low",4,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"100",229166066786390,"R_1LUJuqInfZjP2R8","hairdryer",10,"numeracy low",4,50,128,0.390625,-0.40823996531185,0.390625,0.40823996531185,2.10720996964787,1.69897000433602,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"101",229166066786390,"R_1LUJuqInfZjP2R8","heating",10,"numeracy low",3,300,1141,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,3.05728564441821,2.47712125471966,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"102",229166066786390,"R_1LUJuqInfZjP2R8","light",10,"numeracy low",4,250,358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"103",229166066786390,"R_1LUJuqInfZjP2R8","shower",10,"numeracy low",3,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"104",229166066786390,"R_1LUJuqInfZjP2R8","washing",10,"numeracy low",5,300,127,2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.10380372095596,2.47712125471966,1.25,-3.55418719211823,876,"R_2VdofypBJBuhz1H","male","Germany","obligatory school",2,8,1868,"R_1LUJuqInfZjP2R8",60,"2'500- 4'000€
<4'300- 5'899CHF",14,31,"okay"
"105",229166066788472,"R_3M0xwiuX0tjd8ZJ","dishwasher",50,"numeracy low",3,10,74,0.135135135135135,-0.869231719730976,0.135135135135135,0.869231719730976,1.86923171973098,1,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"106",229166066788472,"R_3M0xwiuX0tjd8ZJ","dryer",50,"numeracy low",6,900,1088,0.827205882352941,-0.0823863859228363,0.827205882352941,0.0823863859228363,3.03662889536216,2.95424250943932,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"107",229166066788472,"R_3M0xwiuX0tjd8ZJ","fridge",50,"numeracy low",4,400,52,7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,1.7160033436348,2.60205999132796,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"108",229166066788472,"R_3M0xwiuX0tjd8ZJ","hairdryer",50,"numeracy low",4,200,128,1.5625,0.193820026016113,1.5625,0.193820026016113,2.10720996964787,2.30102999566398,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"109",229166066788472,"R_3M0xwiuX0tjd8ZJ","heating",50,"numeracy low",2,300,1141,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,3.05728564441821,2.47712125471966,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"110",229166066788472,"R_3M0xwiuX0tjd8ZJ","light",50,"numeracy low",2,250,358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"111",229166066788472,"R_3M0xwiuX0tjd8ZJ","shower",50,"numeracy low",3,5,1186,0.00421585160202361,-2.37511468469223,0.00421585160202361,2.37511468469223,3.07408468902824,0.698970004336019,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"112",229166066788472,"R_3M0xwiuX0tjd8ZJ","washing",50,"numeracy low",5,700,127,5.51181102362205,0.7412943190583,5.51181102362205,0.7412943190583,2.10380372095596,2.84509804001426,6,1.19581280788177,3813,"R_1gIlDrlegDFV6sF","male","Germany","no formal education",5,3,3729,"R_3M0xwiuX0tjd8ZJ",26,"<1'500€
<3'100CHF",63,62,"okay"
"113",229166066788475,"R_eUJ7b0qtFajcHiF","dishwasher",10,"numeracy low",4,10,74,0.135135135135135,-0.869231719730976,0.135135135135135,0.869231719730976,1.86923171973098,1,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"114",229166066788475,"R_eUJ7b0qtFajcHiF","dryer",10,"numeracy low",4,100,1088,0.0919117647058824,-1.03662889536216,0.0919117647058824,1.03662889536216,3.03662889536216,2,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"115",229166066788475,"R_eUJ7b0qtFajcHiF","fridge",10,"numeracy low",3,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"116",229166066788475,"R_eUJ7b0qtFajcHiF","hairdryer",10,"numeracy low",4,75,128,0.5859375,-0.232148706256168,0.5859375,0.232148706256168,2.10720996964787,1.8750612633917,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"117",229166066788475,"R_eUJ7b0qtFajcHiF","heating",10,"numeracy low",4,25,1141,0.0219106047326906,-1.65934563574618,0.0219106047326906,1.65934563574618,3.05728564441821,1.39794000867204,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"118",229166066788475,"R_eUJ7b0qtFajcHiF","light",10,"numeracy low",3,250,358,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.55388302664387,2.39794000867204,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"119",229166066788475,"R_eUJ7b0qtFajcHiF","shower",10,"numeracy low",4,15,1186,0.0126475548060708,-1.89799342997256,0.0126475548060708,1.89799342997256,3.07408468902824,1.17609125905568,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"120",229166066788475,"R_eUJ7b0qtFajcHiF","washing",10,"numeracy low",4,10,127,0.078740157480315,-1.10380372095596,0.078740157480315,1.10380372095596,2.10380372095596,1,6,1.19581280788177,639,"R_WfbcOa4R3TKEukN","male","Germany","middle school",2,6,855,"R_eUJ7b0qtFajcHiF",60,"> 4'000€
>5'900 CHF",10,14,"okay"
"121",229166066789519,"R_ZKQs1KphaxQxIbf","dishwasher",20,"numeracy low",1,100,74,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,1.86923171973098,2,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"122",229166066789519,"R_ZKQs1KphaxQxIbf","dryer",20,"numeracy low",5,250,1088,0.229779411764706,-0.638688886690123,0.229779411764706,0.638688886690123,3.03662889536216,2.39794000867204,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"123",229166066789519,"R_ZKQs1KphaxQxIbf","fridge",20,"numeracy low",2,50,52,0.961538461538462,-0.0170333392987803,0.961538461538462,0.0170333392987803,1.7160033436348,1.69897000433602,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"124",229166066789519,"R_ZKQs1KphaxQxIbf","hairdryer",20,"numeracy low",4,100,128,0.78125,-0.107209969647868,0.78125,0.107209969647868,2.10720996964787,2,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"125",229166066789519,"R_ZKQs1KphaxQxIbf","heating",20,"numeracy low",1,20,1141,0.0175284837861525,-1.75625564875423,0.0175284837861525,1.75625564875423,3.05728564441821,1.30102999566398,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"126",229166066789519,"R_ZKQs1KphaxQxIbf","light",20,"numeracy low",1,100,358,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2.55388302664387,2,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"127",229166066789519,"R_ZKQs1KphaxQxIbf","shower",20,"numeracy low",1,100,1186,0.0843170320404722,-1.07408468902824,0.0843170320404722,1.07408468902824,3.07408468902824,2,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"128",229166066789519,"R_ZKQs1KphaxQxIbf","washing",20,"numeracy low",1,50,127,0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,2.10380372095596,1.69897000433602,1,-3.80418719211823,481,"R_2EEuiLLUQlAKcEz","male","Germany","no formal education",2,6,382,"R_ZKQs1KphaxQxIbf",25,"<1'500- 2'499€
3'100-4'299CHF",8,6,"speeder"
"129",229166066792658,"R_2ZQvMICyBHJJC25","dishwasher",30,"numeracy low",3,150,74,2.02702702702703,0.306859539324705,2.02702702702703,0.306859539324705,1.86923171973098,2.17609125905568,5.25,0.445812807881773,1235,"R_DAy13Qg9X0yju5b","male","Germany","no formal education",1,5,1520,"R_2ZQvMICyBHJJC25",57,"<1'500€
<3'100CHF",20,25,"okay"
"130",229166066792658,"R_2ZQvMICyBHJJC25","dryer",30,"numeracy low",3,300,1088,0.275735294117647,-0.559507640642499,0.275735294117647,0.559507640642499,3.03662889536216,2.47712125471966,5.25,0.445812807881773,1235,"R_DAy13Qg9X0yju5b","male","Germany","no formal education",1,5,1520,"R_2ZQvMICyBHJJC25",57,"<1'500€
<3'100CHF",20,25,"okay"
"131",229166066792658,"R_2ZQvMICyBHJJC25","fridge",30,"numeracy low",3,150,52,2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,1.7160033436348,2.17609125905568,5.25,0.445812807881773,1235,"R_DAy13Qg9X0yju5b","male","Germany","no formal education",1,5,1520,"R_2ZQvMICyBHJJC25",57,"<1'500€
<3'100CHF",20,25,"okay"
"132",229166066792658,"R_2ZQvMICyBHJJC25","hairdryer",30,"numeracy low",6,5,128,0.0390625,-1.40823996531185,0.0390625,1.40823996531185,2.10720996964787,0.698970004336019,5.25,0.445812807881773,1235,"R_DAy13Qg9X0yju5b","male","Germany","no formal education",1,5,1520,"R_2ZQvMICyBHJJC25",57,"<1'500€
<3'100CHF",20,25,"okay"
"133",229166066792658,"R_2ZQvMICyBHJJC25","heating",30,"numeracy low",3,100,1141,0.0876424189307625,-1.05728564441821,0.0876424189307625,1.05728564441821,3.05728564441821,2,5.25,0.445812807881773,1235,"R_DAy13Qg9X0yju5b","male","Germany","no formal education",1,5,1520,"R_2ZQvMICyBHJJC25",57,"<1'500€
<3'100CHF",20,25,"okay"
