"","m","behavior","gender","age","country","education","actual","actual.log","ResponseId.wave1.wave1","estimate.wave1","income.wave1","estimation.bias.wave1","estimation.bias.log.wave1","absolute.error.wave1","absolute.error.log.wave1","estimate.log.wave1","climate_concern.wave1","concern.scaled.wave1","ResponseId.wave1","numeracy.f","certainty","estimate.wave2","estimation.bias.wave2","estimation.bias.log.wave2","absolute.error.wave2","absolute.error.log.wave2","estimate.log.wave2","climate_concern.wave2","concern.scaled.wave2","Duration.wave1","ResponseId.wave1.wave2","household_size","politicalorientation_1","Duration.wave2","ResponseId.wave2","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"48",229166066770991,"washing","male",69,"Germany","middle school",127,2.10380372095596,"R_3ffPXWQN4a5pytn",50,"<1'500- 2'499€
3'100-4'299CHF",0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,1.69897000433602,5,0.0788177339901477,"R_3nAgm8GpHtzVUDU","numeracy low",5,15,0.118110236220472,-0.927712461900276,0.118110236220472,0.927712461900276,1.17609125905568,4,-0.804187192118227,697,"R_3ffPXWQN4a5pytn",1,5,886,"R_3nAgm8GpHtzVUDU","<1'500- 2'499€
3'100-4'299CHF",11,14,"okay"
"49",229166066770993,"dishwasher","male",58,"Germany","obligatory school",74,1.86923171973098,"R_O8b53p7xh5bwplT",130,"2'500- 4'000€
<4'300- 5'899CHF",1.75675675675676,0.244711632575861,1.75675675675676,0.244711632575861,2.11394335230684,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",4,50,0.675675675675676,-0.170261715394957,0.675675675675676,0.170261715394957,1.69897000433602,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"50",229166066770993,"dryer","male",58,"Germany","obligatory school",1088,3.03662889536216,"R_O8b53p7xh5bwplT",280,"2'500- 4'000€
<4'300- 5'899CHF",0.257352941176471,-0.589470864019942,0.257352941176471,0.589470864019942,2.44715803134222,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",3,600,0.551470588235294,-0.258477644978517,0.551470588235294,0.258477644978517,2.77815125038364,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"51",229166066770993,"fridge","male",58,"Germany","obligatory school",52,1.7160033436348,"R_O8b53p7xh5bwplT",180,"2'500- 4'000€
<4'300- 5'899CHF",3.46153846153846,0.539269161468507,3.46153846153846,0.539269161468507,2.25527250510331,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",4,100,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"52",229166066770993,"hairdryer","male",58,"Germany","obligatory school",128,2.10720996964787,"R_O8b53p7xh5bwplT",340,"2'500- 4'000€
<4'300- 5'899CHF",2.65625,0.424268947394387,2.65625,0.424268947394387,2.53147891704225,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",4,14,0.109375,-0.96108193396963,0.109375,0.96108193396963,1.14612803567824,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"53",229166066770993,"heating","male",58,"Germany","obligatory school",1141,3.05728564441821,"R_O8b53p7xh5bwplT",2500,"2'500- 4'000€
<4'300- 5'899CHF",2.19106047326906,0.340654364253823,2.19106047326906,0.340654364253823,3.39794000867204,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",4,1000,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"54",229166066770993,"light","male",58,"Germany","obligatory school",358,2.55388302664387,"R_O8b53p7xh5bwplT",300,"2'500- 4'000€
<4'300- 5'899CHF",0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",3,200,0.558659217877095,-0.252853030979893,0.558659217877095,0.252853030979893,2.30102999566398,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"55",229166066770993,"shower","male",58,"Germany","obligatory school",1186,3.07408468902824,"R_O8b53p7xh5bwplT",150,"2'500- 4'000€
<4'300- 5'899CHF",0.126475548060708,-0.897993429972563,0.126475548060708,0.897993429972563,2.17609125905568,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",3,150,0.126475548060708,-0.897993429972563,0.126475548060708,0.897993429972563,2.17609125905568,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"56",229166066770993,"washing","male",58,"Germany","obligatory school",127,2.10380372095596,"R_O8b53p7xh5bwplT",140,"2'500- 4'000€
<4'300- 5'899CHF",1.10236220472441,0.0423243147222812,1.10236220472441,0.0423243147222812,2.14612803567824,5.25,0.328817733990148,"R_1mPZTN6F4Yrwu6f","numeracy low",3,250,1.96850393700787,0.294136287716081,1.96850393700787,0.294136287716081,2.39794000867204,5.5,0.695812807881773,1609,"R_O8b53p7xh5bwplT",2,5,4263,"R_1mPZTN6F4Yrwu6f","2'500- 4'000€
<4'300- 5'899CHF",26,71,"okay"
"57",229166066778296,"dishwasher","female",59,"Germany","middle school",74,1.86923171973098,"R_3gXXt1W2K8Pos3x",1200,"> 4'000€
>5'900 CHF",16.2162162162162,1.20994952631665,16.2162162162162,1.20994952631665,3.07918124604762,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,25,0.337837837837838,-0.471291711058939,0.337837837837838,0.471291711058939,1.39794000867204,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"58",229166066778296,"dryer","female",59,"Germany","middle school",1088,3.03662889536216,"R_3gXXt1W2K8Pos3x",1800,"> 4'000€
>5'900 CHF",1.65441176470588,0.218643609741145,1.65441176470588,0.218643609741145,3.25527250510331,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,40,0.0367647058823529,-1.4345689040342,0.0367647058823529,1.4345689040342,1.60205999132796,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"59",229166066778296,"fridge","female",59,"Germany","middle school",52,1.7160033436348,"R_3gXXt1W2K8Pos3x",1000,"> 4'000€
>5'900 CHF",19.2307692307692,1.2839966563652,19.2307692307692,1.2839966563652,3,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,30,0.576923076923077,-0.238882088915137,0.576923076923077,0.238882088915137,1.47712125471966,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"60",229166066778296,"hairdryer","female",59,"Germany","middle school",128,2.10720996964787,"R_3gXXt1W2K8Pos3x",400,"> 4'000€
>5'900 CHF",3.125,0.494850021680094,3.125,0.494850021680094,2.60205999132796,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,10,0.078125,-1.10720996964787,0.078125,1.10720996964787,1,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"61",229166066778296,"heating","female",59,"Germany","middle school",1141,3.05728564441821,"R_3gXXt1W2K8Pos3x",600,"> 4'000€
>5'900 CHF",0.525854513584575,-0.279134394034571,0.525854513584575,0.279134394034571,2.77815125038364,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,25,0.0219106047326906,-1.65934563574618,0.0219106047326906,1.65934563574618,1.39794000867204,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"62",229166066778296,"light","female",59,"Germany","middle school",358,2.55388302664387,"R_3gXXt1W2K8Pos3x",10,"> 4'000€
>5'900 CHF",0.0279329608938547,-1.55388302664387,0.0279329608938547,1.55388302664387,1,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",2,15,0.0418994413407821,-1.37779176758819,0.0418994413407821,1.37779176758819,1.17609125905568,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"63",229166066778296,"shower","female",59,"Germany","middle school",1186,3.07408468902824,"R_3gXXt1W2K8Pos3x",1500,"> 4'000€
>5'900 CHF",1.26475548060708,0.102006570027437,1.26475548060708,0.102006570027437,3.17609125905568,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",2,25,0.021079258010118,-1.67614468035621,0.021079258010118,1.67614468035621,1.39794000867204,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"64",229166066778296,"washing","female",59,"Germany","middle school",127,2.10380372095596,"R_3gXXt1W2K8Pos3x",1300,"> 4'000€
>5'900 CHF",10.2362204724409,1.01013963135088,10.2362204724409,1.01013963135088,3.11394335230684,6,1.07881773399015,"R_1Frcm9brNvhVz0E","numeracy low",3,25,0.196850393700787,-0.705863712283919,0.196850393700787,0.705863712283919,1.39794000867204,6,1.19581280788177,1123,"R_3gXXt1W2K8Pos3x",2,5,1239,"R_1Frcm9brNvhVz0E","> 4'000€
>5'900 CHF",18,20,"okay"
"65",229166066778304,"dishwasher","male",70,"Germany","middle school",74,1.86923171973098,"R_1C4wdUlbfbQ1hML",100,"2'500- 4'000€
<4'300- 5'899CHF",1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,2,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,50,0.675675675675676,-0.170261715394957,0.675675675675676,0.170261715394957,1.69897000433602,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"66",229166066778304,"dryer","male",70,"Germany","middle school",1088,3.03662889536216,"R_1C4wdUlbfbQ1hML",500,"2'500- 4'000€
<4'300- 5'899CHF",0.459558823529412,-0.337658891026142,0.459558823529412,0.337658891026142,2.69897000433602,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,3000,2.75735294117647,0.440492359357501,2.75735294117647,0.440492359357501,3.47712125471966,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"67",229166066778304,"fridge","male",70,"Germany","middle school",52,1.7160033436348,"R_1C4wdUlbfbQ1hML",150,"2'500- 4'000€
<4'300- 5'899CHF",2.88461538461538,0.460087915420882,2.88461538461538,0.460087915420882,2.17609125905568,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,100,1.92307692307692,0.283996656365201,1.92307692307692,0.283996656365201,2,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"68",229166066778304,"hairdryer","male",70,"Germany","middle school",128,2.10720996964787,"R_1C4wdUlbfbQ1hML",30,"2'500- 4'000€
<4'300- 5'899CHF",0.234375,-0.630088714928206,0.234375,0.630088714928206,1.47712125471966,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",5,40,0.3125,-0.505149978319906,0.3125,0.505149978319906,1.60205999132796,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"69",229166066778304,"heating","male",70,"Germany","middle school",1141,3.05728564441821,"R_1C4wdUlbfbQ1hML",3000,"2'500- 4'000€
<4'300- 5'899CHF",2.62927256792287,0.419835610301448,2.62927256792287,0.419835610301448,3.47712125471966,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,1000,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"70",229166066778304,"light","male",70,"Germany","middle school",358,2.55388302664387,"R_1C4wdUlbfbQ1hML",400,"2'500- 4'000€
<4'300- 5'899CHF",1.11731843575419,0.048176964684088,1.11731843575419,0.048176964684088,2.60205999132796,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",4,100,0.279329608938547,-0.553883026643874,0.279329608938547,0.553883026643874,2,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"71",229166066778304,"shower","male",70,"Germany","middle school",1186,3.07408468902824,"R_1C4wdUlbfbQ1hML",40,"2'500- 4'000€
<4'300- 5'899CHF",0.0337268128161889,-1.47202469770028,0.0337268128161889,1.47202469770028,1.60205999132796,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,1000,0.843170320404722,-0.0740846890282438,0.843170320404722,0.0740846890282438,3,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"72",229166066778304,"washing","male",70,"Germany","middle school",127,2.10380372095596,"R_1C4wdUlbfbQ1hML",50,"2'500- 4'000€
<4'300- 5'899CHF",0.393700787401575,-0.404833716619938,0.393700787401575,0.404833716619938,1.69897000433602,5.25,0.328817733990148,"R_8hNT7jXVSBb9qhP","numeracy high",3,100,0.78740157480315,-0.103803720955957,0.78740157480315,0.103803720955957,2,5.5,0.695812807881773,1477,"R_1C4wdUlbfbQ1hML",1,3,1453,"R_8hNT7jXVSBb9qhP","<1'500- 2'499€
3'100-4'299CHF",24,24,"okay"
"73",229166066778312,"dishwasher","male",64,"Germany","obligatory school",74,1.86923171973098,"R_BywDqqxLxP5MOLD",200,"2'500- 4'000€
<4'300- 5'899CHF",2.7027027027027,0.431798275933005,2.7027027027027,0.431798275933005,2.30102999566398,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",3,100,1.35135135135135,0.130768280269024,1.35135135135135,0.130768280269024,2,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"74",229166066778312,"dryer","male",64,"Germany","obligatory school",1088,3.03662889536216,"R_BywDqqxLxP5MOLD",1000,"2'500- 4'000€
<4'300- 5'899CHF",0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",4,1000,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"75",229166066778312,"fridge","male",64,"Germany","obligatory school",52,1.7160033436348,"R_BywDqqxLxP5MOLD",400,"2'500- 4'000€
<4'300- 5'899CHF",7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,2.60205999132796,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",3,300,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,2.47712125471966,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"76",229166066778312,"hairdryer","male",64,"Germany","obligatory school",128,2.10720996964787,"R_BywDqqxLxP5MOLD",50,"2'500- 4'000€
<4'300- 5'899CHF",0.390625,-0.40823996531185,0.390625,0.40823996531185,1.69897000433602,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",4,150,1.171875,0.0688812894078129,1.171875,0.0688812894078129,2.17609125905568,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"77",229166066778312,"heating","male",64,"Germany","obligatory school",1141,3.05728564441821,"R_BywDqqxLxP5MOLD",1000,"2'500- 4'000€
<4'300- 5'899CHF",0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",3,1000,0.876424189307625,-0.0572856444182146,0.876424189307625,0.0572856444182146,3,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"78",229166066778312,"light","male",64,"Germany","obligatory school",358,2.55388302664387,"R_BywDqqxLxP5MOLD",300,"2'500- 4'000€
<4'300- 5'899CHF",0.837988826815642,-0.0767617719242119,0.837988826815642,0.0767617719242119,2.47712125471966,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",3,350,0.977653631284916,-0.00981498229359872,0.977653631284916,0.00981498229359872,2.54406804435028,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"79",229166066778312,"shower","male",64,"Germany","obligatory school",1186,3.07408468902824,"R_BywDqqxLxP5MOLD",500,"2'500- 4'000€
<4'300- 5'899CHF",0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,2.69897000433602,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",3,500,0.421585160202361,-0.375114684692225,0.421585160202361,0.375114684692225,2.69897000433602,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"80",229166066778312,"washing","male",64,"Germany","obligatory school",127,2.10380372095596,"R_BywDqqxLxP5MOLD",400,"2'500- 4'000€
<4'300- 5'899CHF",3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,6,1.07881773399015,"R_3Oq241l7XqxA9WE","numeracy low",4,400,3.1496062992126,0.498256270372006,3.1496062992126,0.498256270372006,2.60205999132796,6,1.19581280788177,1299,"R_BywDqqxLxP5MOLD",2,3,1503,"R_3Oq241l7XqxA9WE","2'500- 4'000€
<4'300- 5'899CHF",21,25,"okay"
"81",229166066780404,"dishwasher","female",72,"Germany","obligatory school",74,1.86923171973098,"R_3ke5ZDJpQBX1C0j",600,"2'500- 4'000€
<4'300- 5'899CHF",8.10810810810811,0.908919530652668,8.10810810810811,0.908919530652668,2.77815125038364,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",2,300,4.05405405405405,0.607889534988686,4.05405405405405,0.607889534988686,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"82",229166066780404,"dryer","female",72,"Germany","obligatory school",1088,3.03662889536216,"R_3ke5ZDJpQBX1C0j",400,"2'500- 4'000€
<4'300- 5'899CHF",0.367647058823529,-0.434568904034199,0.367647058823529,0.434568904034199,2.60205999132796,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",3,1000,0.919117647058823,-0.0366288953621611,0.919117647058823,0.0366288953621611,3,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"83",229166066780404,"fridge","female",72,"Germany","obligatory school",52,1.7160033436348,"R_3ke5ZDJpQBX1C0j",400,"2'500- 4'000€
<4'300- 5'899CHF",7.69230769230769,0.886056647693163,7.69230769230769,0.886056647693163,2.60205999132796,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",3,300,5.76923076923077,0.761117911084863,5.76923076923077,0.761117911084863,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"84",229166066780404,"hairdryer","female",72,"Germany","obligatory school",128,2.10720996964787,"R_3ke5ZDJpQBX1C0j",200,"2'500- 4'000€
<4'300- 5'899CHF",1.5625,0.193820026016113,1.5625,0.193820026016113,2.30102999566398,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",2,200,1.5625,0.193820026016113,1.5625,0.193820026016113,2.30102999566398,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"85",229166066780404,"heating","female",72,"Germany","obligatory school",1141,3.05728564441821,"R_3ke5ZDJpQBX1C0j",300,"2'500- 4'000€
<4'300- 5'899CHF",0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,2.47712125471966,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",2,300,0.262927256792287,-0.580164389698552,0.262927256792287,0.580164389698552,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"86",229166066780404,"light","female",72,"Germany","obligatory school",358,2.55388302664387,"R_3ke5ZDJpQBX1C0j",200,"2'500- 4'000€
<4'300- 5'899CHF",0.558659217877095,-0.252853030979893,0.558659217877095,0.252853030979893,2.30102999566398,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",3,250,0.698324022346369,-0.155943017971837,0.698324022346369,0.155943017971837,2.39794000867204,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"87",229166066780404,"shower","female",72,"Germany","obligatory school",1186,3.07408468902824,"R_3ke5ZDJpQBX1C0j",300,"2'500- 4'000€
<4'300- 5'899CHF",0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",3,300,0.252951096121417,-0.596963434308581,0.252951096121417,0.596963434308581,2.47712125471966,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"88",229166066780404,"washing","female",72,"Germany","obligatory school",127,2.10380372095596,"R_3ke5ZDJpQBX1C0j",300,"2'500- 4'000€
<4'300- 5'899CHF",2.36220472440945,0.373317533763706,2.36220472440945,0.373317533763706,2.47712125471966,5.25,0.328817733990148,"R_1IGfF1abpdkWhLy","numeracy low",4,800,6.2992125984252,0.799286266035987,6.2992125984252,0.799286266035987,2.90308998699194,4.75,-0.0541871921182269,1365,"R_3ke5ZDJpQBX1C0j",2,5,1497,"R_1IGfF1abpdkWhLy","2'500- 4'000€
<4'300- 5'899CHF",22,24,"okay"
"89",229166066782222,"dishwasher","male",29,"Germany","degree",74,1.86923171973098,"R_21aXH4qkpWoMUfc",450,"<1'500- 2'499€
3'100-4'299CHF",6.08108108108108,0.783980794044367,6.08108108108108,0.783980794044367,2.65321251377534,6,1.07881773399015,"R_1I6MKxO41jAt15N","numeracy low",1,130,1.75675675675676,0.244711632575861,1.75675675675676,0.244711632575861,2.11394335230684,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc",2,5,1439,"R_1I6MKxO41jAt15N","2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
"90",229166066782222,"dryer","male",29,"Germany","degree",1088,3.03662889536216,"R_21aXH4qkpWoMUfc",700,"<1'500- 2'499€
3'100-4'299CHF",0.643382352941177,-0.191530855347904,0.643382352941177,0.191530855347904,2.84509804001426,6,1.07881773399015,"R_1I6MKxO41jAt15N","numeracy low",3,1800,1.65441176470588,0.218643609741145,1.65441176470588,0.218643609741145,3.25527250510331,5.75,0.945812807881773,1295,"R_21aXH4qkpWoMUfc",2,5,1439,"R_1I6MKxO41jAt15N","2'500- 4'000€
<4'300- 5'899CHF",21,23,"okay"
