"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","percent","type","choice","A","B","priceA","priceB","energyA","energyB","trade.price","trade.energy","price.level","energy.level"
"87","R_1118V3m8mB8zTU3",229242450005063,2,3182,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f6EtfUFp544Jg0",27,53,"okay",3.5,-1.2625,0.285714285714286,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"88","R_1118V3m8mB8zTU3",229242450005063,2,3182,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f6EtfUFp544Jg0",27,53,"okay",3.5,-1.2625,0.285714285714286,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"89","R_1118V3m8mB8zTU3",229242450005063,2,3182,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f6EtfUFp544Jg0",27,53,"okay",3.5,-1.2625,0.285714285714286,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"90","R_1118V3m8mB8zTU3",229242450005063,2,3182,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f6EtfUFp544Jg0",27,53,"okay",3.5,-1.2625,0.285714285714286,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"91","R_1118V3m8mB8zTU3",229242450005063,2,3182,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,"R_2f6EtfUFp544Jg0",27,53,"okay",3.5,-1.2625,0.285714285714286,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"92","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"93","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"94","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"95","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"96","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"97","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"98","R_114x80EEaCoWOK0",229321437670402,3,905,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,2,"R_3xe9GWONYDTpSKZ",46,15,"okay",5.75,0.9875,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"99","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"100","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"101","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"102","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"103","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"104","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"105","R_11bfomFynMxQ2HS",229256171561183,5,724,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,1,"R_2e4gsRcT2FLvlEh",53,12,"okay",5.75,0.9875,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"106","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"107","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"108","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"109","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"110","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"111","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"112","R_11crUzIYPdbRfiF",229320605939886,0,1111,"female","Germany","> 4'000€
>5'900 CHF","degree",2,3,"R_stD5sQvmIeLJCtr",29,18,"okay",6,1.2375,0,"mid.low_che.hig",0,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"113","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"114","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"115","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"116","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"117","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"118","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"119","R_122NLeAz7IQz6Db",229409893558502,7,985,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_24pwPmPBXaNb1Jp",73,16,"okay",6,1.2375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"120","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"121","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"122","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"123","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"124","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"125","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"126","R_123mcZ5Ghsa8y8U",229409893567654,5,1347,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,9,"R_2pVN9xJPvGeQwTl",56,22,"okay",6,1.2375,0.714285714285714,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"127","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"128","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"129","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"130","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"131","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"132","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"133","R_1253hukGlxFYfER",229255657952395,3,1815,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,"R_ZvZNUw4EfkNkyCl",28,30,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"134","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"135","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"136","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"137","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"138","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"139","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"140","R_12DTHefOjls1akp",229409893556414,3,1025,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_yEXDxhzyve1juHD",39,17,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"141","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"exp.low_che.int",1,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"142","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"exp.low_che.hig",1,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"143","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"144","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"exp.int_che.hig",1,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"145","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"146","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"mid.low_che.int",1,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"147","R_12GrTCx97UpFVGv",229678093097023,7,456,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_Urlxrri2RjmT8k1",56,7,"speeder",5,0.2375,1,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"148","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"149","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"150","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"exp.low_mid.hig",0,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"151","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"152","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"exp.int_mid.hig",0,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"153","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"154","R_12i4SXq1sTQbnI2",229678093243470,1,2686,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_3PB2Ltxuh03nSYU",46,44,"okay",4,-0.7625,0.142857142857143,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"155","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"156","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
"157","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"exp.low_mid.hig",1,"exp.low","mid.hig","exp","mid","low","hig","expensive-mid","low-high","1","2"
"158","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"exp.int_che.hig",0,"exp.int","che.hig","exp","che","int","hig","expensive-cheap","medium-high","2","1"
"159","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"exp.int_mid.hig",1,"exp.int","mid.hig","exp","mid","int","hig","expensive-mid","medium-high","1","1"
"160","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"mid.low_che.int",0,"mid.low","che.int","mid","che","low","int","mid-cheap","low-medium","1","1"
"161","R_12JYacNsaMn3IDo",229678093128888,3,1285,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_rjxdCSSgbclxtmN",56,21,"okay",6,1.2375,0.428571428571429,"mid.low_che.hig",1,"mid.low","che.hig","mid","che","low","hig","mid-cheap","low-high","1","2"
"162","R_12KA26bT3vvPUxO",229855352032472,0,1337,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_3K7ud1ITarVlcMF",65,22,"okay",4.75,-0.0125000000000002,0,"exp.low_che.int",0,"exp.low","che.int","exp","che","low","int","expensive-cheap","low-medium","2","1"
"163","R_12KA26bT3vvPUxO",229855352032472,0,1337,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_3K7ud1ITarVlcMF",65,22,"okay",4.75,-0.0125000000000002,0,"exp.low_che.hig",0,"exp.low","che.hig","exp","che","low","hig","expensive-cheap","low-high","2","2"
