"","ResponseId.wave1","mean.est.bias","mean.abs.error","Conf.level","Trad.lower","Trad.upper","binary","m","frequency_device_4","frequency_device_1","frequency_device_2","frequency_device_3","Duration.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes","climate_concern","concern.scaled","mean.freq","mean.freq.clean","freq.binary"
"82","R_1ghcFo1JrTvT8DO",-0.826,0.859,0.95,0.408,1.31,"under",229256171709564,3,2,2,2,295,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,558,"R_21u3i7hJZiGF7q8",43,"> 4'000€
>5'900 CHF",4,9,"speeder",4,-0.7625,2.25,2,"high"
"83","R_1ghIcrFKPqGRZ2X",-0.888,0.951,0.95,0.492,1.41,"under",229242295753830,2,2,1,2,406,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,562,"R_3HNwPeQnaDZc3om",38,"<1'500- 2'499€
3'100-4'299CHF",6,9,"speeder",3,-1.7625,1.75,1.66666666666667,"high"
"84","R_1GHzFnO8uCIkxhk",0.5,0.627,0.95,0.203,1.05,"over",229409893571805,2,1,1,1,1401,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,8,2658,"R_2784peGsV6cvbDw",59,"> 4'000€
>5'900 CHF",23,44,"okay",6,1.2375,1.25,1,"low"
"85","R_1giJxdmvvymiV9n",0.152,0.573,0.95,0.251,0.895,"over",229242449966323,1,1,1,3,775,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,2,794,"R_3fTRdl9Y4HIzfQI",38,"2'500- 4'000€
<4'300- 5'899CHF",12,13,"okay",6,1.2375,1.5,1.66666666666667,"high"
"86","R_1gNKKT2BjaM2i4g",0.102,0.416,0.95,0.228,0.604,"over",230469411957892,1,1,1,2,1811,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2535,"R_1cYyqwuVjx1HrFm",73,"2'500- 4'000€
<4'300- 5'899CHF",30,42,"okay",5.25,0.4875,1.25,1.33333333333333,"low"
"87","R_1gNlZZdQIAPxbdw",0.455,0.762,0.95,0.479,1.05,"over",229321438210114,1,1,1,2,1101,"female","Switzerland","<1'500€
<3'100CHF","middle school",1,7,881,"R_2SoeQbtedg9U7A9",27,"<1'500€
<3'100CHF",18,14,"okay",5.75,0.9875,1.25,1.33333333333333,"low"
"88","R_1GNOEkddVB05agX",-1.14,1.14,0.95,0.667,1.61,"under",229855352128725,1,1,1,1,663,"female","Germany","> 4'000€
>5'900 CHF","degree",1,6,724,"R_3fUbnGBqSy0bvjw",69,"> 4'000€
>5'900 CHF",11,12,"okay",5,0.2375,1,1,"low"
"89","R_1gv8g4BCMxmexh3",-1.2,1.2,0.95,0.648,1.74,"under",229409893556406,1,1,1,2,1304,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1944,"R_aVtDOpcBqTEyWoV",68,"2'500- 4'000€
<4'300- 5'899CHF",21,32,"okay",6,1.2375,1.25,1.33333333333333,"low"
"90","R_1GvqnRMVr55yguh",-0.0257,0.516,0.95,0.222,0.809,"under",229320606079057,2,3,3,2,290,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,9,487,"R_sGdr0V9h2Qv2Lmh",27,"2'500- 4'000€
<4'300- 5'899CHF",4,8,"speeder",4.25,-0.5125,2.5,2.66666666666667,"high"
"91","R_1Gy9AeUKqoHNGek",0.189,0.525,0.95,0.28,0.769,"over",229409893605426,2,2,2,2,1129,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1231,"R_2q3jFjpu8freoQG",54,"2'500- 4'000€
<4'300- 5'899CHF",18,20,"okay",1,-3.7625,2,2,"high"
"92","R_1H8LLFUTNt7leVR",-0.223,0.464,0.95,0.187,0.742,"under",229321438330936,1,1,1,1,1270,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1280,"R_2D6c4MB4OoCIkDm",25,"2'500- 4'000€
<4'300- 5'899CHF",21,21,"okay",6,1.2375,1,1,"low"
"93","R_1hH0gbNZowjmFne",0.336,0.628,0.95,0.416,0.84,"over",229677069777112,1,1,1,2,1548,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2024,"R_3qwf7JTBzYxKCgd",79,"<1'500- 2'499€
3'100-4'299CHF",25,33,"okay",6,1.2375,1.25,1.33333333333333,"low"
"94","R_1Hi6v3EBgholEqM",-0.0428,0.531,0.95,0.36,0.701,"under",229409893567644,1,2,2,2,1571,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,1550,"R_W9DhX6A0Itwctt7",68,"> 4'000€
>5'900 CHF",26,25,"okay",6,1.2375,1.75,2,"high"
"95","R_1hK1qUhDfuk7Yp0",0.259,0.527,0.95,0.294,0.76,"over",229409893575717,3,2,1,2,652,"male","Germany","> 4'000€
>5'900 CHF","degree",3,2,417,"R_1EchG4dSmgBEi78",34,"> 4'000€
>5'900 CHF",10,6,"speeder",5.75,0.9875,2,1.66666666666667,"high"
"96","R_1Hksq3zVeGSWRP8",0.0524,0.57,0.95,0.348,0.792,"over",229409893590068,1,1,1,1,1213,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,826,"R_2vbNKZTh6EbJ4kN",50,"<1'500- 2'499€
3'100-4'299CHF",20,13,"okay",1.5,-3.2625,1,1,"low"
"97","R_1hYa1lwZUPqom7F",-0.626,0.697,0.95,0.226,1.17,"under",229256171564265,1,2,3,3,963,"male","Switzerland","> 4'000€
>5'900 CHF","no formal education",2,10,938,"R_2ZPOqSrWRiMJiEY",52,"> 4'000€
>5'900 CHF",16,15,"okay",6,1.2375,2.25,2.66666666666667,"high"
"98","R_1hzJ87rgsFUNEvo",-0.449,0.57,0.95,0.191,0.949,"under",229409893637217,1,2,1,3,1153,"female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1480,"R_1dGnuEDDeFDb6qd",34,"> 4'000€
>5'900 CHF",19,24,"okay",3.5,-1.2625,1.75,2,"high"
"99","R_1I3Fm74ZDEJUWVt",-0.00667,0.447,0.95,0.251,0.642,"under",229677069801550,2,1,2,2,984,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,1411,"R_CdHSDDR8IXmD1jr",30,"2'500- 4'000€
<4'300- 5'899CHF",16,23,"okay",6,1.2375,1.75,1.66666666666667,"high"
"100","R_1I4608oEAcr8qZ5",-1.02,1.02,0.95,0.536,1.51,"under",229678093184174,1,1,1,1,1630,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,1488,"R_3KTwRSPp3KkukEt",63,"<1'500- 2'499€
3'100-4'299CHF",27,24,"okay",6,1.2375,1,1,"low"
"101","R_1i4KE9gxWSexZgC",0.456,0.484,0.95,0.0693,0.899,"over",229410206780427,1,1,1,1,1487,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,2,2047,"R_4GWm9Ta9Kjzy2E9",67,"<1'500€
<3'100CHF",24,34,"okay",6,1.2375,1,1,"low"
"102","R_1i5sFl38pMZRzhx",0.186,0.365,0.95,0.175,0.556,"over",229255657947188,1,2,1,2,829,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,8,1175,"R_3QPZLvzZvpyN968",27,"<1'500- 2'499€
3'100-4'299CHF",13,19,"okay",4,-0.7625,1.5,1.66666666666667,"high"
"103","R_1i8T0phSRcHYrRU",-0.0805,0.439,0.95,0.219,0.659,"under",229409893590061,1,2,1,1,364,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,4236,"R_3OcTTRFn65t9sjZ",41,"2'500- 4'000€
<4'300- 5'899CHF",6,70,"speeder",3,-1.7625,1.25,1.33333333333333,"low"
"104","R_1IAZ9dmi1SrmPZ0",0.729,0.762,0.95,0.304,1.22,"over",229937963207838,1,1,1,1,2415,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,1464,"R_2yj6iovXuhxIUFj",68,"<1'500- 2'499€
3'100-4'299CHF",40,24,"okay",6,1.2375,1,1,"low"
"105","R_1If2GBOEhVw5Y6B",0.183,0.463,0.95,0.228,0.698,"over",229410206849208,1,1,1,2,1679,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,4,1162,"R_2thAxw4OJlnEKbT",20,"2'500- 4'000€
<4'300- 5'899CHF",27,19,"okay",4.75,-0.0125000000000002,1.25,1.33333333333333,"low"
"106","R_1ihd4GO2vbgYswo",0.614,0.657,0.95,0.252,1.06,"over",229678093257846,1,1,1,1,996,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,8,944,"R_29iVCMt5bQ4ccVC",60,"<1'500- 2'499€
3'100-4'299CHF",16,15,"okay",5.25,0.4875,1,1,"low"
"107","R_1IjOEww5cPQHpkZ",0.708,0.708,0.95,0.295,1.12,"over",230296024724709,1,1,1,2,912,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,963,"R_1jrnUBWb0tBNVBo",48,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay",5.25,0.4875,1.25,1.33333333333333,"low"
"108","R_1IMZNh1qbXTSlrJ",0.226,0.519,0.95,0.272,0.766,"over",229256171697233,1,1,1,1,1227,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,4,1269,"R_3iDXiFQbvXiCfFk",22,"<1'500€
<3'100CHF",20,21,"okay",5.25,0.4875,1,1,"low"
"109","R_1Isk7x4MMVzR6oS",-0.198,0.751,0.95,0.44,1.06,"under",229410207386675,1,1,1,2,837,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,4,1092,"R_2EzrxrOnJkcxDmK",40,"<1'500- 2'499€
3'100-4'299CHF",13,18,"okay",5.25,0.4875,1.25,1.33333333333333,"low"
"110","R_1IuxERmIxlynZlW",-1.09,1.09,0.95,0.409,1.77,"under",229321437918290,1,1,1,2,817,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",5,3,348,"R_32RVgxtiZnQ4qFn",45,"2'500- 4'000€
<4'300- 5'899CHF",13,5,"speeder",4,-0.7625,1.25,1.33333333333333,"low"
"111","R_1j8SoIjXPT4DTvP",0.00699,0.393,0.95,0.0634,0.723,"over",229242449968175,1,3,2,2,1152,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,4,1725,"R_3nouJkI0EPchv0K",40,"> 4'000€
>5'900 CHF",19,28,"okay",3.5,-1.2625,2,2.33333333333333,"high"
"112","R_1jdYlkrQYepVBTk",-0.762,0.909,0.95,0.531,1.29,"under",229256171742412,1,3,3,3,739,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,8,2683,"R_2EFd3V4EGqikFU1",34,"> 4'000€
>5'900 CHF",12,44,"okay",4.5,-0.2625,2.5,3,"high"
"113","R_1JF7XaAKoJRpbIc",-0.303,0.805,0.95,0.454,1.16,"under",229256171676680,1,1,1,2,578,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,650,"R_1rq6oBNP3dfuJSh",45,"> 4'000€
>5'900 CHF",9,10,"okay",4,-0.7625,1.25,1.33333333333333,"low"
"114","R_1jH468tY1ENzp5M",-0.845,0.845,0.95,0.387,1.3,"under",229242295781433,1,2,1,1,494,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,7,324,"R_2QrYmgKm6XNKWRB",34,"<1'500- 2'499€
3'100-4'299CHF",8,5,"speeder",4.75,-0.0125000000000002,1.25,1.33333333333333,"low"
"115","R_1jlhdlFwaaQA59K",-1.44,1.44,0.95,0.968,1.91,"under",229242449963187,1,1,1,2,534,"male","Switzerland","<1'500€
<3'100CHF","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay",4,-0.7625,1.25,1.33333333333333,"low"
"116","R_1jSUOEcl2UZ4EmQ",-1.03,1.03,0.95,0.518,1.55,"under",229678093441266,1,1,1,1,2158,"male","Switzerland","<1'500€
<3'100CHF","no formal education",1,3,1162,"R_2PuNkkf82ArrZQ5",51,"2'500- 4'000€
<4'300- 5'899CHF",35,19,"okay",2.5,-2.2625,1,1,"low"
"117","R_1jxNAbcEEMGNBkz",0.767,0.767,0.95,0.309,1.23,"over",229256171671793,1,2,1,2,1540,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,4537,"R_sZ5hFn2aGEar5K1",20,"<1'500- 2'499€
3'100-4'299CHF",25,75,"okay",5,0.2375,1.5,1.66666666666667,"high"
"118","R_1k23tDbzBDJCCYn",0.0105,0.392,0.95,0.0404,0.743,"over",229242449982562,1,2,1,2,1211,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,2039,"R_1PdvSyRjroeuRch",56,"<1'500- 2'499€
3'100-4'299CHF",20,33,"okay",4.5,-0.2625,1.5,1.66666666666667,"high"
"119","R_1K3H42hqGnqinn0",0.469,0.808,0.95,0.404,1.21,"over",229678093415665,2,1,1,1,4052,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,3292,"R_3rGtK5dTnqFVCjc",38,"<1'500- 2'499€
3'100-4'299CHF",67,54,"okay",3.5,-1.2625,1.25,1,"low"
"120","R_1K8x1AoIHGdYEdL",-0.554,0.719,0.95,0.278,1.16,"under",229678093101134,2,1,1,1,1272,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1322,"R_22LmAhnuYngmKbY",71,"<1'500- 2'499€
3'100-4'299CHF",21,22,"okay",5.75,0.9875,1.25,1,"low"
"121","R_1Kev8GIYXYtnkha",-1.74,1.74,0.95,1.27,2.21,"under",229242449967120,1,1,1,1,438,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,532,"R_3LZ94aSf5ciIvSQ",32,"<1'500- 2'499€
3'100-4'299CHF",7,8,"speeder",3,-1.7625,1,1,"low"
"122","R_1Kg5qeNMfpEcIVD",-1.17,1.17,0.95,0.801,1.54,"under",229242295755913,1,1,1,1,391,"male","Germany","<1'500€
<3'100CHF","no formal education",1,4,450,"R_2aEkHya9dgxTbur",42,"<1'500€
<3'100CHF",6,7,"speeder",3,-1.7625,1,1,"low"
"123","R_1Kj6kvRrhNJltzy",0.43,0.518,0.95,0.138,0.898,"over",229937963227316,1,1,1,1,1874,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,8,1196,"R_DwtraUbo8TTxK5b",73,"<1'500- 2'499€
3'100-4'299CHF",31,19,"okay",5.75,0.9875,1,1,"low"
"124","R_1KjrZK9wyaht0Yi",-0.12,0.393,0.95,0.231,0.554,"under",229409893574684,2,1,1,1,982,"female","Germany","<1'500€
<3'100CHF","middle school",1,3,1223,"R_1jOhygKAl2j4uoW",67,"<1'500€
<3'100CHF",16,20,"okay",6,1.2375,1.25,1,"low"
"125","R_1KjsPrPEuumwKtb",-1.69,1.69,0.95,1.19,2.2,"under",229677069754513,3,1,1,1,513,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,793,"R_1Fb60FleWdn0RUE",66,"2'500- 4'000€
<4'300- 5'899CHF",8,13,"okay",5,0.2375,1.5,1,"low"
"126","R_1kMmTGmvgH9gulq",-0.527,0.576,0.95,0.0639,1.09,"under",229256171907291,1,1,1,2,479,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,6,1013,"R_2w7AymsBq0kFlRS",22,"2'500- 4'000€
<4'300- 5'899CHF",7,16,"speeder",6,1.2375,1.25,1.33333333333333,"low"
"127","R_1kNUalF1JfvD9df",0.471,0.53,0.95,0.0632,0.997,"over",229409893616888,1,1,1,1,5289,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",4,8,1080,"R_1g5agXpdJJ6BJpS",33,"2'500- 4'000€
<4'300- 5'899CHF",88,18,"okay",2.75,-2.0125,1,1,"low"
"128","R_1kNYEgfcdgcFO51",0.432,0.526,0.95,0.235,0.816,"over",229256171556050,1,2,1,3,1041,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,6,1261,"R_2OTsX0VoE5sGvbN",48,"<1'500- 2'499€
3'100-4'299CHF",17,21,"okay",5.25,0.4875,1.75,2,"high"
"129","R_1kOBGI4XPIWWLy6",-0.291,0.587,0.95,0.316,0.858,"under",229242295796801,2,2,2,2,293,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,467,"R_sM5369cj2ZAYOsN",29,"> 4'000€
>5'900 CHF",4,7,"speeder",3.75,-1.0125,2,2,"high"
"130","R_1KpqCfkR85ApDEQ",0.312,0.424,0.95,0.0956,0.753,"over",229855352005760,2,2,1,2,1740,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,2016,"R_1OI9sjzqAoq5VTd",65,"> 4'000€
>5'900 CHF",29,33,"okay",2.75,-2.0125,1.75,1.66666666666667,"high"
"131","R_1kRNpAUEPVtJ1f1",-0.833,0.833,0.95,0.361,1.3,"under",229758201767112,3,2,1,2,1086,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1230,"R_1E0PjXD25VOm0g1",62,"> 4'000€
>5'900 CHF",18,20,"okay",5,0.2375,2,1.66666666666667,"high"
"132","R_1KuKiaIDKfwR9fT",0.625,0.889,0.95,0.501,1.28,"over",229242449956923,1,3,2,3,1911,"male","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,2,1625,"R_1jxnsKE1PsOW2ud",57,"> 4'000€
>5'900 CHF",31,27,"okay",5.75,0.9875,2.25,2.66666666666667,"high"
"133","R_1l3SKw0bM70iegj",-0.958,0.958,0.95,0.513,1.4,"under",229242295759052,2,1,1,1,1548,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1855,"R_3DXC76trfhr0SVb",63,"<1'500- 2'499€
3'100-4'299CHF",25,30,"okay",3,-1.7625,1.25,1,"low"
"134","R_1l51CHacIzAAOYr",-0.204,0.357,0.95,0.195,0.52,"under",229409893558499,1,2,1,2,1410,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1705,"R_blT9RFPb7Be5eRr",60,"2'500- 4'000€
<4'300- 5'899CHF",23,28,"okay",6,1.2375,1.5,1.66666666666667,"high"
"135","R_1l6jMovJICVjVnC",-0.213,0.243,0.95,-0.0087,0.495,"under",229409893638261,1,1,1,1,2487,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,3032,"R_yNFLlTZwVxPBGYF",74,"<1'500- 2'499€
3'100-4'299CHF",41,50,"okay",5.25,0.4875,1,1,"low"
"136","R_1laeW4H0RHUBzsH",-0.183,0.677,0.95,0.209,1.15,"under",229242449960055,1,3,1,3,1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,"R_3rzrxxCG9fLy6pr",44,"2'500- 4'000€
<4'300- 5'899CHF",16,22,"okay",3.25,-1.5125,2,2.33333333333333,"high"
"137","R_1LAL7j18hL01vOi",0.243,0.427,0.95,0.181,0.674,"over",229409893575711,2,1,1,1,2712,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,2465,"R_2sd0O71oaITyESr",64,"2'500- 4'000€
<4'300- 5'899CHF",45,41,"okay",6,1.2375,1.25,1,"low"
"138","R_1LBcVCh8pm4Wlva",-0.67,0.67,0.95,0.17,1.17,"under",229409893568680,3,1,1,2,3278,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,4134,"R_3QFrmHKrdNNttqa",46,"> 4'000€
>5'900 CHF",54,68,"okay",3.75,-1.0125,1.75,1.33333333333333,"low"
"139","R_1LGa0LGSDycaZxU",0.123,0.394,0.95,0.191,0.597,"over",229409893611680,1,1,1,1,2193,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,1895,"R_20MCNf1iYVfsbyx",61,"<1'500- 2'499€
3'100-4'299CHF",36,31,"okay",5.75,0.9875,1,1,"low"
"140","R_1LHIqhxg0jPLCyV",-0.0195,0.182,0.95,0.0528,0.312,"under",229409893579884,1,2,2,3,1014,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,6,1055,"R_1DG6FuosURnedZn",63,"> 4'000€
>5'900 CHF",16,17,"okay",3,-1.7625,2,2.33333333333333,"high"
"141","R_1LI64yNOZO7C7l3",0.851,0.851,0.95,0.364,1.34,"over",229678093115531,1,1,1,1,767,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,866,"R_30jwO1Q51T1Oqua",52,"<1'500- 2'499€
3'100-4'299CHF",12,14,"okay",5,0.2375,1,1,"low"
"142","R_1Liem5kTbkr14lF",-0.45,0.541,0.95,0.267,0.814,"under",229255657942219,1,2,2,2,1172,"male","Germany","> 4'000€
>5'900 CHF","degree",3,6,1634,"R_2dzIMFCeBrnYXrM",34,"> 4'000€
>5'900 CHF",19,27,"okay",4.25,-0.5125,1.75,2,"high"
"143","R_1LM7eqPSPvv6cnA",-0.207,0.491,0.95,0.283,0.7,"under",229677069754519,1,1,1,2,1766,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,3718,"R_26buS4VBqPDXu4Q",54,"> 4'000€
>5'900 CHF",29,61,"okay",6,1.2375,1.25,1.33333333333333,"low"
"144","R_1lmDzcpWCC7BhMm",-0.349,0.406,0.95,0.0993,0.713,"under",229409893559543,2,2,2,2,696,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,655,"R_3qerdDbYGWCPGAO",53,"> 4'000€
>5'900 CHF",11,10,"okay",3.25,-1.5125,2,2,"high"
"145","R_1LoIjURU32wpqKF",0.684,0.726,0.95,0.255,1.2,"over",229256171670763,2,3,2,3,1985,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,8,8266,"R_22DlIOA1QuwsRtH",44,"<1'500- 2'499€
3'100-4'299CHF",33,137,"okay",5.75,0.9875,2.5,2.66666666666667,"high"
"146","R_1LpqQYKk5qTlv7k",-0.355,0.928,0.95,0.406,1.45,"under",229678093374484,3,2,2,2,644,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,916,"R_2CljElbe8v4wYAv",30,"2'500- 4'000€
<4'300- 5'899CHF",10,15,"okay",5.75,0.9875,2.25,2,"high"
"147","R_1LRQAdfNJTKMgGI",0.521,0.767,0.95,0.308,1.23,"over",229758453883093,1,1,1,1,2821,"male","Switzerland","<1'500€
<3'100CHF","degree",1,6,2732,"R_RrWEqa504IT11n3",46,"<1'500€
<3'100CHF",47,45,"okay",5.75,0.9875,1,1,"low"
"148","R_1LSfZXKQq13jmcJ",-0.17,0.518,0.95,0.325,0.71,"under",229409893581988,2,1,1,1,1341,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,3,1572,"R_10pBdcRCpngqXjW",66,"<1'500- 2'499€
3'100-4'299CHF",22,26,"okay",5.25,0.4875,1.25,1,"low"
"149","R_1lsN4gAk00nyLx9",-0.717,0.717,0.95,0.2,1.23,"under",229409893578856,1,3,1,3,1027,"female","Germany","> 4'000€
>5'900 CHF","degree",4,6,717,"R_2sZMR3HZgebyC7G",33,"> 4'000€
>5'900 CHF",17,11,"okay",6,1.2375,2,2.33333333333333,"high"
"150","R_1LUSiI51StMj2fs",0.257,0.369,0.95,0.0437,0.695,"over",229855352055869,1,1,1,3,1377,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay",2.25,-2.5125,1.5,1.66666666666667,"high"
"151","R_1LvCjhF0EEOqlAp",-0.577,0.626,0.95,0.3,0.952,"under",229855352002681,1,1,1,1,286,"female","Germany","> 4'000€
>5'900 CHF","degree",3,9,954,"R_12fHiuDKnfCHBwJ",60,"> 4'000€
>5'900 CHF",4,15,"speeder",3.75,-1.0125,1,1,"low"
"152","R_1LXokuPGQSIS5q7",0.0979,0.305,0.95,-0.0382,0.648,"over",229242295770261,1,2,1,2,962,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,1281,"R_1cXHLVK8t7cHa0m",43,"<1'500- 2'499€
3'100-4'299CHF",16,21,"okay",4.5,-0.2625,1.5,1.66666666666667,"high"
"153","R_1M0xHfneKLAhQMR",0.27,0.511,0.95,0.097,0.925,"over",230469411964067,2,2,2,2,2386,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,721,"R_2V8sidAyrLfM799",58,"2'500- 4'000€
<4'300- 5'899CHF",39,12,"okay",5.5,0.7375,2,2,"high"
"154","R_1M8VDHdZKmlVgit",0.511,0.816,0.95,0.27,1.36,"over",229242449961110,1,1,1,1,716,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,881,"R_2ZWyyPiiLyQJZv6",60,"<1'500- 2'499€
3'100-4'299CHF",11,14,"okay",6,1.2375,1,1,"low"
"155","R_1mdW7cgT4seyyqQ",0.376,0.481,0.95,0.155,0.807,"over",229320605936754,1,2,1,1,921,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,1466,"R_2xK4m6fzER4JIVP",55,"<1'500- 2'499€
3'100-4'299CHF",15,24,"okay",4.5,-0.2625,1.25,1.33333333333333,"low"
"156","R_1mEKYPdbW4MPIrp",0.0792,0.373,0.95,0.182,0.565,"over",229255657933879,1,2,1,3,845,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1060,"R_2A0ZyfHN8PF2erE",55,"2'500- 4'000€
<4'300- 5'899CHF",14,17,"okay",3.75,-1.0125,1.75,2,"high"
"157","R_1mgS3o7laschj5y",-0.54,0.686,0.95,0.162,1.21,"under",229855352122461,3,2,1,1,11618,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay",4,-0.7625,1.75,1.33333333333333,"low"
"158","R_1mk58NJrZ82uekP",-0.483,0.56,0.95,0.32,0.8,"under",229320605939896,1,2,1,2,454,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,655,"R_3qWEVk2rKE7vnqn",48,"2'500- 4'000€
<4'300- 5'899CHF",7,10,"speeder",2.75,-2.0125,1.5,1.66666666666667,"high"
"159","R_1mQvIIkrYWPyK9D",0.0431,0.56,0.95,0.413,0.707,"over",229320605970439,1,3,2,1,1014,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,1237,"R_3oENSp13RG6glC5",44,"2'500- 4'000€
<4'300- 5'899CHF",16,20,"okay",6,1.2375,1.75,2,"high"
"160","R_1mRClohcHMkdAdv",-0.136,0.555,0.95,0.313,0.796,"under",229242295749656,2,2,2,2,524,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,696,"R_XtEy0k8gPjhhQ3f",53,"<1'500- 2'499€
3'100-4'299CHF",8,11,"okay",2.25,-2.5125,2,2,"high"
"161","R_1mUzvNhl5PYy2RZ",0.385,0.521,0.95,0.186,0.856,"over",229677069765683,2,1,1,1,4024,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,6286,"R_1mCnbf3d67PsDIV",55,"> 4'000€
>5'900 CHF",67,104,"okay",6,1.2375,1.25,1,"low"
"162","R_1mwQU5GVzlTar7A",0.186,0.485,0.95,0.248,0.721,"over",229678093163595,1,1,1,1,1232,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,1794,"R_2CZMbro8CP9Uu5t",58,"<1'500- 2'499€
3'100-4'299CHF",20,29,"okay",4.5,-0.2625,1,1,"low"
