"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"64",229242295756956,"R_56ZOo15E4R2qzOF",0.0448,0.383,"over","R_2SHzrbVeMibq1Gl","R_2SHzrbVeMibq1Gl",-1.33,1.33,"under","numeracy low",-0.947,-0.9,"increased error",1510,"R_56ZOo15E4R2qzOF","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,3851,"R_2SHzrbVeMibq1Gl",45,"2'500- 4'000€
<4'300- 5'899CHF",25,64,"okay"
"65",229242295759045,"R_3EF4W42AP3JqbNQ",0.336,0.595,"over","R_2woYgEWJfj0UZPI","R_2woYgEWJfj0UZPI",0.422,0.606,"over","numeracy high",-0.011,0,"no change",1454,"R_3EF4W42AP3JqbNQ","female","Germany","<1'500€
<3'100CHF","middle school",3,5,2268,"R_2woYgEWJfj0UZPI",44,"<1'500€
<3'100CHF",24,37,"okay"
"66",229242295761139,"R_1CdA8mHseMZSYAc",-0.499,0.645,"under","R_sziDyRIyZS2XPAR","R_sziDyRIyZS2XPAR",-0.487,0.637,"under","numeracy high",0.00800000000000001,0,"no change",833,"R_1CdA8mHseMZSYAc","male","Germany","<1'500€
<3'100CHF","middle school",1,5,2028,"R_sziDyRIyZS2XPAR",51,"<1'500€
<3'100CHF",13,33,"okay"
"67",229242295765044,"R_3smrwM5ZrCpylBz",-1.41,1.41,"under","R_27jyk5bJ7c5tTIw","R_27jyk5bJ7c5tTIw",-0.833,0.833,"under","numeracy low",0.577,0.6,"decreased error",368,"R_3smrwM5ZrCpylBz","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,549,"R_27jyk5bJ7c5tTIw",44,"2'500- 4'000€
<4'300- 5'899CHF",6,9,"speeder"
"68",229242295766090,"R_2wEo5iQXCYves2K",-1.74,1.74,"under","R_2DSan3zt5JS8l9P","R_2DSan3zt5JS8l9P",-0.457,0.839,"under","numeracy low",0.901,0.9,"decreased error",1540,"R_2wEo5iQXCYves2K","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,1364,"R_2DSan3zt5JS8l9P",26,"<1'500- 2'499€
3'100-4'299CHF",25,22,"okay"
"69",229242295766095,"R_1QN6OUxkKwgceLu",-0.0791,0.458,"under","R_5urbZCQJoc2Yv7j","R_5urbZCQJoc2Yv7j",-0.0329,0.67,"under","numeracy low",-0.212,-0.2,"increased error",1313,"R_1QN6OUxkKwgceLu","male","Germany","<1'500€
<3'100CHF","middle school",1,5,1952,"R_5urbZCQJoc2Yv7j",57,"<1'500€
<3'100CHF",21,32,"okay"
"70",229242295775457,"R_3fW33TCtP6kVx1T",-1.05,1.05,"under","R_1QltThrqzdt4ppe","R_1QltThrqzdt4ppe",-1.37,1.37,"under","numeracy high",-0.32,-0.3,"increased error",7394,"R_3fW33TCtP6kVx1T","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,5,1459,"R_1QltThrqzdt4ppe",38,"2'500- 4'000€
<4'300- 5'899CHF",123,24,"okay"
"71",229242295779354,"R_2tbx3LZrOJsIeSD",0.674,0.707,"over","R_3HRXDzTH4lYxD57","R_3HRXDzTH4lYxD57",0.632,0.651,"over","numeracy low",0.0559999999999999,0.1,"decreased error",1519,"R_2tbx3LZrOJsIeSD","female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1567,"R_3HRXDzTH4lYxD57",55,"> 4'000€
>5'900 CHF",25,26,"okay"
"72",229242295779358,"R_dcG4YHz0cKrEHO9",0.102,0.399,"over","R_zZ23lmI7gsSWtLr","R_zZ23lmI7gsSWtLr",-0.446,0.492,"under","numeracy low",-0.093,-0.1,"increased error",2919,"R_dcG4YHz0cKrEHO9","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,839,"R_zZ23lmI7gsSWtLr",33,"2'500- 4'000€
<4'300- 5'899CHF",48,13,"okay"
"73",229242295780393,"R_stgdPaExzIsFfRT",-0.115,0.743,"under","R_elmKlkvTJ0sBMPf","R_elmKlkvTJ0sBMPf",-0.313,1.06,"under","numeracy low",-0.317,-0.3,"increased error",861,"R_stgdPaExzIsFfRT","female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,868,"R_elmKlkvTJ0sBMPf",30,"2'500- 4'000€
<4'300- 5'899CHF",14,14,"okay"
"74",229242295787687,"R_DeJW28g6uMydLeF",-0.0131,0.31,"under","R_2dztNeIeNilgZSd","R_2dztNeIeNilgZSd",-0.501,0.728,"under","numeracy high",-0.418,-0.4,"increased error",1168,"R_DeJW28g6uMydLeF","male","Germany","> 4'000€
>5'900 CHF","no formal education",4,7,1312,"R_2dztNeIeNilgZSd",50,"> 4'000€
>5'900 CHF",19,21,"okay"
"75",229242295791846,"R_2dmTN9FJIaj61fb",0.521,0.654,"over","R_2aGDROz7N2AxH8J","R_2aGDROz7N2AxH8J",0.0316,0.549,"over","numeracy high",0.105,0.1,"decreased error",760,"R_2dmTN9FJIaj61fb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,696,"R_2aGDROz7N2AxH8J",39,"2'500- 4'000€
<4'300- 5'899CHF",12,11,"okay"
"76",229242295796801,"R_1kOBGI4XPIWWLy6",-0.291,0.587,"under","R_sM5369cj2ZAYOsN","R_sM5369cj2ZAYOsN",-0.406,0.585,"under","numeracy low",0.002,0,"no change",293,"R_1kOBGI4XPIWWLy6","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,467,"R_sM5369cj2ZAYOsN",29,"> 4'000€
>5'900 CHF",4,7,"speeder"
"77",229242295798887,"R_2rj8UoPO5LJwv1f",0.418,0.472,"over","R_1JUrVGo4h0DuwTF","R_1JUrVGo4h0DuwTF",0.579,0.612,"over","numeracy low",-0.14,-0.1,"increased error",1928,"R_2rj8UoPO5LJwv1f","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1305,"R_1JUrVGo4h0DuwTF",61,"<1'500- 2'499€
3'100-4'299CHF",32,21,"okay"
"78",229242295804087,"R_1QxR1QCXiVrgpRz",-0.423,0.513,"under","R_udzH4UN1P064VWh","R_udzH4UN1P064VWh",0.257,0.579,"over","numeracy high",-0.066,-0.1,"increased error",841,"R_1QxR1QCXiVrgpRz","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,1069,"R_udzH4UN1P064VWh",31,"<1'500- 2'499€
3'100-4'299CHF",14,17,"okay"
"79",229242295805140,"R_1rwaK99dyb5OiNx",0.42,0.884,"over","R_2rMazT4mo70rBsf","R_2rMazT4mo70rBsf",0.0706,0.442,"over","numeracy low",0.442,0.4,"decreased error",1376,"R_1rwaK99dyb5OiNx","male","Germany","<1'500€
<3'100CHF","middle school",2,6,2871,"R_2rMazT4mo70rBsf",24,"<1'500- 2'499€
3'100-4'299CHF",22,47,"okay"
"80",229242295811148,"R_1QsyXVG8aCHPSpq",-0.0485,0.469,"under","R_2U4JJgoRrHPqxRx","R_2U4JJgoRrHPqxRx",0.864,0.883,"over","numeracy high",-0.414,-0.4,"increased error",1805,"R_1QsyXVG8aCHPSpq","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,984,"R_2U4JJgoRrHPqxRx",43,"<1'500€
<3'100CHF",30,16,"okay"
"81",229242295822351,"R_26eY9IqDmD0nVPG",0.0231,0.598,"over","R_2dGR1ye0yw7G94w","R_2dGR1ye0yw7G94w",-0.25,0.491,"under","numeracy high",0.107,0.1,"decreased error",770,"R_26eY9IqDmD0nVPG","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,7,1214,"R_2dGR1ye0yw7G94w",39,"2'500- 4'000€
<4'300- 5'899CHF",12,20,"okay"
"82",229242295830711,"R_Rlx1D84knvb3saJ",-0.39,0.536,"under","R_24FPzaogsJl5Oao","R_24FPzaogsJl5Oao",-0.159,0.548,"under","numeracy low",-0.012,0,"no change",328,"R_Rlx1D84knvb3saJ","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,6,400,"R_24FPzaogsJl5Oao",25,"> 4'000€
>5'900 CHF",5,6,"speeder"
"83",229242295831746,"R_6SEE2rNUQKx5itb",-1.26,1.26,"under","R_10r8rAWRBrcfRNn","R_10r8rAWRBrcfRNn",0.36,0.477,"over","numeracy low",0.783,0.8,"decreased error",1611,"R_6SEE2rNUQKx5itb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1450,"R_10r8rAWRBrcfRNn",67,"2'500- 4'000€
<4'300- 5'899CHF",26,24,"okay"
"84",229242295843984,"R_2PwhR3qIr4XLkco",0.564,0.677,"over","R_1rAhq8JtngWYhI1","R_1rAhq8JtngWYhI1",0.582,0.601,"over","numeracy low",0.0760000000000001,0.1,"decreased error",545,"R_2PwhR3qIr4XLkco","male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,678,"R_1rAhq8JtngWYhI1",49,"> 4'000€
>5'900 CHF",9,11,"okay"
"85",229242295848169,"R_2Bas2WO0yoM9QdK",-0.651,0.651,"under","R_1OwNrBIiXECqoyG","R_1OwNrBIiXECqoyG",-0.3,0.371,"under","numeracy low",0.28,0.3,"decreased error",1225,"R_2Bas2WO0yoM9QdK","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,2248,"R_1OwNrBIiXECqoyG",67,"2'500- 4'000€
<4'300- 5'899CHF",20,37,"okay"
"86",229242295855225,"R_3RgO5GN0KthHTX2",0.128,0.396,"over","R_BA5f3bgdhMyK6Rz","R_BA5f3bgdhMyK6Rz",0.692,0.71,"over","numeracy low",-0.314,-0.3,"increased error",1316,"R_3RgO5GN0KthHTX2","male","Germany","> 4'000€
>5'900 CHF","obligatory school",4,5,1637,"R_BA5f3bgdhMyK6Rz",36,"> 4'000€
>5'900 CHF",21,27,"okay"
"87",229242295868534,"R_1KdVL9CKXXnCwiP",-0.281,0.577,"under","R_3Jfm7oG4vSdjKOY","R_3Jfm7oG4vSdjKOY",0.223,0.602,"over","numeracy low",-0.025,0,"no change",1044,"R_1KdVL9CKXXnCwiP","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,828,"R_3Jfm7oG4vSdjKOY",41,"> 4'000€
>5'900 CHF",17,13,"okay"
"88",229242449955882,"R_Opo4165ngCwoCwF",0.918,0.937,"over","R_2XiIXFvRQQWAgP4","R_2XiIXFvRQQWAgP4",0.241,0.475,"over","numeracy high",0.462,0.5,"decreased error",1138,"R_Opo4165ngCwoCwF","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,4,1000,"R_2XiIXFvRQQWAgP4",42,"> 4'000€
>5'900 CHF",18,16,"okay"
"89",229242449955883,"R_ePRcGNZrHmqLnz3",0.265,0.383,"over","R_3jd276FCkxUx0jk","R_3jd276FCkxUx0jk",0.0998,0.424,"over","numeracy low",-0.041,0,"no change",1653,"R_ePRcGNZrHmqLnz3","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,2,1050,"R_3jd276FCkxUx0jk",65,"> 4'000€
>5'900 CHF",27,17,"okay"
"90",229242449956909,"R_1CaoCMfaarSxBtF",-0.812,0.812,"under","R_Rkm2OIdJcP6tieZ","R_Rkm2OIdJcP6tieZ",-0.0207,0.579,"under","numeracy low",0.233,0.2,"decreased error",1303,"R_1CaoCMfaarSxBtF","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,7,1628,"R_Rkm2OIdJcP6tieZ",74,"> 4'000€
>5'900 CHF",21,27,"okay"
"91",229242449956910,"R_b4uyOv2omR0cmf7",0.0857,0.628,"over","R_2dWss8mIevBNbql","R_2dWss8mIevBNbql",-0.134,0.566,"under","numeracy high",0.062,0.1,"decreased error",1409,"R_b4uyOv2omR0cmf7","non-binary","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,2,1941,"R_2dWss8mIevBNbql",49,"<1'500- 2'499€
3'100-4'299CHF",23,32,"okay"
"92",229242449956912,"R_1Ntv8wpML03b7xm",0.0488,0.369,"over","R_efXCEpWlSglm0g1","R_efXCEpWlSglm0g1",-0.233,0.562,"under","numeracy low",-0.193,-0.2,"increased error",1022,"R_1Ntv8wpML03b7xm","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,7,2581,"R_efXCEpWlSglm0g1",45,"> 4'000€
>5'900 CHF",17,43,"okay"
"93",229242449956920,"R_BP2EFUxic96I9z3",0.228,0.471,"over","R_2PnvZ3t3ESLuuRg","R_2PnvZ3t3ESLuuRg",-1.05,1.05,"under","numeracy low",-0.579,-0.6,"increased error",1571,"R_BP2EFUxic96I9z3","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,697,"R_2PnvZ3t3ESLuuRg",58,"<1'500- 2'499€
3'100-4'299CHF",26,11,"okay"
"94",229242449956922,"R_22Gm4uvMmbgC5DE",-0.797,0.797,"under","R_21hMGEwDlPxhjIx","R_21hMGEwDlPxhjIx",0.158,0.45,"over","numeracy low",0.347,0.3,"decreased error",1974,"R_22Gm4uvMmbgC5DE","male","Switzerland","<1'500€
<3'100CHF","degree",1,6,1745,"R_21hMGEwDlPxhjIx",67,"<1'500€
<3'100CHF",32,29,"okay"
"95",229242449956923,"R_1KuKiaIDKfwR9fT",0.625,0.889,"over","R_1jxnsKE1PsOW2ud","R_1jxnsKE1PsOW2ud",0.115,0.447,"over","numeracy high",0.442,0.4,"decreased error",1911,"R_1KuKiaIDKfwR9fT","male","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,2,1625,"R_1jxnsKE1PsOW2ud",57,"> 4'000€
>5'900 CHF",31,27,"okay"
"96",229242449957957,"R_3fpCT6vXz1qo6e5",-1.27,1.27,"under","R_aeM2kI1j8xc8YzT","R_aeM2kI1j8xc8YzT",-1.74,1.74,"under","numeracy low",-0.47,-0.5,"increased error",829,"R_3fpCT6vXz1qo6e5","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,271,"R_aeM2kI1j8xc8YzT",54,"<1'500€
<3'100CHF",13,4,"speeder"
"97",229242449957958,"R_6FLOIM9YoMkt9Jv",-0.0507,0.491,"under","R_27PatKwP1D3wBGB","R_27PatKwP1D3wBGB",0.0303,0.397,"over","numeracy high",0.094,0.1,"decreased error",1036,"R_6FLOIM9YoMkt9Jv","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,4,1568,"R_27PatKwP1D3wBGB",62,"2'500- 4'000€
<4'300- 5'899CHF",17,26,"okay"
"98",229242449957965,"R_2ScqPeJlMLfKPBn",-1.11,1.11,"under","R_xaojQs1GzLg4Tol","R_xaojQs1GzLg4Tol",-1.62,1.62,"under","numeracy low",-0.51,-0.5,"increased error",381,"R_2ScqPeJlMLfKPBn","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,2650,"R_xaojQs1GzLg4Tol",34,"> 4'000€
>5'900 CHF",6,44,"speeder"
"99",229242449959017,"R_3CTa8fnOQGo2vNJ",0.204,0.491,"over","R_vrkRIv7sYwaMm09","R_vrkRIv7sYwaMm09",0.577,0.646,"over","numeracy low",-0.155,-0.2,"increased error",957,"R_3CTa8fnOQGo2vNJ","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2050,"R_vrkRIv7sYwaMm09",71,"> 4'000€
>5'900 CHF",15,34,"okay"
"100",229242449960046,"R_27eATTdBXeYG3tx",0.706,0.706,"over","R_YVse2xBKz1KBkEF","R_YVse2xBKz1KBkEF",0.735,0.735,"over","numeracy low",-0.029,0,"no change",1621,"R_27eATTdBXeYG3tx","male","Switzerland","> 4'000€
>5'900 CHF","middle school",2,4,3973,"R_YVse2xBKz1KBkEF",71,"> 4'000€
>5'900 CHF",27,66,"okay"
"101",229242449960052,"R_yBZ7U0GXRh2cYxP",-0.434,0.622,"under","R_2riOlz6GykyQOSK","R_2riOlz6GykyQOSK",-0.134,0.799,"under","numeracy low",-0.177,-0.2,"increased error",2649,"R_yBZ7U0GXRh2cYxP","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,5,2994,"R_2riOlz6GykyQOSK",61,"> 4'000€
>5'900 CHF",44,49,"okay"
"102",229242449960055,"R_1laeW4H0RHUBzsH",-0.183,0.677,"under","R_3rzrxxCG9fLy6pr","R_3rzrxxCG9fLy6pr",0.837,0.837,"over","numeracy low",-0.16,-0.2,"increased error",1011,"R_1laeW4H0RHUBzsH","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,1374,"R_3rzrxxCG9fLy6pr",44,"2'500- 4'000€
<4'300- 5'899CHF",16,22,"okay"
"103",229242449960057,"R_3QPeNwrbrNbvdfP",0.67,0.778,"over","R_29uhdl1Vw2SydD1","R_29uhdl1Vw2SydD1",0.342,0.819,"over","numeracy high",-0.0409999999999999,0,"no change",936,"R_3QPeNwrbrNbvdfP","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,8,881,"R_29uhdl1Vw2SydD1",37,"> 4'000€
>5'900 CHF",15,14,"okay"
"104",229242449960062,"R_306ktRGjcuf9mZ0",0.574,0.639,"over","R_2R3WdyyTBE50O4B","R_2R3WdyyTBE50O4B",-0.38,0.5,"under","numeracy low",0.139,0.1,"decreased error",925,"R_306ktRGjcuf9mZ0","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,3,2021,"R_2R3WdyyTBE50O4B",58,"2'500- 4'000€
<4'300- 5'899CHF",15,33,"okay"
"105",229242449960063,"R_3ergTTY9rUQZYUY",-1.05,1.05,"under","R_1LexZBYJhPpiZjV","R_1LexZBYJhPpiZjV",-0.568,0.568,"under","numeracy high",0.482,0.5,"decreased error",970,"R_3ergTTY9rUQZYUY","male","Switzerland","> 4'000€
>5'900 CHF","degree",4,2,1577,"R_1LexZBYJhPpiZjV",32,"> 4'000€
>5'900 CHF",16,26,"okay"
"106",229242449961107,"R_3GE294eZpd1Fd3b",-0.24,0.559,"under","R_9MQsh0tELQM4X1T","R_9MQsh0tELQM4X1T",-0.564,0.679,"under","numeracy high",-0.12,-0.1,"increased error",1383,"R_3GE294eZpd1Fd3b","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,963,"R_9MQsh0tELQM4X1T",54,"> 4'000€
>5'900 CHF",23,16,"okay"
"107",229242449961111,"R_SZ8HCt2oohfoGEp",0.292,0.874,"over","R_xfjqA81JKACqddn","R_xfjqA81JKACqddn",-0.235,0.698,"under","numeracy low",0.176,0.2,"decreased error",1143,"R_SZ8HCt2oohfoGEp","male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",1,6,1546,"R_xfjqA81JKACqddn",47,"2'500- 4'000€
<4'300- 5'899CHF",19,25,"okay"
"108",229242449961112,"R_3purN895nsgKcPM",0.158,0.513,"over","R_3Jx6MbfEXTvKxDI","R_3Jx6MbfEXTvKxDI",0.352,0.56,"over","numeracy low",-0.047,0,"no change",977,"R_3purN895nsgKcPM","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,1112,"R_3Jx6MbfEXTvKxDI",63,"<1'500€
<3'100CHF",16,18,"okay"
"109",229242449962145,"R_DkjeeoSb4uJhCZr",-0.635,0.825,"under","R_Oy85Q1DqMYq5jlD","R_Oy85Q1DqMYq5jlD",-1.04,1.04,"under","numeracy high",-0.215,-0.2,"increased error",775,"R_DkjeeoSb4uJhCZr","female","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,833,"R_Oy85Q1DqMYq5jlD",38,"> 4'000€
>5'900 CHF",12,13,"okay"
"110",229242449962151,"R_3GjRdkDUeZzBSiE",-0.151,0.261,"under","R_2q8jjB4POrxng1J","R_2q8jjB4POrxng1J",-0.525,0.543,"under","numeracy low",-0.282,-0.3,"increased error",1146,"R_3GjRdkDUeZzBSiE","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,6,1099,"R_2q8jjB4POrxng1J",72,"> 4'000€
>5'900 CHF",19,18,"okay"
"111",229242449962154,"R_Zn3GcTpFo5aOZLX",0.761,0.761,"over","R_2e5tMsjqS8r894Q","R_2e5tMsjqS8r894Q",0.148,0.732,"over","numeracy low",0.029,0,"no change",3176,"R_Zn3GcTpFo5aOZLX","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,1734,"R_2e5tMsjqS8r894Q",58,"> 4'000€
>5'900 CHF",52,28,"okay"
"112",229242449963187,"R_1jlhdlFwaaQA59K",-1.44,1.44,"under","R_2tzlX1mX1CPkNHm","R_2tzlX1mX1CPkNHm",0.815,1.03,"over","numeracy low",0.41,0.4,"decreased error",534,"R_1jlhdlFwaaQA59K","male","Switzerland","<1'500€
<3'100CHF","degree",1,5,825,"R_2tzlX1mX1CPkNHm",56,"<1'500€
<3'100CHF",8,13,"okay"
"113",229242449963203,"R_pnGgcITh1qCIByN",-0.604,0.889,"under","R_2En7dxb8PY0sVqa","R_2En7dxb8PY0sVqa",0.48,0.549,"over","numeracy low",0.34,0.3,"decreased error",906,"R_pnGgcITh1qCIByN","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,8,1331,"R_2En7dxb8PY0sVqa",51,"<1'500- 2'499€
3'100-4'299CHF",15,22,"okay"
"114",229242449964248,"R_3RlUrzOB5KhraCa",-0.0826,0.609,"under","R_22zBwIlTw6hKf92","R_22zBwIlTw6hKf92",-0.0861,0.475,"under","numeracy low",0.134,0.1,"decreased error",1020,"R_3RlUrzOB5KhraCa","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,3,1096,"R_22zBwIlTw6hKf92",51,"> 4'000€
>5'900 CHF",17,18,"okay"
"115",229242449965295,"R_tWjlJgTTfxF3Z85",-0.267,0.495,"under","R_1JFb2GboLo58HzV","R_1JFb2GboLo58HzV",0.409,0.561,"over","numeracy high",-0.0660000000000001,-0.1,"increased error",6341,"R_tWjlJgTTfxF3Z85","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,1333,"R_1JFb2GboLo58HzV",50,"<1'500€
<3'100CHF",105,22,"okay"
"116",229242449966323,"R_1giJxdmvvymiV9n",0.152,0.573,"over","R_3fTRdl9Y4HIzfQI","R_3fTRdl9Y4HIzfQI",-0.561,0.654,"under","numeracy high",-0.0810000000000001,-0.1,"increased error",775,"R_1giJxdmvvymiV9n","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,2,794,"R_3fTRdl9Y4HIzfQI",38,"2'500- 4'000€
<4'300- 5'899CHF",12,13,"okay"
"117",229242449966328,"R_3094TaB3sKvL10w",0.545,0.609,"over","R_2m0qE3DQhkw5quZ","R_2m0qE3DQhkw5quZ",0.332,0.441,"over","numeracy low",0.168,0.2,"decreased error",880,"R_3094TaB3sKvL10w","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,2,805,"R_2m0qE3DQhkw5quZ",24,"<1'500- 2'499€
3'100-4'299CHF",14,13,"okay"
"118",229242449966332,"R_rlGxezzTYyQ1dsd",-0.245,0.823,"under","R_bkklTWAEx4yeNhL","R_bkklTWAEx4yeNhL",-0.0648,0.883,"under","numeracy high",-0.06,-0.1,"increased error",5992,"R_rlGxezzTYyQ1dsd","male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,3,2083,"R_bkklTWAEx4yeNhL",57,"> 4'000€
>5'900 CHF",99,34,"okay"
"119",229242449967117,"R_3IYJzRZcDP54Yp0",-0.872,0.872,"under","R_3018SSHXTKbMgat","R_3018SSHXTKbMgat",-0.852,0.852,"under","numeracy low",0.02,0,"no change",2993,"R_3IYJzRZcDP54Yp0","female","Switzerland","<1'500€
<3'100CHF","no formal education",2,5,1062,"R_3018SSHXTKbMgat",65,"<1'500€
<3'100CHF",49,17,"okay"
"120",229242449968175,"R_1j8SoIjXPT4DTvP",0.00699,0.393,"over","R_3nouJkI0EPchv0K","R_3nouJkI0EPchv0K",0.227,0.347,"over","numeracy high",0.046,0,"no change",1152,"R_1j8SoIjXPT4DTvP","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,4,1725,"R_3nouJkI0EPchv0K",40,"> 4'000€
>5'900 CHF",19,28,"okay"
"121",229242449969214,"R_BWcQlGznhrP7sMp",-0.192,0.721,"under","R_1iqZeodTGsnoO71","R_1iqZeodTGsnoO71",0.454,0.557,"over","numeracy low",0.164,0.2,"decreased error",1162,"R_BWcQlGznhrP7sMp","female","Switzerland","> 4'000€
>5'900 CHF","middle school",3,3,1268,"R_1iqZeodTGsnoO71",50,"> 4'000€
>5'900 CHF",19,21,"okay"
"122",229242449969217,"R_2uO5XyabEbAk5mA",0.577,0.854,"over","R_3nDcGHwLMBdULri","R_3nDcGHwLMBdULri",0.56,0.655,"over","numeracy low",0.199,0.2,"decreased error",936,"R_2uO5XyabEbAk5mA","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,1559,"R_3nDcGHwLMBdULri",26,"<1'500- 2'499€
3'100-4'299CHF",15,25,"okay"
"123",229242449970251,"R_3hbHzzIb2p5LFeV",-0.23,0.533,"under","R_yjvkrUjn49WQFHj","R_yjvkrUjn49WQFHj",0.912,0.93,"over","numeracy low",-0.397,-0.4,"increased error",1188,"R_3hbHzzIb2p5LFeV","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,1700,"R_yjvkrUjn49WQFHj",75,"> 4'000€
>5'900 CHF",19,28,"okay"
"124",229242449970265,"R_3g7PdyeJYmUqgqL",-0.599,0.782,"under","R_1rP3xwHOfSB3Xfm","R_1rP3xwHOfSB3Xfm",-0.158,0.415,"under","numeracy low",0.367,0.4,"decreased error",1960,"R_3g7PdyeJYmUqgqL","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,1,2091,"R_1rP3xwHOfSB3Xfm",57,"> 4'000€
>5'900 CHF",32,34,"okay"
"125",229242449972339,"R_3IbFB1uZogY5uRE",0.185,0.402,"over","R_1LuhzYh0vCqcqBC","R_1LuhzYh0vCqcqBC",0.978,0.987,"over","numeracy low",-0.585,-0.6,"increased error",659,"R_3IbFB1uZogY5uRE","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",4,5,1167,"R_1LuhzYh0vCqcqBC",34,"> 4'000€
>5'900 CHF",10,19,"okay"
"126",229242449974438,"R_22Jq692U13FYFUt",0.266,0.575,"over","R_2ZCBDZDzOb6z8WQ","R_2ZCBDZDzOb6z8WQ",0.358,0.597,"over","numeracy low",-0.022,0,"no change",1056,"R_22Jq692U13FYFUt","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,1468,"R_2ZCBDZDzOb6z8WQ",41,"<1'500€
<3'100CHF",17,24,"okay"
"127",229242449975493,"R_3G8pt8Wr04bbf0j",0.473,0.537,"over","R_3lQDx1cB3wc76j8","R_3lQDx1cB3wc76j8",0.427,0.683,"over","numeracy high",-0.146,-0.1,"increased error",1102,"R_3G8pt8Wr04bbf0j","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,4,1530,"R_3lQDx1cB3wc76j8",44,"> 4'000€
>5'900 CHF",18,25,"okay"
"128",229242449982547,"R_3IQALOx3VPabIO9",0.604,0.604,"over","R_BremVIKM3Mz3PEJ","R_BremVIKM3Mz3PEJ",0.64,0.658,"over","numeracy low",-0.054,-0.1,"increased error",2732,"R_3IQALOx3VPabIO9","male","Switzerland","<1'500€
<3'100CHF","degree",1,8,1571,"R_BremVIKM3Mz3PEJ",59,"<1'500€
<3'100CHF",45,26,"okay"
