"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"162",229242295822351,"wave2","Germany","female",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.491,-0.25
"163",229242295830711,"wave1","Germany","male",25,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.536,-0.39
"164",229242295830711,"wave2","Germany","male",25,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.548,-0.159
"165",229242295831746,"wave1","Germany","male",67,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",1.26,-1.26
"166",229242295831746,"wave2","Germany","male",67,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.477,0.36
"167",229242295843984,"wave1","Germany","male",49,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.677,0.564
"168",229242295843984,"wave2","Germany","male",49,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.601,0.582
"169",229242295848169,"wave1","Germany","male",67,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.651,-0.651
"170",229242295848169,"wave2","Germany","male",67,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.371,-0.3
"171",229242295855225,"wave1","Germany","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.396,0.128
"172",229242295855225,"wave2","Germany","male",36,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.71,0.692
"173",229242295868534,"wave1","Germany","male",41,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.577,-0.281
"174",229242295868534,"wave2","Germany","male",41,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.602,0.223
"175",229242449955882,"wave1","Switzerland","female",42,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.937,0.918
"176",229242449955882,"wave2","Switzerland","female",42,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","decreased error",0.475,0.241
"177",229242449955883,"wave1","Switzerland","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.383,0.265
"178",229242449955883,"wave2","Switzerland","male",65,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.424,0.0998
"179",229242449956909,"wave1","Switzerland","male",74,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.812,-0.812
"180",229242449956909,"wave2","Switzerland","male",74,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.579,-0.0207
"181",229242449956910,"wave1","Switzerland","non-binary",49,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.628,0.0857
"182",229242449956910,"wave2","Switzerland","non-binary",49,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy high","decreased error",0.566,-0.134
"183",229242449956912,"wave1","Switzerland","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.369,0.0488
"184",229242449956912,"wave2","Switzerland","male",45,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.562,-0.233
"185",229242449956920,"wave1","Switzerland","male",58,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.471,0.228
"186",229242449956920,"wave2","Switzerland","male",58,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",1.05,-1.05
"187",229242449956922,"wave1","Switzerland","male",67,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.797,-0.797
"188",229242449956922,"wave2","Switzerland","male",67,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",0.45,0.158
"189",229242449956923,"wave1","Switzerland","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy high","decreased error",0.889,0.625
"190",229242449956923,"wave2","Switzerland","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy high","decreased error",0.447,0.115
"191",229242449957957,"wave1","Switzerland","male",54,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.27,-1.27
"192",229242449957957,"wave2","Switzerland","male",54,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","increased error",1.74,-1.74
"193",229242449957958,"wave1","Switzerland","female",62,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.491,-0.0507
"194",229242449957958,"wave2","Switzerland","female",62,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy high","decreased error",0.397,0.0303
"195",229242449957965,"wave1","Switzerland","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.11,-1.11
"196",229242449957965,"wave2","Switzerland","male",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",1.62,-1.62
"197",229242449959017,"wave1","Switzerland","female",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.491,0.204
"198",229242449959017,"wave2","Switzerland","female",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.646,0.577
"199",229242449960046,"wave1","Switzerland","male",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.706,0.706
"200",229242449960046,"wave2","Switzerland","male",71,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","no change",0.735,0.735
"201",229242449960052,"wave1","Switzerland","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.622,-0.434
"202",229242449960052,"wave2","Switzerland","female",61,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.799,-0.134
"203",229242449960055,"wave1","Switzerland","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.677,-0.183
"204",229242449960055,"wave2","Switzerland","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.837,0.837
"205",229242449960057,"wave1","Switzerland","male",37,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.778,0.67
"206",229242449960057,"wave2","Switzerland","male",37,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.819,0.342
"207",229242449960062,"wave1","Switzerland","male",58,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.639,0.574
"208",229242449960062,"wave2","Switzerland","male",58,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.5,-0.38
"209",229242449960063,"wave1","Switzerland","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",1.05,-1.05
"210",229242449960063,"wave2","Switzerland","male",32,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","decreased error",0.568,-0.568
"211",229242449961107,"wave1","Switzerland","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.559,-0.24
"212",229242449961107,"wave2","Switzerland","male",54,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.679,-0.564
"213",229242449961111,"wave1","Switzerland","male",47,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.874,0.292
"214",229242449961111,"wave2","Switzerland","male",47,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.698,-0.235
"215",229242449961112,"wave1","Switzerland","male",63,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.513,0.158
"216",229242449961112,"wave2","Switzerland","male",63,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.56,0.352
"217",229242449962145,"wave1","Switzerland","female",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.825,-0.635
"218",229242449962145,"wave2","Switzerland","female",38,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",1.04,-1.04
"219",229242449962151,"wave1","Switzerland","male",72,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.261,-0.151
"220",229242449962151,"wave2","Switzerland","male",72,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.543,-0.525
"221",229242449962154,"wave1","Switzerland","male",58,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.761,0.761
"222",229242449962154,"wave2","Switzerland","male",58,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.732,0.148
"223",229242449963187,"wave1","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",1.44,-1.44
"224",229242449963187,"wave2","Switzerland","male",56,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","decreased error",1.03,0.815
"225",229242449963203,"wave1","Switzerland","female",51,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.889,-0.604
"226",229242449963203,"wave2","Switzerland","female",51,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.549,0.48
"227",229242449964248,"wave1","Switzerland","female",51,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.609,-0.0826
"228",229242449964248,"wave2","Switzerland","female",51,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.475,-0.0861
"229",229242449965295,"wave1","Switzerland","male",50,"2'500- 4'000€
<4'300- 5'899CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","increased error",0.495,-0.267
"230",229242449965295,"wave2","Switzerland","male",50,"2'500- 4'000€
<4'300- 5'899CHF","<1'500€
<3'100CHF","obligatory school","numeracy high","increased error",0.561,0.409
"231",229242449966323,"wave1","Switzerland","male",38,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.573,0.152
"232",229242449966323,"wave2","Switzerland","male",38,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","degree","numeracy high","increased error",0.654,-0.561
"233",229242449966328,"wave1","Switzerland","female",24,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.609,0.545
"234",229242449966328,"wave2","Switzerland","female",24,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.441,0.332
"235",229242449966332,"wave1","Switzerland","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.823,-0.245
"236",229242449966332,"wave2","Switzerland","male",57,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy high","increased error",0.883,-0.0648
"237",229242449967117,"wave1","Switzerland","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.872,-0.872
"238",229242449967117,"wave2","Switzerland","female",65,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","no change",0.852,-0.852
"239",229242449968175,"wave1","Switzerland","male",40,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.393,0.00699
"240",229242449968175,"wave2","Switzerland","male",40,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","degree","numeracy high","no change",0.347,0.227
"241",229242449969214,"wave1","Switzerland","female",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.721,-0.192
"242",229242449969214,"wave2","Switzerland","female",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.557,0.454
"243",229242449969217,"wave1","Switzerland","male",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.854,0.577
"244",229242449969217,"wave2","Switzerland","male",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.655,0.56
"245",229242449970251,"wave1","Switzerland","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.533,-0.23
"246",229242449970251,"wave2","Switzerland","male",75,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.93,0.912
"247",229242449970265,"wave1","Switzerland","male",57,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.782,-0.599
"248",229242449970265,"wave2","Switzerland","male",57,"2'500- 4'000€
<4'300- 5'899CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","decreased error",0.415,-0.158
"249",229242449972339,"wave1","Switzerland","female",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.402,0.185
"250",229242449972339,"wave2","Switzerland","female",34,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","increased error",0.987,0.978
"251",229242449974438,"wave1","Switzerland","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.575,0.266
"252",229242449974438,"wave2","Switzerland","female",41,"<1'500- 2'499€
3'100-4'299CHF","<1'500€
<3'100CHF","obligatory school","numeracy low","no change",0.597,0.358
"253",229242449975493,"wave1","Switzerland","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.537,0.473
"254",229242449975493,"wave2","Switzerland","male",44,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy high","increased error",0.683,0.427
"255",229242449982547,"wave1","Switzerland","male",59,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.604,0.604
"256",229242449982547,"wave2","Switzerland","male",59,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","degree","numeracy low","increased error",0.658,0.64
"257",229242449982562,"wave1","Switzerland","female",56,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.392,0.0105
"258",229242449982562,"wave2","Switzerland","female",56,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.577,0.0979
"259",229242450000078,"wave1","Switzerland","male",30,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.677,-0.637
"260",229242450000078,"wave2","Switzerland","male",30,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","increased error",0.764,-0.665
"261",229242450002154,"wave1","Switzerland","female",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.945,0.668
"262",229242450002154,"wave2","Switzerland","female",26,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","no change",0.896,0.896
"263",229242450002158,"wave1","Switzerland","male",59,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.968,-0.865
"264",229242450002158,"wave2","Switzerland","male",59,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.458,-0.186
