"","m","wave","country","gender","age","income.wave1","income.wave2","education","numeracy.f","error.diff.f","mean.abs.error","mean.est.bias"
"162",229242295747839,"wave2","Germany","female",47,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.64,-1.64
"163",229242295748625,"wave1","Germany","male",25,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.761,-0.718
"164",229242295748625,"wave2","Germany","male",25,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",1.28,-1.28
"165",229242295748626,"wave1","Germany","female",66,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.674,-0.413
"166",229242295748626,"wave2","Germany","female",66,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","degree","numeracy low","decreased error",0.382,0.0316
"167",229242295749654,"wave1","Germany","male",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",0.359,-0.136
"168",229242295749654,"wave2","Germany","male",56,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",0.417,0.0473
"169",229242295749656,"wave1","Germany","male",53,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.555,-0.136
"170",229242295749656,"wave2","Germany","male",53,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.603,-0.342
"171",229242295749665,"wave1","Germany","male",42,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.706,0.505
"172",229242295749665,"wave2","Germany","male",42,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.66,-0.48
"173",229242295750703,"wave1","Germany","male",30,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",0.82,-0.774
"174",229242295750703,"wave2","Germany","male",30,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","increased error",1.02,-1.02
"175",229242295750704,"wave1","Germany","female",55,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",0.766,-0.0329
"176",229242295750704,"wave2","Germany","female",55,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",1.23,-1.23
"177",229242295750705,"wave1","Germany","female",46,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.575,0.118
"178",229242295750705,"wave2","Germany","female",46,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.516,0.233
"179",229242295751744,"wave1","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.513,-0.0287
"180",229242295751744,"wave2","Germany","male",46,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.93,-0.93
"181",229242295752786,"wave1","Germany","male",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.42,0.227
"182",229242295752786,"wave2","Germany","male",63,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","increased error",0.795,0.702
"183",229242295752791,"wave1","Germany","female",63,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.931,0.0644
"184",229242295752791,"wave2","Germany","female",63,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.472,0.2
"185",229242295753826,"wave1","Germany","female",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.383,0.0644
"186",229242295753826,"wave2","Germany","female",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.322,-0.0762
"187",229242295753827,"wave1","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",1.13,-1.06
"188",229242295753827,"wave2","Germany","female",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","degree","numeracy low","decreased error",0.43,0.0723
"189",229242295753830,"wave1","Germany","male",38,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.951,-0.888
"190",229242295753830,"wave2","Germany","male",38,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.579,-0.546
"191",229242295753832,"wave1","Germany","female",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.627,0.0347
"192",229242295753832,"wave2","Germany","female",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","no change",0.65,-0.118
"193",229242295753838,"wave1","Germany","male",69,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.493,0.233
"194",229242295753838,"wave2","Germany","male",69,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.67,0.203
"195",229242295753844,"wave1","Germany","male",33,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.923,-0.876
"196",229242295753844,"wave2","Germany","male",33,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","decreased error",0.677,-0.305
"197",229242295754881,"wave1","Germany","male",31,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",0.621,0.0765
"198",229242295754881,"wave2","Germany","male",31,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy low","increased error",0.674,-0.183
"199",229242295754886,"wave1","Germany","male",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.642,0.529
"200",229242295754886,"wave2","Germany","male",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.891,0.876
"201",229242295755912,"wave1","Germany","male",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",1.34,-1.34
"202",229242295755912,"wave2","Germany","male",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.755,-0.36
"203",229242295755913,"wave1","Germany","male",42,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",1.17,-1.17
"204",229242295755913,"wave2","Germany","male",42,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","decreased error",0.556,-0.193
"205",229242295756956,"wave1","Germany","female",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.383,0.0448
"206",229242295756956,"wave2","Germany","female",45,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.33,-1.33
"207",229242295758007,"wave1","Germany","female",46,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.497,0.246
"208",229242295758007,"wave2","Germany","female",46,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.952,0.952
"209",229242295758012,"wave1","Germany","male",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",1.44,-1.44
"210",229242295758012,"wave2","Germany","male",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.933,-0.933
"211",229242295759045,"wave1","Germany","female",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.595,0.336
"212",229242295759045,"wave2","Germany","female",44,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.606,0.422
"213",229242295759052,"wave1","Germany","male",63,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.958,-0.958
"214",229242295759052,"wave2","Germany","male",63,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.755,0.755
"215",229242295760085,"wave1","Germany","male",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","decreased error",0.48,0.314
"216",229242295760085,"wave2","Germany","male",67,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy low","decreased error",0.333,-0.0294
"217",229242295760097,"wave1","Germany","female",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",1.45,-1.45
"218",229242295760097,"wave2","Germany","female",48,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","decreased error",0.785,0.695
"219",229242295761139,"wave1","Germany","male",51,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.645,-0.499
"220",229242295761139,"wave2","Germany","male",51,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy high","no change",0.637,-0.487
"221",229242295765044,"wave1","Germany","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",1.41,-1.41
"222",229242295765044,"wave2","Germany","male",44,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","decreased error",0.833,-0.833
"223",229242295766083,"wave1","Germany","female",46,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.549,-0.49
"224",229242295766083,"wave2","Germany","female",46,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.959,-0.132
"225",229242295766086,"wave1","Germany","female",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.64,0.00828
"226",229242295766086,"wave2","Germany","female",55,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","no change",0.61,0.114
"227",229242295766090,"wave1","Germany","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",1.74,-1.74
"228",229242295766090,"wave2","Germany","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","no formal education","numeracy low","decreased error",0.839,-0.457
"229",229242295766095,"wave1","Germany","male",57,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.458,-0.0791
"230",229242295766095,"wave2","Germany","male",57,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","middle school","numeracy low","increased error",0.67,-0.0329
"231",229242295770258,"wave1","Germany","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.694,-0.396
"232",229242295770258,"wave2","Germany","female",26,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",1.04,-0.118
"233",229242295770261,"wave1","Germany","female",43,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.305,0.0979
"234",229242295770261,"wave2","Germany","female",43,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.658,-0.386
"235",229242295771292,"wave1","Germany","female",25,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",0.914,-0.914
"236",229242295771292,"wave2","Germany","female",25,"<1'500€
<3'100CHF","<1'500€
<3'100CHF","no formal education","numeracy low","increased error",1.48,-1.48
"237",229242295775457,"wave1","Germany","female",38,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","increased error",1.05,-1.05
"238",229242295775457,"wave2","Germany","female",38,"<1'500- 2'499€
3'100-4'299CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy high","increased error",1.37,-1.37
"239",229242295779354,"wave1","Germany","female",55,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.707,0.674
"240",229242295779354,"wave2","Germany","female",55,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","middle school","numeracy low","decreased error",0.651,0.632
"241",229242295779358,"wave1","Germany","male",33,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.399,0.102
"242",229242295779358,"wave2","Germany","male",33,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","obligatory school","numeracy low","increased error",0.492,-0.446
"243",229242295780393,"wave1","Germany","female",30,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",0.743,-0.115
"244",229242295780393,"wave2","Germany","female",30,"> 4'000€
>5'900 CHF","2'500- 4'000€
<4'300- 5'899CHF","middle school","numeracy low","increased error",1.06,-0.313
"245",229242295781433,"wave1","Germany","female",34,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",0.845,-0.845
"246",229242295781433,"wave2","Germany","female",34,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy low","increased error",1.26,-1.26
"247",229242295784565,"wave1","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy high","increased error",0.471,0.00964
"248",229242295784565,"wave2","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy high","increased error",0.644,0.0629
"249",229242295787687,"wave1","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy high","increased error",0.31,-0.0131
"250",229242295787687,"wave2","Germany","male",50,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","no formal education","numeracy high","increased error",0.728,-0.501
"251",229242295791846,"wave1","Germany","male",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy high","decreased error",0.654,0.521
"252",229242295791846,"wave2","Germany","male",39,"2'500- 4'000€
<4'300- 5'899CHF","2'500- 4'000€
<4'300- 5'899CHF","no formal education","numeracy high","decreased error",0.549,0.0316
"253",229242295796801,"wave1","Germany","male",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.587,-0.291
"254",229242295796801,"wave2","Germany","male",29,"> 4'000€
>5'900 CHF","> 4'000€
>5'900 CHF","obligatory school","numeracy low","no change",0.585,-0.406
"255",229242295798887,"wave1","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.472,0.418
"256",229242295798887,"wave2","Germany","female",61,"2'500- 4'000€
<4'300- 5'899CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","increased error",0.612,0.579
"257",229242295804087,"wave1","Germany","male",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","increased error",0.513,-0.423
"258",229242295804087,"wave2","Germany","male",31,"<1'500- 2'499€
3'100-4'299CHF","<1'500- 2'499€
3'100-4'299CHF","obligatory school","numeracy high","increased error",0.579,0.257
"259",229242295805140,"wave1","Germany","male",24,"<1'500€
<3'100CHF","<1'500- 2'499€
3'100-4'299CHF","middle school","numeracy low","decreased error",0.884,0.42
