"","wave","m","type","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","income.wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2","choice","concern.scaled","mean.error_scaled","income"
"95","wave1",229166066774127,"exp.low_che.int","1","2",37,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.43,5,5,"2'500- 4'000€
<4'300- 5'899CHF",0.728,8,5,6,0,0.2375,-0.942172645786341,"2'500- 4'000€
<4'300- 5'899CHF"
"96","wave1",229166066774127,"exp.low_mid.hig","2","1",37,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.43,5,5,"2'500- 4'000€
<4'300- 5'899CHF",0.728,8,5,6,1,0.2375,-0.942172645786341,"2'500- 4'000€
<4'300- 5'899CHF"
"97","wave1",229166066774127,"mid.low_che.hig","2","1",37,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.43,5,5,"2'500- 4'000€
<4'300- 5'899CHF",0.728,8,5,6,1,0.2375,-0.942172645786341,"2'500- 4'000€
<4'300- 5'899CHF"
"98","wave1",229166066774127,"mid.low_che.int","1","1",37,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.43,5,5,"2'500- 4'000€
<4'300- 5'899CHF",0.728,8,5,6,0,0.2375,-0.942172645786341,"2'500- 4'000€
<4'300- 5'899CHF"
"99","wave1",229166066775173,"exp.int_che.hig","1","2",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,0,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"100","wave1",229166066775173,"exp.int_mid.hig","1","1",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,0,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"101","wave1",229166066775173,"exp.low_che.hig","2","2",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,0,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"102","wave1",229166066775173,"exp.low_che.int","1","2",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,1,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"103","wave1",229166066775173,"exp.low_mid.hig","2","1",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,0,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"104","wave1",229166066775173,"mid.low_che.hig","2","1",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,1,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"105","wave1",229166066775173,"mid.low_che.int","1","1",24,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",6,10,0.346,2,3,"<1'500- 2'499€
3'100-4'299CHF",0.647,2,0,3.5,0,-1.7625,-1.24408577485687,"<1'500- 2'499€
3'100-4'299CHF"
"106","wave1",229166066778296,"exp.int_che.hig","1","2",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"107","wave1",229166066778296,"exp.int_mid.hig","1","1",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"108","wave1",229166066778296,"exp.low_che.hig","2","2",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"109","wave1",229166066778296,"exp.low_che.int","1","2",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"110","wave1",229166066778296,"exp.low_mid.hig","2","1",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"111","wave1",229166066778296,"mid.low_che.hig","2","1",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,1,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"112","wave1",229166066778296,"mid.low_che.int","1","1",59,"female","middle school","> 4'000€
>5'900 CHF","Germany",5,4,0.769,1,6,"> 4'000€
>5'900 CHF",1.08,10,3,6,0,1.2375,0.276262482248287,"> 4'000€
>5'900 CHF"
"113","wave1",229166066778304,"exp.int_che.hig","1","2",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"114","wave1",229166066778304,"exp.int_mid.hig","1","1",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"115","wave1",229166066778304,"exp.low_che.hig","2","2",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"116","wave1",229166066778304,"exp.low_che.int","1","2",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,0,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"117","wave1",229166066778304,"exp.low_mid.hig","2","1",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"118","wave1",229166066778304,"mid.low_che.hig","2","1",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"119","wave1",229166066778304,"mid.low_che.int","1","1",70,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,9,0.488,6,5.25,"<1'500- 2'499€
3'100-4'299CHF",0.274,12,1,5.5,1,0.4875,-0.733708818570977,"2'500- 4'000€
<4'300- 5'899CHF"
"120","wave1",229166066778312,"exp.int_che.hig","1","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"121","wave1",229166066778312,"exp.int_mid.hig","1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"122","wave1",229166066778312,"exp.low_che.hig","2","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"123","wave1",229166066778312,"exp.low_che.int","1","2",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"124","wave1",229166066778312,"exp.low_mid.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"125","wave1",229166066778312,"mid.low_che.hig","2","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"126","wave1",229166066778312,"mid.low_che.int","1","1",64,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.346,7,6,"2'500- 4'000€
<4'300- 5'899CHF",0.242,8,6,6,1,1.2375,-1.24408577485687,"2'500- 4'000€
<4'300- 5'899CHF"
"127","wave1",229166066780393,"exp.int_che.hig","1","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"128","wave1",229166066780393,"exp.int_mid.hig","1","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"129","wave1",229166066780393,"exp.low_che.hig","2","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"130","wave1",229166066780393,"exp.low_che.int","1","2",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"131","wave1",229166066780393,"exp.low_mid.hig","2","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"132","wave1",229166066780393,"mid.low_che.hig","2","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,1,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"133","wave1",229166066780393,"mid.low_che.int","1","1",57,"male","obligatory school","> 4'000€
>5'900 CHF","Germany",8,7,1.01,1,4.75,"> 4'000€
>5'900 CHF",0.486,5,0,4.75,0,-0.0125000000000002,1.1424656263673,"> 4'000€
>5'900 CHF"
"134","wave1",229166066780404,"exp.int_che.hig","1","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"135","wave1",229166066780404,"exp.int_mid.hig","1","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"136","wave1",229166066780404,"exp.low_che.hig","2","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"137","wave1",229166066780404,"exp.low_che.int","1","2",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"138","wave1",229166066780404,"exp.low_mid.hig","2","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"139","wave1",229166066780404,"mid.low_che.hig","2","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,1,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"140","wave1",229166066780404,"mid.low_che.int","1","1",72,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",5,8,0.528,3,5.25,"2'500- 4'000€
<4'300- 5'899CHF",0.466,8,4,4.75,0,0.4875,-0.589940661870726,"2'500- 4'000€
<4'300- 5'899CHF"
"141","wave1",229166066782222,"exp.int_che.hig","1","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"142","wave1",229166066782222,"exp.int_mid.hig","1","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"143","wave1",229166066782222,"exp.low_che.hig","2","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"144","wave1",229166066782222,"exp.low_che.int","1","2",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"145","wave1",229166066782222,"exp.low_mid.hig","2","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,0,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"146","wave1",229166066782222,"mid.low_che.hig","2","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,1,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"147","wave1",229166066782222,"mid.low_che.int","1","1",29,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Germany",5,11,0.574,2,6,"2'500- 4'000€
<4'300- 5'899CHF",0.689,9,0,5.75,1,1.2375,-0.424607281665438,"<1'500- 2'499€
3'100-4'299CHF"
"148","wave1",229166066786390,"exp.int_che.hig","1","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"149","wave1",229166066786390,"exp.int_mid.hig","1","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"150","wave1",229166066786390,"exp.low_che.hig","2","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"151","wave1",229166066786390,"exp.low_che.int","1","2",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,0,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"152","wave1",229166066786390,"exp.low_mid.hig","2","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"153","wave1",229166066786390,"mid.low_che.hig","2","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"154","wave1",229166066786390,"mid.low_che.int","1","1",60,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.579,4,1,"2'500- 4'000€
<4'300- 5'899CHF",0.434,2,3,1.25,1,-3.7625,-0.406636262077906,"2'500- 4'000€
<4'300- 5'899CHF"
"155","wave1",229166066788467,"exp.int_che.hig","1","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"156","wave1",229166066788467,"exp.int_mid.hig","1","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"157","wave1",229166066788467,"exp.low_che.hig","2","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"158","wave1",229166066788467,"exp.low_che.int","1","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,1,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"159","wave1",229166066788467,"exp.low_mid.hig","2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"160","wave1",229166066788467,"mid.low_che.hig","2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"161","wave1",229166066788467,"mid.low_che.int","1","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,"<1'500- 2'499€
3'100-4'299CHF",1.21,0,0,1,0,-3.7625,-0.902636402693772,"2'500- 4'000€
<4'300- 5'899CHF"
"162","wave1",229166066788475,"exp.int_che.hig","1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"163","wave1",229166066788475,"exp.int_mid.hig","1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"164","wave1",229166066788475,"exp.low_che.hig","2","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"165","wave1",229166066788475,"exp.low_che.int","1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"166","wave1",229166066788475,"exp.low_mid.hig","2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"167","wave1",229166066788475,"mid.low_che.hig","2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,1,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"168","wave1",229166066788475,"mid.low_che.int","1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,"> 4'000€
>5'900 CHF",0.872,9,4,6,0,1.2375,-0.0112738311522158,"2'500- 4'000€
<4'300- 5'899CHF"
"169","wave1",229166066789519,"exp.int_che.hig","1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"170","wave1",229166066789519,"exp.int_mid.hig","1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"171","wave1",229166066789519,"exp.low_che.hig","2","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,1,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"172","wave1",229166066789519,"exp.low_che.int","1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,1,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"173","wave1",229166066789519,"exp.low_mid.hig","2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,1,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"174","wave1",229166066789519,"mid.low_che.hig","2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,1,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"175","wave1",229166066789519,"mid.low_che.int","1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,"<1'500- 2'499€
3'100-4'299CHF",0.585,9,0,1,0,-3.0125,-0.471331932593019,"<1'500- 2'499€
3'100-4'299CHF"
"176","wave1",229166066790561,"exp.int_che.hig","1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"177","wave1",229166066790561,"exp.int_mid.hig","1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"178","wave1",229166066790561,"exp.low_che.hig","2","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"179","wave1",229166066790561,"exp.low_che.int","1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"180","wave1",229166066790561,"exp.low_mid.hig","2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"181","wave1",229166066790561,"mid.low_che.hig","2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,1,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
"182","wave1",229166066790561,"mid.low_che.int","1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,"2'500- 4'000€
<4'300- 5'899CHF",0.671,9,4,4.5,0,-0.5125,-0.86669436351871,"2'500- 4'000€
<4'300- 5'899CHF"
