"","m","ResponseId.wave1.x","mean.est.bias.wave1","mean.abs.error.wave1","binary.x","ResponseId.wave2","ResponseId.x","mean.est.bias.wave2","mean.abs.error.wave2","binary.y","numeracy.f","error.diff","error.diff.2","error.diff.f","Duration.wave1","ResponseId.wave1.y","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId.y","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"65",229242295741575,"R_2ZWZi9cTPxyfyx6",-0.195,0.523,"under","R_0JNK6I2YBa5L4eR","R_0JNK6I2YBa5L4eR",-0.39,0.461,"under","numeracy low",0.062,0.1,"decreased error",2703,"R_2ZWZi9cTPxyfyx6","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,1216,"R_0JNK6I2YBa5L4eR",58,"<1'500- 2'499€
3'100-4'299CHF",45,20,"okay"
"66",229242295742617,"R_1OktPLDHHWKRHhV",-0.217,0.538,"under","R_zdofFPepnmXbyFP","R_zdofFPepnmXbyFP",-0.61,0.721,"under","numeracy low",-0.183,-0.2,"increased error",1811,"R_1OktPLDHHWKRHhV","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,1557,"R_zdofFPepnmXbyFP",51,"2'500- 4'000€
<4'300- 5'899CHF",30,25,"okay"
"67",229242295742618,"R_3Jw0ghh6bZfhLaV",-0.368,0.72,"under","R_sI3GYuk2zAy5U9X","R_sI3GYuk2zAy5U9X",-0.225,0.76,"under","numeracy low",-0.04,0,"no change",1017,"R_3Jw0ghh6bZfhLaV","male","Germany","<1'500€
<3'100CHF","middle school",1,4,1243,"R_sI3GYuk2zAy5U9X",52,"<1'500€
<3'100CHF",16,20,"okay"
"68",229242295742621,"R_6gHmjtSbwXL0D3r",-1.55,1.55,"under","R_3pfNy659mAf77T5","R_3pfNy659mAf77T5",-0.806,0.806,"under","numeracy high",0.744,0.7,"decreased error",553,"R_6gHmjtSbwXL0D3r","male","Germany","> 4'000€
>5'900 CHF","middle school",3,9,539,"R_3pfNy659mAf77T5",35,"> 4'000€
>5'900 CHF",9,8,"okay"
"69",229242295743653,"R_2uOfXbC4McyIpk1",-0.755,0.755,"under","R_28G4qPGUAsKipWV","R_28G4qPGUAsKipWV",-0.64,0.64,"under","numeracy low",0.115,0.1,"decreased error",1541,"R_2uOfXbC4McyIpk1","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1612,"R_28G4qPGUAsKipWV",66,"2'500- 4'000€
<4'300- 5'899CHF",25,26,"okay"
"70",229242295743656,"R_1dtZmWqpoAeMjuq",-0.36,0.407,"under","R_XodqhEBYDaYB0GZ","R_XodqhEBYDaYB0GZ",-0.408,0.455,"under","numeracy high",-0.048,0,"no change",2669,"R_1dtZmWqpoAeMjuq","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,6,8984,"R_XodqhEBYDaYB0GZ",41,"2'500- 4'000€
<4'300- 5'899CHF",44,149,"okay"
"71",229242295743657,"R_12xSA7ZhOZnEVX2",-0.631,0.799,"under","R_2uw9yz4eigkjtvO","R_2uw9yz4eigkjtvO",-0.0308,0.42,"under","numeracy low",0.379,0.4,"decreased error",507,"R_12xSA7ZhOZnEVX2","male","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,428,"R_2uw9yz4eigkjtvO",54,"<1'500- 2'499€
3'100-4'299CHF",8,7,"speeder"
"72",229242295743670,"R_w6MRXWX3QjyB7KF",-0.48,0.708,"under","R_2zZpDihwUi4qSDo","R_2zZpDihwUi4qSDo",-0.771,1.02,"under","numeracy low",-0.312,-0.3,"increased error",890,"R_w6MRXWX3QjyB7KF","male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,1061,"R_2zZpDihwUi4qSDo",37,"2'500- 4'000€
<4'300- 5'899CHF",14,17,"okay"
"73",229242295744695,"R_10AtUJUGZhCk5ng",-0.594,0.662,"under","R_27WfeRMBd73Aqa8","R_27WfeRMBd73Aqa8",-0.733,0.749,"under","numeracy low",-0.087,-0.1,"increased error",247,"R_10AtUJUGZhCk5ng","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,294,"R_27WfeRMBd73Aqa8",42,"2'500- 4'000€
<4'300- 5'899CHF",4,4,"speeder"
"74",229242295744697,"R_ehV8GF42KClNBqp",0.158,0.68,"over","R_22EzKZ8jrhv5ikv","R_22EzKZ8jrhv5ikv",-1.58,1.58,"under","numeracy low",-0.9,-0.9,"increased error",771,"R_ehV8GF42KClNBqp","female","Germany","<1'500€
<3'100CHF","obligatory school",2,6,1161,"R_22EzKZ8jrhv5ikv",55,"<1'500€
<3'100CHF",12,19,"okay"
"75",229242295744700,"R_2ePGhUSWhjV9inV",-0.731,0.764,"under","R_1QrpE21fw7QXXYu","R_1QrpE21fw7QXXYu",-0.0835,0.49,"under","numeracy low",0.274,0.3,"decreased error",1672,"R_2ePGhUSWhjV9inV","male","Germany","<1'500€
<3'100CHF","obligatory school",2,5,1803,"R_1QrpE21fw7QXXYu",60,"<1'500€
<3'100CHF",27,30,"okay"
"76",229242295744711,"R_2f7CBh1lJf4ruTO",-0.721,0.824,"under","R_3memv651G9uTAZj","R_3memv651G9uTAZj",-0.188,0.436,"under","numeracy low",0.388,0.4,"decreased error",575,"R_2f7CBh1lJf4ruTO","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,2020,"R_3memv651G9uTAZj",37,"<1'500- 2'499€
3'100-4'299CHF",9,33,"okay"
"77",229242295745745,"R_2aFZCsf96UrGETa",-0.921,0.921,"under","R_1rer6VEu9uPhqKg","R_1rer6VEu9uPhqKg",-0.23,0.413,"under","numeracy low",0.508,0.5,"decreased error",760,"R_2aFZCsf96UrGETa","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,8,3415,"R_1rer6VEu9uPhqKg",33,"> 4'000€
>5'900 CHF",12,56,"okay"
"78",229242295745754,"R_yDu5FSL1xttI8Ap",0.261,0.594,"over","R_2WHAkr9jjTRTfWF","R_2WHAkr9jjTRTfWF",0.165,0.536,"over","numeracy low",0.0579999999999999,0.1,"decreased error",650,"R_yDu5FSL1xttI8Ap","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,4,2285,"R_2WHAkr9jjTRTfWF",34,"2'500- 4'000€
<4'300- 5'899CHF",10,38,"okay"
"79",229242295746787,"R_2YSnQ1B93bvgNnO",-0.549,0.626,"under","R_3rId04yUDU6H9Ue","R_3rId04yUDU6H9Ue",-1.29,1.29,"under","numeracy low",-0.664,-0.7,"increased error",677,"R_2YSnQ1B93bvgNnO","male","Germany","> 4'000€
>5'900 CHF","obligatory school",3,6,889,"R_3rId04yUDU6H9Ue",52,"> 4'000€
>5'900 CHF",11,14,"okay"
"80",229242295746789,"R_AomSIyMtDd4sOA1",-0.522,0.562,"under","R_2B4jgxePdmcIg6a","R_2B4jgxePdmcIg6a",-0.271,0.489,"under","numeracy low",0.0730000000000001,0.1,"decreased error",1488,"R_AomSIyMtDd4sOA1","male","Germany","<1'500€
<3'100CHF","no formal education",2,6,1234,"R_2B4jgxePdmcIg6a",59,"<1'500€
<3'100CHF",24,20,"okay"
"81",229242295747839,"R_yQRiS5iRsb6BeRr",-1.3,1.3,"under","R_333XzxdludLrUH2","R_333XzxdludLrUH2",-1.64,1.64,"under","numeracy low",-0.34,-0.3,"increased error",291,"R_yQRiS5iRsb6BeRr","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",5,6,415,"R_333XzxdludLrUH2",47,"2'500- 4'000€
<4'300- 5'899CHF",4,6,"speeder"
"82",229242295748625,"R_2uQWOu9uRIjt5dH",-0.718,0.761,"under","R_1IN6hCHI072mZM3","R_1IN6hCHI072mZM3",-1.28,1.28,"under","numeracy low",-0.519,-0.5,"increased error",1295,"R_2uQWOu9uRIjt5dH","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,2229,"R_1IN6hCHI072mZM3",25,"2'500- 4'000€
<4'300- 5'899CHF",21,37,"okay"
"83",229242295748626,"R_1pXWlt9fDYhaR3c",-0.413,0.674,"under","R_1PZfkT8XYl42PDz","R_1PZfkT8XYl42PDz",0.0316,0.382,"over","numeracy low",0.292,0.3,"decreased error",1340,"R_1pXWlt9fDYhaR3c","female","Germany","<1'500€
<3'100CHF","degree",1,5,1778,"R_1PZfkT8XYl42PDz",66,"<1'500- 2'499€
3'100-4'299CHF",22,29,"okay"
"84",229242295749654,"R_2ZBtopiyki2EAhe",-0.136,0.359,"under","R_3257tFfOjV1jKwQ","R_3257tFfOjV1jKwQ",0.0473,0.417,"over","numeracy low",-0.058,-0.1,"increased error",747,"R_2ZBtopiyki2EAhe","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,840,"R_3257tFfOjV1jKwQ",56,"2'500- 4'000€
<4'300- 5'899CHF",12,14,"okay"
"85",229242295749656,"R_1mRClohcHMkdAdv",-0.136,0.555,"under","R_XtEy0k8gPjhhQ3f","R_XtEy0k8gPjhhQ3f",-0.342,0.603,"under","numeracy low",-0.0479999999999999,0,"no change",524,"R_1mRClohcHMkdAdv","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,696,"R_XtEy0k8gPjhhQ3f",53,"<1'500- 2'499€
3'100-4'299CHF",8,11,"okay"
"86",229242295749665,"R_O2OqQdFdyDL9OwN",0.505,0.706,"over","R_2S16EzuYSfQHKX0","R_2S16EzuYSfQHKX0",-0.48,0.66,"under","numeracy low",0.0459999999999999,0,"no change",630,"R_O2OqQdFdyDL9OwN","male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,3,684,"R_2S16EzuYSfQHKX0",42,"<1'500- 2'499€
3'100-4'299CHF",10,11,"okay"
"87",229242295750703,"R_ykdH1xwFibBL9bX",-0.774,0.82,"under","R_3KNq7OyzY0LbqU6","R_3KNq7OyzY0LbqU6",-1.02,1.02,"under","numeracy low",-0.2,-0.2,"increased error",1334,"R_ykdH1xwFibBL9bX","male","Germany","<1'500€
<3'100CHF","no formal education",1,5,1660,"R_3KNq7OyzY0LbqU6",30,"<1'500- 2'499€
3'100-4'299CHF",22,27,"okay"
"88",229242295750704,"R_3meiD2BanwaGxyW",-0.0329,0.766,"under","R_bmdU5AFsEXGtKqB","R_bmdU5AFsEXGtKqB",-1.23,1.23,"under","numeracy low",-0.464,-0.5,"increased error",956,"R_3meiD2BanwaGxyW","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,6,1340,"R_bmdU5AFsEXGtKqB",55,"2'500- 4'000€
<4'300- 5'899CHF",15,22,"okay"
"89",229242295750705,"R_Q9A5nzfd3fY5DsB",0.118,0.575,"over","R_xsZKooKsEADYt8d","R_xsZKooKsEADYt8d",0.233,0.516,"over","numeracy low",0.0589999999999999,0.1,"decreased error",777,"R_Q9A5nzfd3fY5DsB","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,5,978,"R_xsZKooKsEADYt8d",46,"2'500- 4'000€
<4'300- 5'899CHF",12,16,"okay"
"90",229242295751744,"R_0j0zAq6VQ3vdScp",-0.0287,0.513,"under","R_3n1R19NUDl9sDMH","R_3n1R19NUDl9sDMH",-0.93,0.93,"under","numeracy low",-0.417,-0.4,"increased error",939,"R_0j0zAq6VQ3vdScp","male","Germany","> 4'000€
>5'900 CHF","middle school",4,6,852,"R_3n1R19NUDl9sDMH",46,"> 4'000€
>5'900 CHF",15,14,"okay"
"91",229242295752786,"R_40dNrMPFaOtEmbL",0.227,0.42,"over","R_Re625Ooz0OYFtXb","R_Re625Ooz0OYFtXb",0.702,0.795,"over","numeracy low",-0.375,-0.4,"increased error",627,"R_40dNrMPFaOtEmbL","male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,597,"R_Re625Ooz0OYFtXb",63,"> 4'000€
>5'900 CHF",10,9,"okay"
"92",229242295752791,"R_27WPtaUNfo36sRF",0.0644,0.931,"over","R_YPvw2kLOGumRTG1","R_YPvw2kLOGumRTG1",0.2,0.472,"over","numeracy low",0.459,0.5,"decreased error",1402,"R_27WPtaUNfo36sRF","female","Germany","<1'500€
<3'100CHF","no formal education",2,6,1653,"R_YPvw2kLOGumRTG1",63,"<1'500- 2'499€
3'100-4'299CHF",23,27,"okay"
"93",229242295753826,"R_3lGjzJeCRnEeWYp",0.0644,0.383,"over","R_2v0yEORbEoaCcvW","R_2v0yEORbEoaCcvW",-0.0762,0.322,"under","numeracy low",0.061,0.1,"decreased error",1683,"R_3lGjzJeCRnEeWYp","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,4,1648,"R_2v0yEORbEoaCcvW",45,"2'500- 4'000€
<4'300- 5'899CHF",28,27,"okay"
"94",229242295753827,"R_2qdP1m3VKpXIEnI",-1.06,1.13,"under","R_3n1RK4siLZl1Z4K","R_3n1RK4siLZl1Z4K",0.0723,0.43,"over","numeracy low",0.7,0.7,"decreased error",649,"R_2qdP1m3VKpXIEnI","female","Germany","> 4'000€
>5'900 CHF","degree",5,8,765,"R_3n1RK4siLZl1Z4K",67,"> 4'000€
>5'900 CHF",10,12,"okay"
"95",229242295753830,"R_1ghIcrFKPqGRZ2X",-0.888,0.951,"under","R_3HNwPeQnaDZc3om","R_3HNwPeQnaDZc3om",-0.546,0.579,"under","numeracy low",0.372,0.4,"decreased error",406,"R_1ghIcrFKPqGRZ2X","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,562,"R_3HNwPeQnaDZc3om",38,"<1'500- 2'499€
3'100-4'299CHF",6,9,"speeder"
"96",229242295753832,"R_d1lzcWcat1nY2jL",0.0347,0.627,"over","R_2PcWpDYMkGdiWuA","R_2PcWpDYMkGdiWuA",-0.118,0.65,"under","numeracy low",-0.023,0,"no change",2025,"R_d1lzcWcat1nY2jL","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",5,7,2545,"R_2PcWpDYMkGdiWuA",31,"<1'500- 2'499€
3'100-4'299CHF",33,42,"okay"
"97",229242295753838,"R_AHYq3fKkaHCcbWF",0.233,0.493,"over","R_2cnEXR8WCTUWKDw","R_2cnEXR8WCTUWKDw",0.203,0.67,"over","numeracy low",-0.177,-0.2,"increased error",1895,"R_AHYq3fKkaHCcbWF","male","Germany","<1'500€
<3'100CHF","no formal education",2,5,1684,"R_2cnEXR8WCTUWKDw",69,"<1'500€
<3'100CHF",31,28,"okay"
"98",229242295753844,"R_2c1xu1yXOgGD30y",-0.876,0.923,"under","R_0pu0FH42yF3mlGx","R_0pu0FH42yF3mlGx",-0.305,0.677,"under","numeracy low",0.246,0.2,"decreased error",621,"R_2c1xu1yXOgGD30y","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,895,"R_0pu0FH42yF3mlGx",33,"2'500- 4'000€
<4'300- 5'899CHF",10,14,"okay"
"99",229242295754881,"R_2TFBYNYkwtAx87s",0.0765,0.621,"over","R_2CjGES6fZi6L8qp","R_2CjGES6fZi6L8qp",-0.183,0.674,"under","numeracy low",-0.053,-0.1,"increased error",655,"R_2TFBYNYkwtAx87s","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,10,1444,"R_2CjGES6fZi6L8qp",31,"2'500- 4'000€
<4'300- 5'899CHF",10,24,"okay"
"100",229242295754886,"R_7QxctqQp54ZoKqJ",0.529,0.642,"over","R_2xKs5ghlz6LAfp0","R_2xKs5ghlz6LAfp0",0.876,0.891,"over","numeracy low",-0.249,-0.2,"increased error",1122,"R_7QxctqQp54ZoKqJ","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,8,1518,"R_2xKs5ghlz6LAfp0",61,"2'500- 4'000€
<4'300- 5'899CHF",18,25,"okay"
"101",229242295755912,"R_3KVGiJQpMt3d7AH",-1.34,1.34,"under","R_vuTAroWZWl71juF","R_vuTAroWZWl71juF",-0.36,0.755,"under","numeracy low",0.585,0.6,"decreased error",286,"R_3KVGiJQpMt3d7AH","male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,6,567,"R_vuTAroWZWl71juF",31,"<1'500- 2'499€
3'100-4'299CHF",4,9,"speeder"
"102",229242295755913,"R_1Kg5qeNMfpEcIVD",-1.17,1.17,"under","R_2aEkHya9dgxTbur","R_2aEkHya9dgxTbur",-0.193,0.556,"under","numeracy low",0.614,0.6,"decreased error",391,"R_1Kg5qeNMfpEcIVD","male","Germany","<1'500€
<3'100CHF","no formal education",1,4,450,"R_2aEkHya9dgxTbur",42,"<1'500€
<3'100CHF",6,7,"speeder"
"103",229242295756956,"R_56ZOo15E4R2qzOF",0.0448,0.383,"over","R_2SHzrbVeMibq1Gl","R_2SHzrbVeMibq1Gl",-1.33,1.33,"under","numeracy low",-0.947,-0.9,"increased error",1510,"R_56ZOo15E4R2qzOF","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,3851,"R_2SHzrbVeMibq1Gl",45,"2'500- 4'000€
<4'300- 5'899CHF",25,64,"okay"
"104",229242295758007,"R_25WOrBlo5iU7RHg",0.246,0.497,"over","R_3CCMyHaSgcSVvmK","R_3CCMyHaSgcSVvmK",0.952,0.952,"over","numeracy low",-0.455,-0.5,"increased error",1169,"R_25WOrBlo5iU7RHg","female","Germany","<1'500€
<3'100CHF","no formal education",3,6,3316,"R_3CCMyHaSgcSVvmK",46,"<1'500€
<3'100CHF",19,55,"okay"
"105",229242295758012,"R_2CWHyt8sRRjB7NC",-1.44,1.44,"under","R_1IpgGeW9HhtlACQ","R_1IpgGeW9HhtlACQ",-0.933,0.933,"under","numeracy low",0.507,0.5,"decreased error",663,"R_2CWHyt8sRRjB7NC","male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,6,854,"R_1IpgGeW9HhtlACQ",26,"<1'500- 2'499€
3'100-4'299CHF",11,14,"okay"
"106",229242295759045,"R_3EF4W42AP3JqbNQ",0.336,0.595,"over","R_2woYgEWJfj0UZPI","R_2woYgEWJfj0UZPI",0.422,0.606,"over","numeracy high",-0.011,0,"no change",1454,"R_3EF4W42AP3JqbNQ","female","Germany","<1'500€
<3'100CHF","middle school",3,5,2268,"R_2woYgEWJfj0UZPI",44,"<1'500€
<3'100CHF",24,37,"okay"
"107",229242295759052,"R_1l3SKw0bM70iegj",-0.958,0.958,"under","R_3DXC76trfhr0SVb","R_3DXC76trfhr0SVb",0.755,0.755,"over","numeracy low",0.203,0.2,"decreased error",1548,"R_1l3SKw0bM70iegj","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1855,"R_3DXC76trfhr0SVb",63,"<1'500- 2'499€
3'100-4'299CHF",25,30,"okay"
"108",229242295760085,"R_1F4GZVhw7a8fion",0.314,0.48,"over","R_1NeszvRVjcwUTlR","R_1NeszvRVjcwUTlR",-0.0294,0.333,"under","numeracy low",0.147,0.1,"decreased error",1321,"R_1F4GZVhw7a8fion","male","Germany","> 4'000€
>5'900 CHF","no formal education",3,7,1486,"R_1NeszvRVjcwUTlR",67,"> 4'000€
>5'900 CHF",22,24,"okay"
"109",229242295760097,"R_3jdnQRghXarRH6Q",-1.45,1.45,"under","R_241qtOHjIALghwT","R_241qtOHjIALghwT",0.695,0.785,"over","numeracy low",0.665,0.7,"decreased error",524,"R_3jdnQRghXarRH6Q","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,734,"R_241qtOHjIALghwT",48,"<1'500- 2'499€
3'100-4'299CHF",8,12,"okay"
"110",229242295761139,"R_1CdA8mHseMZSYAc",-0.499,0.645,"under","R_sziDyRIyZS2XPAR","R_sziDyRIyZS2XPAR",-0.487,0.637,"under","numeracy high",0.00800000000000001,0,"no change",833,"R_1CdA8mHseMZSYAc","male","Germany","<1'500€
<3'100CHF","middle school",1,5,2028,"R_sziDyRIyZS2XPAR",51,"<1'500€
<3'100CHF",13,33,"okay"
"111",229242295765044,"R_3smrwM5ZrCpylBz",-1.41,1.41,"under","R_27jyk5bJ7c5tTIw","R_27jyk5bJ7c5tTIw",-0.833,0.833,"under","numeracy low",0.577,0.6,"decreased error",368,"R_3smrwM5ZrCpylBz","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,549,"R_27jyk5bJ7c5tTIw",44,"2'500- 4'000€
<4'300- 5'899CHF",6,9,"speeder"
"112",229242295766083,"R_3GoztoHsxpKssWb",-0.49,0.549,"under","R_1obhGxLMCpTIdSk","R_1obhGxLMCpTIdSk",-0.132,0.959,"under","numeracy low",-0.41,-0.4,"increased error",2862,"R_3GoztoHsxpKssWb","female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,5,12525,"R_1obhGxLMCpTIdSk",46,"<1'500- 2'499€
3'100-4'299CHF",47,208,"okay"
"113",229242295766086,"R_51DcTUyimhghJ3X",0.00828,0.64,"over","R_31iyCv9npdvftbe","R_31iyCv9npdvftbe",0.114,0.61,"over","numeracy low",0.03,0,"no change",685,"R_51DcTUyimhghJ3X","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,5,744,"R_31iyCv9npdvftbe",55,"2'500- 4'000€
<4'300- 5'899CHF",11,12,"okay"
"114",229242295766090,"R_2wEo5iQXCYves2K",-1.74,1.74,"under","R_2DSan3zt5JS8l9P","R_2DSan3zt5JS8l9P",-0.457,0.839,"under","numeracy low",0.901,0.9,"decreased error",1540,"R_2wEo5iQXCYves2K","female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",2,5,1364,"R_2DSan3zt5JS8l9P",26,"<1'500- 2'499€
3'100-4'299CHF",25,22,"okay"
"115",229242295766095,"R_1QN6OUxkKwgceLu",-0.0791,0.458,"under","R_5urbZCQJoc2Yv7j","R_5urbZCQJoc2Yv7j",-0.0329,0.67,"under","numeracy low",-0.212,-0.2,"increased error",1313,"R_1QN6OUxkKwgceLu","male","Germany","<1'500€
<3'100CHF","middle school",1,5,1952,"R_5urbZCQJoc2Yv7j",57,"<1'500€
<3'100CHF",21,32,"okay"
"116",229242295770258,"R_27W1NFJXInLwDZw",-0.396,0.694,"under","R_307T5nH5VTePCcQ","R_307T5nH5VTePCcQ",-0.118,1.04,"under","numeracy low",-0.346,-0.3,"increased error",1020,"R_27W1NFJXInLwDZw","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,7,785,"R_307T5nH5VTePCcQ",26,"<1'500- 2'499€
3'100-4'299CHF",17,13,"okay"
"117",229242295770261,"R_1LXokuPGQSIS5q7",0.0979,0.305,"over","R_1cXHLVK8t7cHa0m","R_1cXHLVK8t7cHa0m",-0.386,0.658,"under","numeracy low",-0.353,-0.4,"increased error",962,"R_1LXokuPGQSIS5q7","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,1281,"R_1cXHLVK8t7cHa0m",43,"<1'500- 2'499€
3'100-4'299CHF",16,21,"okay"
"118",229242295771292,"R_sBRhT5IY9zTJcTn",-0.914,0.914,"under","R_bO5eg0KDGHZAEPT","R_bO5eg0KDGHZAEPT",-1.48,1.48,"under","numeracy low",-0.566,-0.6,"increased error",8345,"R_sBRhT5IY9zTJcTn","female","Germany","<1'500€
<3'100CHF","no formal education",2,5,509,"R_bO5eg0KDGHZAEPT",25,"<1'500€
<3'100CHF",139,8,"okay"
"119",229242295775457,"R_3fW33TCtP6kVx1T",-1.05,1.05,"under","R_1QltThrqzdt4ppe","R_1QltThrqzdt4ppe",-1.37,1.37,"under","numeracy high",-0.32,-0.3,"increased error",7394,"R_3fW33TCtP6kVx1T","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,5,1459,"R_1QltThrqzdt4ppe",38,"2'500- 4'000€
<4'300- 5'899CHF",123,24,"okay"
"120",229242295779354,"R_2tbx3LZrOJsIeSD",0.674,0.707,"over","R_3HRXDzTH4lYxD57","R_3HRXDzTH4lYxD57",0.632,0.651,"over","numeracy low",0.0559999999999999,0.1,"decreased error",1519,"R_2tbx3LZrOJsIeSD","female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,1567,"R_3HRXDzTH4lYxD57",55,"> 4'000€
>5'900 CHF",25,26,"okay"
"121",229242295779358,"R_dcG4YHz0cKrEHO9",0.102,0.399,"over","R_zZ23lmI7gsSWtLr","R_zZ23lmI7gsSWtLr",-0.446,0.492,"under","numeracy low",-0.093,-0.1,"increased error",2919,"R_dcG4YHz0cKrEHO9","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,7,839,"R_zZ23lmI7gsSWtLr",33,"2'500- 4'000€
<4'300- 5'899CHF",48,13,"okay"
"122",229242295780393,"R_stgdPaExzIsFfRT",-0.115,0.743,"under","R_elmKlkvTJ0sBMPf","R_elmKlkvTJ0sBMPf",-0.313,1.06,"under","numeracy low",-0.317,-0.3,"increased error",861,"R_stgdPaExzIsFfRT","female","Germany","> 4'000€
>5'900 CHF","middle school",4,5,868,"R_elmKlkvTJ0sBMPf",30,"2'500- 4'000€
<4'300- 5'899CHF",14,14,"okay"
"123",229242295781433,"R_1jH468tY1ENzp5M",-0.845,0.845,"under","R_2QrYmgKm6XNKWRB","R_2QrYmgKm6XNKWRB",-1.26,1.26,"under","numeracy low",-0.415,-0.4,"increased error",494,"R_1jH468tY1ENzp5M","female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,7,324,"R_2QrYmgKm6XNKWRB",34,"<1'500- 2'499€
3'100-4'299CHF",8,5,"speeder"
"124",229242295784565,"R_e3t1oiFNAPt3wWt",0.00964,0.471,"over","R_10rBm2LP3WvDjrS","R_10rBm2LP3WvDjrS",0.0629,0.644,"over","numeracy high",-0.173,-0.2,"increased error",1418,"R_e3t1oiFNAPt3wWt","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,2035,"R_10rBm2LP3WvDjrS",61,"2'500- 4'000€
<4'300- 5'899CHF",23,33,"okay"
"125",229242295787687,"R_DeJW28g6uMydLeF",-0.0131,0.31,"under","R_2dztNeIeNilgZSd","R_2dztNeIeNilgZSd",-0.501,0.728,"under","numeracy high",-0.418,-0.4,"increased error",1168,"R_DeJW28g6uMydLeF","male","Germany","> 4'000€
>5'900 CHF","no formal education",4,7,1312,"R_2dztNeIeNilgZSd",50,"> 4'000€
>5'900 CHF",19,21,"okay"
"126",229242295791846,"R_2dmTN9FJIaj61fb",0.521,0.654,"over","R_2aGDROz7N2AxH8J","R_2aGDROz7N2AxH8J",0.0316,0.549,"over","numeracy high",0.105,0.1,"decreased error",760,"R_2dmTN9FJIaj61fb","male","Germany","2'500- 4'000€
<4'300- 5'899CHF","no formal education",4,6,696,"R_2aGDROz7N2AxH8J",39,"2'500- 4'000€
<4'300- 5'899CHF",12,11,"okay"
"127",229242295796801,"R_1kOBGI4XPIWWLy6",-0.291,0.587,"under","R_sM5369cj2ZAYOsN","R_sM5369cj2ZAYOsN",-0.406,0.585,"under","numeracy low",0.002,0,"no change",293,"R_1kOBGI4XPIWWLy6","male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,467,"R_sM5369cj2ZAYOsN",29,"> 4'000€
>5'900 CHF",4,7,"speeder"
"128",229242295798887,"R_2rj8UoPO5LJwv1f",0.418,0.472,"over","R_1JUrVGo4h0DuwTF","R_1JUrVGo4h0DuwTF",0.579,0.612,"over","numeracy low",-0.14,-0.1,"increased error",1928,"R_2rj8UoPO5LJwv1f","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,4,1305,"R_1JUrVGo4h0DuwTF",61,"<1'500- 2'499€
3'100-4'299CHF",32,21,"okay"
