"","ResponseId.wave1","m","Sum","Duration.wave1","gender","country","income.wave1","education","household_size","politcalorientation","ResponseId","age","Minutes.wave1","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"113","R_1JF7XaAKoJRpbIc",229256171676680,2,578,"female","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,"R_1rq6oBNP3dfuJSh",45,9,"okay",4,-0.7625,0,0,1,1,0,0,0,0.285714285714286
"114","R_1jH468tY1ENzp5M",229242295781433,3,494,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",3,7,"R_2QrYmgKm6XNKWRB",34,8,"speeder",4.75,-0.0125000000000002,1,1,0,0,0,0,1,0.428571428571429
"115","R_1jlhdlFwaaQA59K",229242449963187,1,534,"male","Switzerland","<1'500€
<3'100CHF","degree",1,5,"R_2tzlX1mX1CPkNHm",56,8,"okay",4,-0.7625,0,0,1,0,0,0,0,0.142857142857143
"116","R_1jSUOEcl2UZ4EmQ",229678093441266,7,2158,"male","Switzerland","<1'500€
<3'100CHF","no formal education",1,3,"R_2PuNkkf82ArrZQ5",51,35,"okay",2.5,-2.2625,1,1,1,1,1,1,1,1
"117","R_1jxNAbcEEMGNBkz",229256171671793,7,1540,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,4,"R_sZ5hFn2aGEar5K1",20,25,"okay",5,0.2375,1,1,1,1,1,1,1,1
"118","R_1k23tDbzBDJCCYn",229242449982562,1,1211,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,"R_1PdvSyRjroeuRch",56,20,"okay",4.5,-0.2625,0,0,0,0,0,0,1,0.142857142857143
"119","R_1K3H42hqGnqinn0",229678093415665,7,4052,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_3rGtK5dTnqFVCjc",38,67,"okay",3.5,-1.2625,1,1,1,1,1,1,1,1
"120","R_1K8x1AoIHGdYEdL",229678093101134,3,1272,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_22LmAhnuYngmKbY",71,21,"okay",5.75,0.9875,0,0,1,0,1,0,1,0.428571428571429
"121","R_1Kev8GIYXYtnkha",229242449967120,5,438,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_3LZ94aSf5ciIvSQ",32,7,"speeder",3,-1.7625,0,1,1,0,1,1,1,0.714285714285714
"122","R_1Kg5qeNMfpEcIVD",229242295755913,1,391,"male","Germany","<1'500€
<3'100CHF","no formal education",1,4,"R_2aEkHya9dgxTbur",42,6,"speeder",3,-1.7625,1,0,0,0,0,0,0,0.142857142857143
"123","R_1Kj6kvRrhNJltzy",229937963227316,7,1874,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,8,"R_DwtraUbo8TTxK5b",73,31,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"124","R_1KjrZK9wyaht0Yi",229409893574684,4,982,"female","Germany","<1'500€
<3'100CHF","middle school",1,3,"R_1jOhygKAl2j4uoW",67,16,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"125","R_1KjsPrPEuumwKtb",229677069754513,0,513,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,"R_1Fb60FleWdn0RUE",66,8,"okay",5,0.2375,0,0,0,0,0,0,0,0
"126","R_1kMmTGmvgH9gulq",229256171907291,2,479,"male","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_2w7AymsBq0kFlRS",22,7,"speeder",6,1.2375,0,0,1,0,1,0,0,0.285714285714286
"127","R_1kNUalF1JfvD9df",229409893616888,3,5289,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",4,8,"R_1g5agXpdJJ6BJpS",33,88,"okay",2.75,-2.0125,0,0,1,0,1,0,1,0.428571428571429
"128","R_1kNYEgfcdgcFO51",229256171556050,5,1041,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",4,6,"R_2OTsX0VoE5sGvbN",48,17,"okay",5.25,0.4875,0,1,1,0,1,1,1,0.714285714285714
"129","R_1kOBGI4XPIWWLy6",229242295796801,6,293,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_sM5369cj2ZAYOsN",29,4,"speeder",3.75,-1.0125,1,1,1,0,1,1,1,0.857142857142857
"130","R_1KpqCfkR85ApDEQ",229855352005760,2,1740,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_1OI9sjzqAoq5VTd",65,29,"okay",2.75,-2.0125,0,0,0,0,0,1,1,0.285714285714286
"131","R_1kRNpAUEPVtJ1f1",229758201767112,7,1086,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_1E0PjXD25VOm0g1",62,18,"okay",5,0.2375,1,1,1,1,1,1,1,1
"132","R_1KuKiaIDKfwR9fT",229242449956923,6,1911,"male","Switzerland","> 4'000€
>5'900 CHF","no formal education",3,2,"R_1jxnsKE1PsOW2ud",57,31,"okay",5.75,0.9875,1,1,1,0,1,1,1,0.857142857142857
"133","R_1l3SKw0bM70iegj",229242295759052,3,1548,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_3DXC76trfhr0SVb",63,25,"okay",3,-1.7625,0,1,1,0,0,0,1,0.428571428571429
"134","R_1l51CHacIzAAOYr",229409893558499,6,1410,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,"R_blT9RFPb7Be5eRr",60,23,"okay",6,1.2375,1,1,1,0,1,1,1,0.857142857142857
"135","R_1l6jMovJICVjVnC",229409893638261,0,2487,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,"R_yNFLlTZwVxPBGYF",74,41,"okay",5.25,0.4875,0,0,0,0,0,0,0,0
"136","R_1laeW4H0RHUBzsH",229242449960055,3,1011,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,"R_3rzrxxCG9fLy6pr",44,16,"okay",3.25,-1.5125,0,0,1,0,0,1,1,0.428571428571429
"137","R_1LAL7j18hL01vOi",229409893575711,6,2712,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_2sd0O71oaITyESr",64,45,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"138","R_1LBcVCh8pm4Wlva",229409893568680,4,3278,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,6,"R_3QFrmHKrdNNttqa",46,54,"okay",3.75,-1.0125,0,1,1,0,1,0,1,0.571428571428571
"139","R_1LGa0LGSDycaZxU",229409893611680,0,2193,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,6,"R_20MCNf1iYVfsbyx",61,36,"okay",5.75,0.9875,0,0,0,0,0,0,0,0
"140","R_1LHIqhxg0jPLCyV",229409893579884,2,1014,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,6,"R_1DG6FuosURnedZn",63,16,"okay",3,-1.7625,0,0,1,0,0,0,1,0.285714285714286
"141","R_1LI64yNOZO7C7l3",229678093115531,1,767,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,"R_30jwO1Q51T1Oqua",52,12,"okay",5,0.2375,0,0,1,0,0,0,0,0.142857142857143
"142","R_1Liem5kTbkr14lF",229255657942219,2,1172,"male","Germany","> 4'000€
>5'900 CHF","degree",3,6,"R_2dzIMFCeBrnYXrM",34,19,"okay",4.25,-0.5125,0,0,1,0,0,0,1,0.285714285714286
"143","R_1LM7eqPSPvv6cnA",229677069754519,0,1766,"male","Germany","> 4'000€
>5'900 CHF","degree",2,7,"R_26buS4VBqPDXu4Q",54,29,"okay",6,1.2375,0,0,0,0,0,0,0,0
"144","R_1lmDzcpWCC7BhMm",229409893559543,5,696,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_3qerdDbYGWCPGAO",53,11,"okay",3.25,-1.5125,0,0,1,1,1,1,1,0.714285714285714
"145","R_1LoIjURU32wpqKF",229256171670763,5,1985,"male","Switzerland","> 4'000€
>5'900 CHF","middle school",4,8,"R_22DlIOA1QuwsRtH",44,33,"okay",5.75,0.9875,0,1,1,0,1,1,1,0.714285714285714
"146","R_1LpqQYKk5qTlv7k",229678093374484,2,644,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,4,"R_2CljElbe8v4wYAv",30,10,"okay",5.75,0.9875,0,0,1,0,1,0,0,0.285714285714286
"147","R_1LRQAdfNJTKMgGI",229758453883093,5,2821,"male","Switzerland","<1'500€
<3'100CHF","degree",1,6,"R_RrWEqa504IT11n3",46,47,"okay",5.75,0.9875,0,1,1,1,1,0,1,0.714285714285714
"148","R_1lsfWITx9Y1GNaA",229321437755510,7,1882,"male","Switzerland","<1'500€
<3'100CHF","middle school",1,9,"R_2pQOajlwzQ06f44",41,31,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"149","R_1LSfZXKQq13jmcJ",229409893581988,5,1341,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",2,3,"R_10pBdcRCpngqXjW",66,22,"okay",5.25,0.4875,0,1,1,0,1,1,1,0.714285714285714
"150","R_1lsN4gAk00nyLx9",229409893578856,4,1027,"female","Germany","> 4'000€
>5'900 CHF","degree",4,6,"R_2sZMR3HZgebyC7G",33,17,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"151","R_1LUSiI51StMj2fs",229855352055869,0,1377,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,"R_3HTDoD3sdEXRJ69",61,22,"okay",2.25,-2.5125,0,0,0,0,0,0,0,0
"152","R_1LvCjhF0EEOqlAp",229855352002681,0,286,"female","Germany","> 4'000€
>5'900 CHF","degree",3,9,"R_12fHiuDKnfCHBwJ",60,4,"speeder",3.75,-1.0125,0,0,0,0,0,0,0,0
"153","R_1LXokuPGQSIS5q7",229242295770261,2,962,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_1cXHLVK8t7cHa0m",43,16,"okay",4.5,-0.2625,0,0,1,0,0,0,1,0.285714285714286
"154","R_1M0xHfneKLAhQMR",230469411964067,2,2386,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,"R_2V8sidAyrLfM799",58,39,"okay",5.5,0.7375,0,0,0,0,0,1,1,0.285714285714286
"155","R_1M8VDHdZKmlVgit",229242449961110,5,716,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_2ZWyyPiiLyQJZv6",60,11,"okay",6,1.2375,0,1,1,1,1,0,1,0.714285714285714
"156","R_1mdW7cgT4seyyqQ",229320605936754,1,921,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,"R_2xK4m6fzER4JIVP",55,15,"okay",4.5,-0.2625,0,0,1,0,0,0,0,0.142857142857143
"157","R_1mEKYPdbW4MPIrp",229255657933879,7,845,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,7,"R_2A0ZyfHN8PF2erE",55,14,"okay",3.75,-1.0125,1,1,1,1,1,1,1,1
"158","R_1mgS3o7laschj5y",229855352122461,6,11618,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_2CQ8YyzW1RpRmOa",70,193,"okay",4,-0.7625,0,1,1,1,1,1,1,0.857142857142857
"159","R_1mk58NJrZ82uekP",229320605939896,4,454,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_3qWEVk2rKE7vnqn",48,7,"speeder",2.75,-2.0125,0,0,1,0,1,1,1,0.571428571428571
"160","R_1mQvIIkrYWPyK9D",229320605970439,3,1014,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",5,6,"R_3oENSp13RG6glC5",44,16,"okay",6,1.2375,0,1,1,0,1,0,0,0.428571428571429
"161","R_1mRClohcHMkdAdv",229242295749656,3,524,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,"R_XtEy0k8gPjhhQ3f",53,8,"okay",2.25,-2.5125,0,1,1,0,0,0,1,0.428571428571429
"162","R_1mUzvNhl5PYy2RZ",229677069765683,3,4024,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,3,"R_1mCnbf3d67PsDIV",55,67,"okay",6,1.2375,0,0,1,0,1,1,0,0.428571428571429
"163","R_1mwQU5GVzlTar7A",229678093163595,1,1232,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,"R_2CZMbro8CP9Uu5t",58,20,"okay",4.5,-0.2625,0,0,1,0,0,0,0,0.142857142857143
"164","R_1MWyS3TUczp278V",229409893553280,7,2913,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_2AYJXywwVu6QGs3",62,48,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"165","R_1N8HwagzMCohesg",229410206882844,4,681,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,6,"R_2qfRClOFBxZsnnR",43,11,"okay",5,0.2375,0,0,1,1,1,0,1,0.571428571428571
"166","R_1NaaqSLkXYb5DrA",229255657938043,7,990,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,5,"R_RKqHmKR3xJkYtax",48,16,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"167","R_1Ne8a8XTmPpmQqY",229321437639901,1,5469,"female","Switzerland","<1'500€
<3'100CHF","degree",2,5,"R_1QJWXCsvAbjXUrY",72,91,"okay",4.5,-0.2625,0,0,0,0,0,0,1,0.142857142857143
"168","R_1Ntv8wpML03b7xm",229242449956912,1,1022,"male","Switzerland","> 4'000€
>5'900 CHF","degree",1,7,"R_efXCEpWlSglm0g1",45,17,"okay",5,0.2375,0,0,0,0,0,0,1,0.142857142857143
"169","R_1o1EUzmkWnI0L6v",229320605958184,1,2773,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_291jqH1l086hM3H",31,46,"okay",3.25,-1.5125,0,0,1,0,0,0,0,0.142857142857143
"170","R_1o1iNts3exPmieU",229256171630718,1,1230,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,"R_2ZOLtO5eQcxaywi",64,20,"okay",5.25,0.4875,0,0,1,0,0,0,0,0.142857142857143
"171","R_1o4J2ihtVVaLWHO",229255657946137,5,1422,"female","Germany","<1'500€
<3'100CHF","obligatory school",1,6,"R_1g1O2JjSKKojx0s",39,23,"okay",4.75,-0.0125000000000002,0,1,1,1,1,0,1,0.714285714285714
"172","R_1o73oJZeSvsMGPn",229166066831553,1,648,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,6,"R_ugDYeh2JMMg4YWB",37,10,"okay",3,-1.7625,0,0,0,0,1,0,0,0.142857142857143
"173","R_1obtEN1KAT8Ivsq",229937963356233,7,1305,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,"R_3MPAl1HRGhuO15w",69,21,"okay",5.25,0.4875,1,1,1,1,1,1,1,1
"174","R_1ODmDKBOsyXfRnU",229321437563003,5,475,"male","Switzerland","<1'500€
<3'100CHF","degree",1,2,"R_dp33LjOAWCCGAO5",43,7,"speeder",5,0.2375,1,1,1,1,0,0,1,0.714285714285714
"175","R_1oGDoYaN0EHfSOZ",229242450035926,3,1627,"female","Switzerland","<1'500€
<3'100CHF","degree",1,5,"R_Ybr1hoXT0OQo277",49,27,"okay",2.75,-2.0125,0,0,1,0,0,1,1,0.428571428571429
"176","R_1ogUn1QrTtO0BPT",229758453888227,1,754,"female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,"R_1I4WlAa3OiJqVwK",62,12,"okay",5,0.2375,0,0,0,0,0,0,1,0.142857142857143
"177","R_1oImsaAeBtJQuJd",229321437677579,1,2475,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,8,"R_1FmtO0YnX1gLS41",36,41,"okay",2.75,-2.0125,0,0,1,0,0,0,0,0.142857142857143
"178","R_1okjaSmNIcl4O4y",229166416665777,7,1092,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,4,"R_2YSB2Ar1L0afUeM",56,18,"okay",5.5,0.7375,1,1,1,1,1,1,1,1
"179","R_1OktPLDHHWKRHhV",229242295742617,7,1811,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,3,"R_zdofFPepnmXbyFP",51,30,"okay",5,0.2375,1,1,1,1,1,1,1,1
"180","R_1OOWbFEaUfw4nNq",229677069763602,7,812,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,3,"R_3gZRuNUJsE7IDtm",62,13,"okay",6,1.2375,1,1,1,1,1,1,1,1
"181","R_1OOzLXJEJJnVcgl",229320605966524,4,779,"female","Germany","<1'500€
<3'100CHF","obligatory school",2,7,"R_1rNWPY0WTXgeHu5",25,12,"speeder",3.75,-1.0125,1,1,0,1,0,0,1,0.571428571428571
"182","R_1Oq4EEg394DzG3F",229409893589022,7,546,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,5,"R_1luSpOlbn8ywCE3",51,9,"okay",6,1.2375,1,1,1,1,1,1,1,1
"183","R_1OSLfnCUehYs09o",229256171701343,3,2009,"female","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,"R_3JDfuMcUJTSqd7U",70,33,"okay",4.75,-0.0125000000000002,0,0,1,0,1,0,1,0.428571428571429
"184","R_1otmNfK7mAWtgZD",229677069775045,1,1051,"male","Germany","> 4'000€
>5'900 CHF","middle school",2,5,"R_1rw4iW8Em9oSO65",54,17,"okay",4.5,-0.2625,0,0,1,0,0,0,0,0.142857142857143
"185","R_1OUA3EdngDKk0Ea",229242449971308,7,1194,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",5,8,"R_1o6ZCIGdLLfFE7n",45,19,"okay",6,1.2375,1,1,1,1,1,1,1,1
"186","R_1OvOFRLWhWj8qP5",229242450005039,7,1343,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,6,"R_Q0xRb6pvLJr6HId",25,22,"okay",2.75,-2.0125,1,1,1,1,1,1,1,1
"187","R_1ozl0QYygIw2niA",229409893555368,7,1811,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",3,5,"R_27k8PbNPolq0QAU",57,30,"okay",6,1.2375,1,1,1,1,1,1,1,1
"188","R_1ozndDYedU3NNdv",229242449968159,4,2485,"female","Switzerland","<1'500€
<3'100CHF","degree",2,5,"R_1mftDM95HcXdSyb",34,41,"speeder",3.25,-1.5125,0,0,1,1,0,1,1,0.571428571428571
"189","R_1pE9CDJuuBYcoF8",229758453932074,4,1640,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,"R_1LFH0LOWi9Yz49r",51,27,"okay",6,1.2375,0,1,1,0,0,1,1,0.571428571428571
"190","R_1pFFynC7x9eitnk",229256171627637,2,418,"male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,"R_1fZtkgmHmLRnrKW",45,6,"speeder",3.5,-1.2625,1,0,1,0,0,0,0,0.285714285714286
"191","R_1pLjkduyxId8PDO",229242450019449,1,1012,"female","Switzerland","> 4'000€
>5'900 CHF","degree",4,8,"R_2DOdBo6U9ALFufg",32,16,"okay",5,0.2375,0,0,1,0,0,0,0,0.142857142857143
"192","R_1pLnC2IuMZAbMvJ",229409893558511,7,6771,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_3KHGeq92IYaPFkY",54,112,"okay",5,0.2375,1,1,1,1,1,1,1,1
"193","R_1pm0pJTc79c6aAa",229678093191369,1,874,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",1,5,"R_AuJI7yC5tBSLAEV",45,14,"okay",2,-2.7625,0,0,0,0,0,0,1,0.142857142857143
"194","R_1pQeLLBceDEDdP7",229677069756589,3,1292,"female","Germany","> 4'000€
>5'900 CHF","degree",3,3,"R_cumm5I9DifLtTPz",59,21,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"195","R_1prLq4RJil17Iht",229855352039662,3,1986,"female","Germany","> 4'000€
>5'900 CHF","middle school",2,6,"R_1QcQf40hnZ8IGIv",64,33,"okay",6,1.2375,0,1,1,0,0,0,1,0.428571428571429
"196","R_1prs2kZZr8m54pO",229320605939889,4,462,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",1,3,"R_1NaFm6LK1x6V9gF",28,7,"speeder",4.25,-0.5125,0,0,1,0,1,1,1,0.571428571428571
"197","R_1PTVJyJDELkhvLL",229409893589029,4,1363,"male","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,"R_3HGnvl8ph4ituaK",68,22,"okay",4.25,-0.5125,0,1,0,1,1,0,1,0.571428571428571
"198","R_1pWkYnvOiwS0XUO",229758453882067,1,1060,"male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,2,"R_2Y9WhVvkCDyq3KU",69,17,"okay",5,0.2375,0,0,0,0,0,0,1,0.142857142857143
"199","R_1pXWlt9fDYhaR3c",229242295748626,4,1340,"female","Germany","<1'500€
<3'100CHF","degree",1,5,"R_1PZfkT8XYl42PDz",66,22,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"200","R_1Q3XRvqD5es3aBY",229256171870274,3,1090,"female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,6,"R_2t9ZLF6oFfMiMvl",51,18,"okay",5,0.2375,0,0,1,0,1,0,1,0.428571428571429
"201","R_1Q5zY16YdoZUa5y",229256171580455,7,2503,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,10,"R_Ze5kKE9z67vfMhb",48,41,"okay",6,1.2375,1,1,1,1,1,1,1,1
"202","R_1q7E4y4PrqP1PL6",229320606018720,0,3827,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,3,"R_3g18M4zbTwAqVh1",26,63,"okay",6,1.2375,0,0,0,0,0,0,0,0
"203","R_1q9PSDZi0bOYwbg",229409893584063,7,796,"male","Germany","<1'500€
<3'100CHF","obligatory school",1,5,"R_1DGT0qcG0LbYVuv",49,13,"okay",6,1.2375,1,1,1,1,1,1,1,1
"204","R_1QAYO8t7hFR1nXp",229410207199454,3,511,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","no formal education",2,8,"R_4THnRrSaFkyGZoJ",31,8,"okay",4.5,-0.2625,0,0,1,1,0,0,1,0.428571428571429
"205","R_1qecDLDdCrYToMb",229410206611574,4,718,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,6,"R_1C12fULwd6sARNr",52,11,"okay",4.75,-0.0125000000000002,0,1,1,0,0,1,1,0.571428571428571
"206","R_1QGShgXQ6HpLBeI",229409893596306,5,463,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,1,"R_wWPoUUFG9H9HNaV",60,7,"speeder",6,1.2375,0,1,1,1,1,0,1,0.714285714285714
"207","R_1QlOVkUcUhO7Ja9",229255657938040,5,740,"male","Germany","> 4'000€
>5'900 CHF","degree",2,6,"R_30fcPq6axMgBolc",51,12,"okay",4.75,-0.0125000000000002,0,1,1,1,1,0,1,0.714285714285714
"208","R_1QLVecSrgBB3TF7",229855352125597,5,1015,"female","Germany","> 4'000€
>5'900 CHF","degree",2,5,"R_3CINlYRwGPISJ35",68,16,"okay",4.75,-0.0125000000000002,1,0,1,1,1,0,1,0.714285714285714
"209","R_1QN6OUxkKwgceLu",229242295766095,0,1313,"male","Germany","<1'500€
<3'100CHF","middle school",1,5,"R_5urbZCQJoc2Yv7j",57,21,"okay",5.5,0.7375,0,0,0,0,0,0,0,0
"210","R_1QsyXVG8aCHPSpq",229242295811148,4,1805,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","middle school",3,3,"R_2U4JJgoRrHPqxRx",43,30,"okay",6,1.2375,0,1,1,0,1,0,1,0.571428571428571
"211","R_1QxR1QCXiVrgpRz",229242295804087,4,841,"male","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,7,"R_udzH4UN1P064VWh",31,14,"okay",5,0.2375,0,1,1,0,1,0,1,0.571428571428571
"212","R_1rdfPw9w9wywNly",229409893556415,4,1486,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,8,"R_2qsbwlWVgx3U2Ga",77,24,"okay",5.25,0.4875,0,1,1,0,1,0,1,0.571428571428571
"213","R_1rf8RkKm64iSMMO",229321438376071,3,1243,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,3,"R_2WAJRrWbWwkXh4E",27,20,"okay",6,1.2375,0,0,1,0,1,0,1,0.428571428571429
"214","R_1rfEcoDe8h656K4",230296024624230,4,9134,"female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,3,"R_sA7Re0aES3EZ7vH",27,152,"okay",4,-0.7625,1,0,1,0,0,1,1,0.571428571428571
"215","R_1rfrFquUHpIwJiu",229758454231173,2,1707,"male","Switzerland","<1'500€
<3'100CHF","no formal education",1,5,"R_3fpDyJOpJ1Eg7nH",60,28,"okay",4,-0.7625,0,0,1,0,0,0,1,0.285714285714286
"216","R_1rHAC97MaIFeZQs",229166416657657,6,812,"female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",2,4,"R_3D2zYtpdbhtT6vH",39,13,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"217","R_1rwaK99dyb5OiNx",229242295805140,7,1376,"male","Germany","<1'500€
<3'100CHF","middle school",2,6,"R_2rMazT4mo70rBsf",24,22,"okay",5.75,0.9875,1,1,1,1,1,1,1,1
"218","R_1SrG7FLl42ZQ8ZH",229678093438143,4,378,"male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,1,"R_2xJIRYg2UgQnxHJ",31,6,"speeder",3.25,-1.5125,0,0,1,1,1,1,0,0.571428571428571
"219","R_1XjuiSN8BMQqvq9",229320605958180,4,1199,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","no formal education",1,7,"R_26o2dqIsY2j0ikn",59,19,"okay",5.75,0.9875,0,1,1,0,1,0,1,0.571428571428571
"220","R_1zBNX7ARLsSsMmJ",229855352123517,1,1898,"female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,5,"R_3gXHyDTV0MSEQjB",78,31,"okay",5.5,0.7375,0,0,0,0,0,1,0,0.142857142857143
"221","R_20MeHHXsTnlbV9o",229678093381679,1,910,"female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,"R_263IFUYHOUdE9SR",54,15,"okay",5.25,0.4875,0,0,1,0,0,0,0,0.142857142857143
"222","R_20Ov8RSteb1ii4S",229255657942218,2,4119,"male","Germany","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,6,"R_3EDOF5X2jihdhSP",50,68,"okay",3.5,-1.2625,0,0,1,0,0,0,1,0.285714285714286
"223","R_20PrGSgbrqfLXmF",229242450014215,6,2138,"male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,"R_2TXIK6VleUaA37H",59,35,"okay",6,1.2375,0,1,1,1,1,1,1,0.857142857142857
"224","R_20TCFE2SuJlAdd3",229242450002158,2,544,"male","Switzerland","> 4'000€
>5'900 CHF","degree",3,3,"R_SDftbHpcLbTJRdv",59,9,"okay",5.25,0.4875,0,1,1,0,0,0,0,0.285714285714286
"225","R_211ExatQUFTsnze",229409893618718,6,697,"female","Germany","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,"R_1mQasv0eh7xOUsr",63,11,"okay",6,1.2375,1,1,1,1,1,0,1,0.857142857142857
