"","ResponseId","m","Sum","gender","country","education","household_size","Duration.wave2","age","income.wave2","Minutes.wave2","Minutes","climate_concern","concern.scaled","exp.low_che.int","exp.low_che.hig","exp.low_mid.hig","exp.int_che.hig","exp.int_mid.hig","mid.low_che.int","mid.low_che.hig","percent"
"131","R_1iqZeodTGsnoO71",229242449969214,4,"female","Switzerland","middle school",3,1268,50,"> 4'000€
>5'900 CHF",21,"okay",5,0.359855769230769,0,1,1,0,1,0,1,0.571428571428571
"132","R_1IT6KwLp3K88KU6",229166066788467,0,"male","Germany","middle school",1,789,56,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",1,-3.64014423076923,0,0,0,0,0,0,0,0
"133","R_1IXUw2uLMfzNXtL",229677069783097,5,"male","Germany","obligatory school",2,1086,64,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",2,-2.64014423076923,1,1,1,0,1,0,1,0.714285714285714
"134","R_1j7oxMkWVP5NSpt",229410207373567,7,"male","Switzerland","degree",2,895,57,"> 4'000€
>5'900 CHF",14,"okay",5,0.359855769230769,1,1,1,1,1,1,1,1
"135","R_1j9BySKkUls71SL",229409893572842,7,"male","Germany","middle school",2,6751,35,"<1'500- 2'499€
3'100-4'299CHF",112,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"136","R_1je3dpReugGbwdk",229758454062299,7,"female","Switzerland","no formal education",4,2779,40,"<1'500€
<3'100CHF",46,"okay",4.75,0.109855769230769,1,1,1,1,1,1,1,1
"137","R_1jeTsNxm9GjoHSg",229320605937800,5,"female","Germany","obligatory school",5,1301,37,"> 4'000€
>5'900 CHF",21,"okay",4,-0.640144230769231,0,1,1,0,1,1,1,0.714285714285714
"138","R_1JFb2GboLo58HzV",229242449965295,1,"male","Switzerland","obligatory school",1,1333,50,"<1'500€
<3'100CHF",22,"okay",1,-3.64014423076923,0,0,1,0,0,0,0,0.142857142857143
"139","R_1jIJHh1689WJ1Wf",230296025094160,2,"female","Switzerland","obligatory school",1,1615,54,"<1'500- 2'499€
3'100-4'299CHF",26,"okay",5.75,1.10985576923077,0,0,1,0,0,0,1,0.285714285714286
"140","R_1jMMgQWaTF17FdD",229410206863586,2,"female","Switzerland","obligatory school",2,957,30,"> 4'000€
>5'900 CHF",15,"okay",3.5,-1.14014423076923,0,0,1,0,0,0,1,0.285714285714286
"141","R_1jOhygKAl2j4uoW",229409893574684,3,"female","Germany","middle school",1,1223,67,"<1'500€
<3'100CHF",20,"okay",5.5,0.859855769230769,0,1,1,0,1,0,0,0.428571428571429
"142","R_1jqvBy9CpnCdJTY",229409893570765,4,"female","Germany","degree",2,1043,64,"> 4'000€
>5'900 CHF",17,"okay",6,1.35985576923077,0,0,1,0,1,1,1,0.571428571428571
"143","R_1JRayd9wQa6dbuE",229410206670888,2,"male","Switzerland","degree",2,1487,71,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",4.25,-0.390144230769231,0,0,1,0,0,0,1,0.285714285714286
"144","R_1jrnUBWb0tBNVBo",230296024724709,2,"female","Switzerland","obligatory school",1,963,48,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",5,0.359855769230769,0,0,1,0,0,0,1,0.285714285714286
"145","R_1JUrVGo4h0DuwTF",229242295798887,0,"female","Germany","middle school",2,1305,61,"<1'500- 2'499€
3'100-4'299CHF",21,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"146","R_1JWxlIuMDhQbBIo",229166066769952,6,"male","Germany","obligatory school",1,1107,35,"<1'500- 2'499€
3'100-4'299CHF",18,"okay",2.75,-1.89014423076923,0,1,1,1,1,1,1,0.857142857142857
"147","R_1jxCmTjj4OJF6wA",229321437546594,4,"male","Switzerland","obligatory school",1,1553,66,"<1'500€
<3'100CHF",25,"okay",6,1.35985576923077,1,0,1,1,0,0,1,0.571428571428571
"148","R_1jxnsKE1PsOW2ud",229242449956923,7,"male","Switzerland","no formal education",3,1625,57,"> 4'000€
>5'900 CHF",27,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"149","R_1jZcZ1S8MccWXlw",229937963399296,5,"female","Switzerland","middle school",2,1383,65,"2'500- 4'000€
<4'300- 5'899CHF",23,"okay",6,1.35985576923077,0,1,1,0,1,1,1,0.714285714285714
"150","R_1K41lGNotMQuaYo",229321438312457,4,"female","Switzerland","middle school",4,1080,23,"> 4'000€
>5'900 CHF",18,"okay",6,1.35985576923077,0,1,1,1,0,0,1,0.571428571428571
"151","R_1KjR9tFAM9YeB0x",229256171712646,3,"female","Switzerland","obligatory school",1,10837,47,"2'500- 4'000€
<4'300- 5'899CHF",180,"okay",5.5,0.859855769230769,0,0,1,0,0,1,1,0.428571428571429
"152","R_1KkmlLf0vxRhbVE",230296025318536,7,"female","Switzerland","obligatory school",4,1298,40,"<1'500- 2'499€
3'100-4'299CHF",21,"okay",5.25,0.609855769230769,1,1,1,1,1,1,1,1
"153","R_1Km3m54TPU3JKM1",229678093326426,1,"male","Switzerland","degree",1,1780,59,"<1'500€
<3'100CHF",29,"okay",6,1.35985576923077,0,0,0,0,0,0,1,0.142857142857143
"154","R_1KsaM05l1fUtPlf",229678093185199,2,"male","Switzerland","obligatory school",2,1703,68,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",4,-0.640144230769231,0,0,1,0,0,1,0,0.285714285714286
"155","R_1KXEGN3b38r2ypb",229166066821130,0,"female","Germany","obligatory school",2,829,36,"<1'500- 2'499€
3'100-4'299CHF",13,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"156","R_1l0RIyAa9CP5bzP",229256171658438,7,"male","Switzerland","obligatory school",2,1786,76,"> 4'000€
>5'900 CHF",29,"okay",2.5,-2.14014423076923,1,1,1,1,1,1,1,1
"157","R_1LexZBYJhPpiZjV",229242449960063,7,"male","Switzerland","degree",4,1577,32,"> 4'000€
>5'900 CHF",26,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"158","R_1LFH0LOWi9Yz49r",229758453932074,6,"female","Switzerland","degree",1,1706,51,"<1'500- 2'499€
3'100-4'299CHF",28,"okay",5.5,0.859855769230769,0,1,1,1,1,1,1,0.857142857142857
"159","R_1LFmb4Bx13gTnD3",230469411954784,6,"male","Switzerland","degree",2,4582,63,"> 4'000€
>5'900 CHF",76,"okay",4.5,-0.140144230769231,1,1,1,1,0,1,1,0.857142857142857
"160","R_1LGxDDuVAUkIzYT",229320605937812,7,"male","Germany","middle school",3,757,38,"<1'500- 2'499€
3'100-4'299CHF",12,"okay",1.75,-2.89014423076923,1,1,1,1,1,1,1,1
"161","R_1lmLSlh21OinLUg",229321438357604,7,"male","Switzerland","degree",5,3793,27,"> 4'000€
>5'900 CHF",63,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"162","R_1loWPZTW4yf5XH7",229677069801542,3,"male","Germany","degree",4,982,54,"> 4'000€
>5'900 CHF",16,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"163","R_1LtemN8EXM5ZUBN",229255657951349,5,"male","Germany","degree",2,30237,35,"> 4'000€
>5'900 CHF",503,"okay",6,1.35985576923077,0,1,1,0,1,1,1,0.714285714285714
"164","R_1LU8zd8gVQJ9Ymv",229677069783101,7,"female","Germany","degree",2,1022,33,"> 4'000€
>5'900 CHF",17,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"165","R_1LuhzYh0vCqcqBC",229242449972339,7,"female","Switzerland","obligatory school",4,1167,34,"> 4'000€
>5'900 CHF",19,"okay",4,-0.640144230769231,1,1,1,1,1,1,1,1
"166","R_1LUJuqInfZjP2R8",229166066786390,3,"male","Germany","obligatory school",2,1868,60,"2'500- 4'000€
<4'300- 5'899CHF",31,"okay",1.25,-3.39014423076923,0,1,1,0,0,0,1,0.428571428571429
"167","R_1luSpOlbn8ywCE3",229409893589022,0,"male","Germany","obligatory school",1,998,51,"<1'500- 2'499€
3'100-4'299CHF",16,"okay",5.25,0.609855769230769,0,0,0,0,0,0,0,0
"168","R_1LwFWN68xSNI1a3",229242295846074,7,"male","Germany","middle school",5,933,42,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",4,-0.640144230769231,1,1,1,1,1,1,1,1
"169","R_1mCnbf3d67PsDIV",229677069765683,4,"male","Germany","obligatory school",2,6286,55,"> 4'000€
>5'900 CHF",104,"okay",6,1.35985576923077,0,1,1,1,0,0,1,0.571428571428571
"170","R_1mftDM95HcXdSyb",229242449968159,6,"female","Switzerland","degree",2,338,34,"<1'500€
<3'100CHF",5,"speeder",3,-1.64014423076923,1,1,1,0,1,1,1,0.857142857142857
"171","R_1mggJshNHrrIwQx",229320605993125,5,"male","Germany","obligatory school",4,1366,47,"> 4'000€
>5'900 CHF",22,"okay",6,1.35985576923077,0,1,1,1,1,0,1,0.714285714285714
"172","R_1MK61RcnsRnWNLS",229321437739104,5,"female","Switzerland","obligatory school",1,906,58,"2'500- 4'000€
<4'300- 5'899CHF",15,"okay",4,-0.640144230769231,0,0,1,1,1,1,1,0.714285714285714
"173","R_1mltiMTeFeXLWJB",229166416658444,7,"female","Switzerland","degree",4,1417,49,"> 4'000€
>5'900 CHF",23,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"174","R_1mmFq3cx5odSSLt",229678093105251,7,"female","Switzerland","degree",2,1322,61,"2'500- 4'000€
<4'300- 5'899CHF",22,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"175","R_1mn6nqlgVzfC7By",229321437507604,2,"female","Switzerland","no formal education",2,11501,50,"<1'500€
<3'100CHF",191,"okay",4.75,0.109855769230769,0,0,0,1,0,0,1,0.285714285714286
"176","R_1mPZTN6F4Yrwu6f",229166066770993,5,"male","Germany","obligatory school",2,4263,58,"2'500- 4'000€
<4'300- 5'899CHF",71,"okay",5.5,0.859855769230769,0,1,1,0,1,1,1,0.714285714285714
"177","R_1mQasv0eh7xOUsr",229409893618718,7,"female","Germany","obligatory school",2,679,63,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"178","R_1mqjuQbjSc7zaz8",229320605946949,7,"female","Germany","obligatory school",2,1455,57,"> 4'000€
>5'900 CHF",24,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"179","R_1MS46DkDMSuh1PA",229321437515815,7,"female","Switzerland","degree",1,2829,67,"<1'500- 2'499€
3'100-4'299CHF",47,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"180","R_1mt96mbxkfZ8oJc",229677069783098,4,"male","Germany","obligatory school",2,1317,63,"2'500- 4'000€
<4'300- 5'899CHF",21,"okay",6,1.35985576923077,0,0,1,0,1,1,1,0.571428571428571
"181","R_1mUwQ8WDbVXY7Bc",229409893551197,3,"female","Germany","degree",2,8717,60,"> 4'000€
>5'900 CHF",145,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"182","R_1mw9V9ozzWi1LAn",229409893558495,2,"male","Germany","obligatory school",2,1244,70,"2'500- 4'000€
<4'300- 5'899CHF",20,"okay",3.25,-1.39014423076923,0,1,1,0,0,0,0,0.285714285714286
"183","R_1mwk69pxL1g5RkM",229409893581983,0,"female","Germany","middle school",2,764,50,"> 4'000€
>5'900 CHF",12,"speeder",1.75,-2.89014423076923,0,0,0,0,0,0,0,0
"184","R_1n0hU9OFnulf6DQ",229409893562422,3,"female","Germany","middle school",4,1257,47,"> 4'000€
>5'900 CHF",20,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"185","R_1n1JzBYizsP8rTM",229256171660490,4,"male","Switzerland","obligatory school",2,1213,68,"> 4'000€
>5'900 CHF",20,"okay",4,-0.640144230769231,0,0,1,0,1,1,1,0.571428571428571
"186","R_1N36l6kUedKpvUH",229937963438276,1,"male","Switzerland","degree",2,972,62,"> 4'000€
>5'900 CHF",16,"okay",2.75,-1.89014423076923,0,0,0,0,0,0,1,0.142857142857143
"187","R_1n87WLJcUT1huEB",229320605977725,6,"male","Germany","middle school",4,507,25,"<1'500- 2'499€
3'100-4'299CHF",8,"okay",3.5,-1.14014423076923,1,1,1,0,1,1,1,0.857142857142857
"188","R_1NaFm6LK1x6V9gF",229320605939889,3,"female","Germany","middle school",1,344,28,"<1'500- 2'499€
3'100-4'299CHF",5,"speeder",4,-0.640144230769231,0,1,1,0,0,1,0,0.428571428571429
"189","R_1NeszvRVjcwUTlR",229242295760085,7,"male","Germany","no formal education",3,1486,67,"> 4'000€
>5'900 CHF",24,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"190","R_1NgER6kVSAaUKmK",229409893587194,0,"female","Germany","degree",2,772,55,"2'500- 4'000€
<4'300- 5'899CHF",12,"okay",2,-2.64014423076923,0,0,0,0,0,0,0,0
"191","R_1Nwcl43Ai659iKk",229166066770995,0,"male","Germany","obligatory school",2,3500,50,"<1'500- 2'499€
3'100-4'299CHF",58,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,0,0
"192","R_1o59gPx3PeNGzjI",229410206629043,3,"female","Switzerland","degree",2,3316,31,"> 4'000€
>5'900 CHF",55,"okay",6,1.35985576923077,0,0,1,0,1,0,1,0.428571428571429
"193","R_1o6ZCIGdLLfFE7n",229242449971308,3,"female","Switzerland","middle school",5,545,45,"> 4'000€
>5'900 CHF",9,"okay",3.75,-0.890144230769231,1,0,1,0,1,0,0,0.428571428571429
"194","R_1ob4JLq5bEFQZX3",229678093131973,2,"female","Switzerland","degree",1,3306,75,"<1'500€
<3'100CHF",55,"okay",4.5,-0.140144230769231,0,0,1,0,0,0,1,0.285714285714286
"195","R_1obhGxLMCpTIdSk",229242295766083,1,"female","Germany","middle school",2,12525,46,"<1'500- 2'499€
3'100-4'299CHF",208,"okay",5.5,0.859855769230769,0,0,0,0,0,0,1,0.142857142857143
"196","R_1odmUPPKrKX7yt0",229677069757653,7,"female","Germany","middle school",2,1152,64,"2'500- 4'000€
<4'300- 5'899CHF",19,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"197","R_1oFpW4dQToTlh4o",229320605958179,4,"male","Germany","middle school",3,1071,21,"<1'500- 2'499€
3'100-4'299CHF",17,"okay",3.25,-1.39014423076923,0,1,1,1,0,0,1,0.571428571428571
"198","R_1OI9sjzqAoq5VTd",229855352005760,5,"female","Germany","degree",2,2016,65,"> 4'000€
>5'900 CHF",33,"okay",3,-1.64014423076923,1,0,1,0,1,1,1,0.714285714285714
"199","R_1oj0iGwz5gWx4EM",229320605936759,7,"male","Germany","degree",3,544,43,"> 4'000€
>5'900 CHF",9,"okay",5,0.359855769230769,1,1,1,1,1,1,1,1
"200","R_1OjgNlF6mh2p7hA",229855352128714,0,"female","Germany","degree",2,1003,71,"> 4'000€
>5'900 CHF",16,"okay",4.75,0.109855769230769,0,0,0,0,0,0,0,0
"201","R_1oniO1xKkANO7Rs",229320605950073,2,"male","Germany","degree",1,2622,43,"<1'500€
<3'100CHF",43,"okay",1,-3.64014423076923,0,0,1,0,1,0,0,0.285714285714286
"202","R_1OOwSBX7GRf44TF",229256171733167,4,"female","Switzerland","degree",3,1507,24,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",6,1.35985576923077,0,0,1,0,1,1,1,0.571428571428571
"203","R_1Oq34eyVcqNOov1",229166066780393,0,"male","Germany","obligatory school",2,1028,57,"> 4'000€
>5'900 CHF",17,"okay",4.75,0.109855769230769,0,0,0,0,0,0,0,0
"204","R_1oqkBndhcpDZMqi",227471450957862,0,"female","Switzerland","no formal education",3,851,41,"2'500- 4'000€
<4'300- 5'899CHF",14,"okay",5,0.359855769230769,0,0,0,0,0,0,0,0
"205","R_1OwNrBIiXECqoyG",229242295848169,4,"male","Germany","obligatory school",2,2248,67,"2'500- 4'000€
<4'300- 5'899CHF",37,"okay",5.75,1.10985576923077,0,0,1,0,1,1,1,0.571428571428571
"206","R_1OZvYMVO8FhOvaF",230469412011106,1,"male","Switzerland","degree",1,1378,69,"> 4'000€
>5'900 CHF",22,"okay",5,0.359855769230769,0,0,1,0,0,0,0,0.142857142857143
"207","R_1P5chxMcINlG3fJ",229166066790561,4,"female","Germany","obligatory school",4,1137,33,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",4.5,-0.140144230769231,0,1,1,1,0,0,1,0.571428571428571
"208","R_1PdvSyRjroeuRch",229242449982562,1,"female","Switzerland","obligatory school",2,2039,56,"<1'500- 2'499€
3'100-4'299CHF",33,"okay",4.75,0.109855769230769,0,0,1,0,0,0,0,0.142857142857143
"209","R_1pE6ArVUGuyvRRO",229410206959843,3,"female","Switzerland","middle school",4,464,20,"> 4'000€
>5'900 CHF",7,"speeder",4,-0.640144230769231,0,0,0,0,1,1,1,0.428571428571429
"210","R_1pF3jLkb5kuiHLt",229242295738458,0,"male","Germany","middle school",1,866,49,"<1'500€
<3'100CHF",14,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"211","R_1pFFiHfQdEkz93a",229678093414635,1,"female","Switzerland","degree",1,1478,66,"<1'500- 2'499€
3'100-4'299CHF",24,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"212","R_1pmuFdooAp2AmoL",229320605935722,7,"male","Germany","degree",5,525,49,"> 4'000€
>5'900 CHF",8,"okay",4,-0.640144230769231,1,1,1,1,1,1,1,1
"213","R_1pQXa06zhttQ2QK",229320606006452,0,"male","Germany","degree",2,649,37,"2'500- 4'000€
<4'300- 5'899CHF",10,"speeder",1,-3.64014423076923,0,0,0,0,0,0,0,0
"214","R_1pRlKMFD5wezyAJ",229677069753472,1,"male","Germany","degree",2,1044,66,"2'500- 4'000€
<4'300- 5'899CHF",17,"okay",6,1.35985576923077,0,0,1,0,0,0,0,0.142857142857143
"215","R_1PT0N7jE8CEe4Om",229320605934677,6,"female","Germany","degree",3,1231,61,"> 4'000€
>5'900 CHF",20,"okay",6,1.35985576923077,0,1,1,1,1,1,1,0.857142857142857
"216","R_1pWi3TQiCGOmyri",229320605953210,2,"male","Germany","no formal education",1,811,37,"<1'500€
<3'100CHF",13,"okay",4.25,-0.390144230769231,0,0,1,0,0,0,1,0.285714285714286
"217","R_1pY7VZtwZ0xvste",229409893571809,1,"male","Germany","obligatory school",1,1991,50,"<1'500- 2'499€
3'100-4'299CHF",33,"okay",5,0.359855769230769,0,1,0,0,0,0,0,0.142857142857143
"218","R_1pYclIa7OYRv1ML",229256171581480,4,"male","Switzerland","obligatory school",2,2475,71,"> 4'000€
>5'900 CHF",41,"okay",2.25,-2.39014423076923,0,0,1,0,1,1,1,0.571428571428571
"219","R_1pyPj6pxQTGpmoY",230296025238534,2,"female","Switzerland","obligatory school",4,1272,36,"<1'500- 2'499€
3'100-4'299CHF",21,"okay",5,0.359855769230769,0,0,1,0,0,0,1,0.285714285714286
"220","R_1PZfkT8XYl42PDz",229242295748626,1,"female","Germany","degree",1,1778,66,"<1'500- 2'499€
3'100-4'299CHF",29,"okay",6,1.35985576923077,0,0,0,0,0,0,1,0.142857142857143
"221","R_1Q3M5DRW0wNEKbT",229409893583024,0,"male","Germany","degree",4,1308,47,"> 4'000€
>5'900 CHF",21,"okay",3.25,-1.39014423076923,0,0,0,0,0,0,0,0
"222","R_1Q5SORbIaDcvhXw",229320605959210,6,"female","Germany","no formal education",3,1782,43,"<1'500€
<3'100CHF",29,"okay",3.75,-0.890144230769231,1,1,1,1,0,1,1,0.857142857142857
"223","R_1q8sKTjAGSPoH8p",229677069762577,7,"female","Germany","obligatory school",2,513,59,"> 4'000€
>5'900 CHF",8,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"224","R_1q97VY7HVIAyFYv",229320605949033,7,"female","Germany","obligatory school",2,1355,65,"<1'500€
<3'100CHF",22,"okay",3.75,-0.890144230769231,1,1,1,1,1,1,1,1
"225","R_1QcQf40hnZ8IGIv",229855352039662,5,"female","Germany","middle school",2,1955,64,"> 4'000€
>5'900 CHF",32,"okay",5,0.359855769230769,0,1,1,1,1,0,1,0.714285714285714
"226","R_1QcuoKglTc1aR2c",230469411967151,7,"female","Switzerland","degree",1,1531,58,"2'500- 4'000€
<4'300- 5'899CHF",25,"okay",3.75,-0.890144230769231,1,1,1,1,1,1,1,1
"227","R_1QEJww13brKGZm3",229320605954250,5,"male","Germany","obligatory school",2,1681,72,"> 4'000€
>5'900 CHF",28,"okay",5,0.359855769230769,0,1,1,0,1,1,1,0.714285714285714
"228","R_1qfwYSQzryaZPRf",229410207386673,2,"female","Switzerland","middle school",3,1116,23,"> 4'000€
>5'900 CHF",18,"speeder",2.25,-2.39014423076923,0,0,1,0,1,0,0,0.285714285714286
"229","R_1QJUJ26SmMteltD",229256171900089,4,"female","Switzerland","degree",4,9003,46,"> 4'000€
>5'900 CHF",150,"okay",4.75,0.109855769230769,0,0,1,0,1,1,1,0.571428571428571
"230","R_1QJWXCsvAbjXUrY",229321437639901,0,"female","Switzerland","degree",2,1433,72,"<1'500€
<3'100CHF",23,"okay",4.25,-0.390144230769231,0,0,0,0,0,0,0,0
"231","R_1QlrekUmzTk0Wbq",229321438363760,2,"female","Switzerland","obligatory school",1,2658,27,"2'500- 4'000€
<4'300- 5'899CHF",44,"okay",4,-0.640144230769231,0,0,1,0,0,0,1,0.285714285714286
"232","R_1QltThrqzdt4ppe",229242295775457,4,"female","Germany","obligatory school",3,1459,38,"2'500- 4'000€
<4'300- 5'899CHF",24,"okay",3.25,-1.39014423076923,0,1,1,0,1,0,1,0.571428571428571
"233","R_1QrpE21fw7QXXYu",229242295744700,2,"male","Germany","obligatory school",2,1803,60,"<1'500€
<3'100CHF",30,"okay",6,1.35985576923077,0,0,1,0,0,0,1,0.285714285714286
"234","R_1QrumVRMHbRwkY2",229677069780221,2,"male","Germany","degree",3,514,54,"> 4'000€
>5'900 CHF",8,"speeder",2.5,-2.14014423076923,0,1,0,0,0,1,0,0.285714285714286
"235","R_1QrwLMIn7K2GhNN",229321438287057,2,"male","Switzerland","degree",2,1919,25,"<1'500€
<3'100CHF",31,"okay",5,0.359855769230769,0,0,1,0,0,1,0,0.285714285714286
"236","R_1qX9y9uKlkCAb4j",229409893556412,4,"female","Germany","obligatory school",2,1117,60,"> 4'000€
>5'900 CHF",18,"okay",4.5,-0.140144230769231,0,0,1,0,1,1,1,0.571428571428571
"237","R_1rAhq8JtngWYhI1",229242295843984,7,"male","Germany","middle school",2,678,49,"> 4'000€
>5'900 CHF",11,"okay",3.75,-0.890144230769231,1,1,1,1,1,1,1,1
"238","R_1rer6VEu9uPhqKg",229242295745745,5,"male","Germany","no formal education",4,3415,33,"> 4'000€
>5'900 CHF",56,"okay",4,-0.640144230769231,1,1,0,0,1,1,1,0.714285714285714
"239","R_1rftTw43HkxZiaU",229320605941980,6,"male","Germany","degree",4,485,35,"2'500- 4'000€
<4'300- 5'899CHF",8,"speeder",6,1.35985576923077,1,0,1,1,1,1,1,0.857142857142857
"240","R_1rGjHoIhYHFANNu",229321437877282,3,"female","Switzerland","no formal education",3,1694,50,"<1'500€
<3'100CHF",28,"okay",3.75,-0.890144230769231,0,0,1,0,1,1,0,0.428571428571429
"241","R_1rJ1QlgXJMaeq34",229320605940944,0,"male","Germany","degree",2,685,48,"<1'500- 2'499€
3'100-4'299CHF",11,"okay",5.75,1.10985576923077,0,0,0,0,0,0,0,0
"242","R_1RJFm66oU5fP5Qt",229255657942213,1,"male","Germany","middle school",1,1678,26,"<1'500€
<3'100CHF",27,"okay",3.5,-1.14014423076923,0,0,0,0,0,0,1,0.142857142857143
"243","R_1rMMLys7a9QDlKp",229937963154540,2,"female","Switzerland","obligatory school",2,1792,43,"<1'500- 2'499€
3'100-4'299CHF",29,"okay",4.75,0.109855769230769,0,0,0,0,0,1,1,0.285714285714286
"244","R_1rNhmNjbwZot8So",229242295741568,7,"female","Germany","obligatory school",1,1792,57,"<1'500€
<3'100CHF",29,"okay",6,1.35985576923077,1,1,1,1,1,1,1,1
"245","R_1rNWPY0WTXgeHu5",229320605966524,3,"female","Germany","obligatory school",2,343,25,"<1'500- 2'499€
3'100-4'299CHF",5,"speeder",2.75,-1.89014423076923,1,1,0,0,0,1,0,0.428571428571429
"246","R_1rP3xwHOfSB3Xfm",229242449970265,7,"male","Switzerland","obligatory school",4,2091,57,"> 4'000€
>5'900 CHF",34,"okay",5.75,1.10985576923077,1,1,1,1,1,1,1,1
"247","R_1rpiIHP8GSUQVhO",229320605941978,4,"male","Germany","middle school",2,689,28,"> 4'000€
>5'900 CHF",11,"okay",5,0.359855769230769,0,0,1,0,1,1,1,0.571428571428571
"248","R_1rPu8GlUfBUaT1f",229255657999471,3,"female","Germany","obligatory school",4,1099,30,"2'500- 4'000€
<4'300- 5'899CHF",18,"okay",6,1.35985576923077,0,1,0,0,0,1,1,0.428571428571429
"249","R_1rq6oBNP3dfuJSh",229256171676680,3,"female","Switzerland","degree",2,650,45,"> 4'000€
>5'900 CHF",10,"okay",1.75,-2.89014423076923,0,0,1,0,1,0,1,0.428571428571429
"250","R_1rw4iW8Em9oSO65",229677069775045,0,"male","Germany","middle school",2,1350,54,"> 4'000€
>5'900 CHF",22,"okay",3,-1.64014423076923,0,0,0,0,0,0,0,0
"251","R_1Y2iKkxsibQMHVD",229321437941882,7,"male","Switzerland","degree",4,1616,41,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",5.5,0.859855769230769,1,1,1,1,1,1,1,1
"252","R_20MCNf1iYVfsbyx",229409893611680,0,"female","Germany","obligatory school",1,1895,61,"<1'500- 2'499€
3'100-4'299CHF",31,"okay",6,1.35985576923077,0,0,0,0,0,0,0,0
"253","R_20UodHACXAGHKfb",229677069753462,3,"male","Germany","obligatory school",2,2601,59,"<1'500- 2'499€
3'100-4'299CHF",43,"okay",2,-2.64014423076923,0,1,1,0,0,0,1,0.428571428571429
"254","R_20Zr66Ok0cO2lzY",229320605935709,2,"male","Germany","middle school",2,3013,56,"> 4'000€
>5'900 CHF",50,"okay",4.5,-0.140144230769231,0,0,1,0,1,0,0,0.285714285714286
"255","R_2170LJegYGhKWPO",229320606011397,2,"male","Germany","obligatory school",2,1609,67,"2'500- 4'000€
<4'300- 5'899CHF",26,"okay",4,-0.640144230769231,0,0,1,0,0,0,1,0.285714285714286
