"","m","type","wave1","energy.level","price.level","age","gender","education","income.wave1","country","politcalorientation","Sum.policy.wave1","mean.abs.error.wave1","Sum.product","climate_concern.wave1","wave2","mean.abs.error.wave2","Sum.policy.wave2","Sum.product.wave2","climate_concern.wave2"
"158",229166066788467,"exp.low_che.int",1,"1","2",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,0,1.21,0,0,1
"159",229166066788467,"exp.low_mid.hig",0,"2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,0,1.21,0,0,1
"160",229166066788467,"mid.low_che.hig",0,"2","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,0,1.21,0,0,1
"161",229166066788467,"mid.low_che.int",0,"1","1",56,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",8,0,0.441,1,1,0,1.21,0,0,1
"162",229166066788475,"exp.int_che.hig",0,"1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,0,0.872,9,4,6
"163",229166066788475,"exp.int_mid.hig",1,"1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,0,0.872,9,4,6
"164",229166066788475,"exp.low_che.hig",1,"2","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,1,0.872,9,4,6
"165",229166066788475,"exp.low_che.int",0,"1","2",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,1,0.872,9,4,6
"166",229166066788475,"exp.low_mid.hig",1,"2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,1,0.872,9,4,6
"167",229166066788475,"mid.low_che.hig",1,"2","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,1,0.872,9,4,6
"168",229166066788475,"mid.low_che.int",0,"1","1",60,"male","middle school","2'500- 4'000€
<4'300- 5'899CHF","Germany",6,7,0.689,4,6,0,0.872,9,4,6
"169",229166066789519,"exp.int_che.hig",0,"1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"170",229166066789519,"exp.int_mid.hig",0,"1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"171",229166066789519,"exp.low_che.hig",1,"2","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"172",229166066789519,"exp.low_che.int",1,"1","2",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"173",229166066789519,"exp.low_mid.hig",1,"2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"174",229166066789519,"mid.low_che.hig",1,"2","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"175",229166066789519,"mid.low_che.int",0,"1","1",25,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,8,0.561,4,1.75,0,0.585,9,0,1
"176",229166066790561,"exp.int_che.hig",0,"1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,1,0.671,9,4,4.5
"177",229166066790561,"exp.int_mid.hig",0,"1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,0,0.671,9,4,4.5
"178",229166066790561,"exp.low_che.hig",1,"2","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,1,0.671,9,4,4.5
"179",229166066790561,"exp.low_che.int",0,"1","2",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,0,0.671,9,4,4.5
"180",229166066790561,"exp.low_mid.hig",1,"2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,1,0.671,9,4,4.5
"181",229166066790561,"mid.low_che.hig",1,"2","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,1,0.671,9,4,4.5
"182",229166066790561,"mid.low_che.int",0,"1","1",33,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",7,5,0.451,3,4.25,0,0.671,9,4,4.5
"183",229166066792658,"exp.int_che.hig",1,"1","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,0,0.808,6,4,5.25
"184",229166066792658,"exp.int_mid.hig",0,"1","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,1,0.808,6,4,5.25
"185",229166066792658,"exp.low_che.hig",1,"2","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,1,0.808,6,4,5.25
"186",229166066792658,"exp.low_che.int",1,"1","2",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,0,0.808,6,4,5.25
"187",229166066792658,"exp.low_mid.hig",1,"2","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,1,0.808,6,4,5.25
"188",229166066792658,"mid.low_che.hig",1,"2","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,1,0.808,6,4,5.25
"189",229166066792658,"mid.low_che.int",0,"1","1",57,"male","no formal education","<1'500€
<3'100CHF","Germany",5,8,0.803,5,5.25,0,0.808,6,4,5.25
"190",229166066799696,"exp.int_che.hig",0,"1","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"191",229166066799696,"exp.int_mid.hig",0,"1","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"192",229166066799696,"exp.low_che.hig",0,"2","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"193",229166066799696,"exp.low_che.int",0,"1","2",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"194",229166066799696,"exp.low_mid.hig",1,"2","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"195",229166066799696,"mid.low_che.hig",0,"2","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"196",229166066799696,"mid.low_che.int",0,"1","1",41,"male","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",5,16,0.754,1,4.75,0,0.799,16,0,4.75
"197",229166066803864,"exp.int_che.hig",0,"1","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"198",229166066803864,"exp.int_mid.hig",0,"1","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"199",229166066803864,"exp.low_che.hig",0,"2","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"200",229166066803864,"exp.low_che.int",0,"1","2",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"201",229166066803864,"exp.low_mid.hig",0,"2","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"202",229166066803864,"mid.low_che.hig",0,"2","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"203",229166066803864,"mid.low_che.int",0,"1","1",67,"male","no formal education","2'500- 4'000€
<4'300- 5'899CHF","Germany",4,16,0.648,0,5.5,1,0.543,16,7,6
"204",229166066809875,"exp.int_che.hig",0,"1","2",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,0,0.619,8,3,5.75
"205",229166066809875,"exp.int_mid.hig",1,"1","1",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,1,0.619,8,3,5.75
"206",229166066809875,"exp.low_che.hig",0,"2","2",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,0,0.619,8,3,5.75
"207",229166066809875,"exp.low_che.int",0,"1","2",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,0,0.619,8,3,5.75
"208",229166066809875,"exp.low_mid.hig",1,"2","1",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,1,0.619,8,3,5.75
"209",229166066809875,"mid.low_che.hig",1,"2","1",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,1,0.619,8,3,5.75
"210",229166066809875,"mid.low_che.int",0,"1","1",64,"female","middle school","<1'500€
<3'100CHF","Germany",5,8,0.304,3,6,0,0.619,8,3,5.75
"211",229166066809882,"exp.int_che.hig",1,"1","2",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"212",229166066809882,"exp.int_mid.hig",0,"1","1",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"213",229166066809882,"exp.low_che.hig",0,"2","2",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"214",229166066809882,"exp.low_che.int",0,"1","2",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"215",229166066809882,"exp.low_mid.hig",0,"2","1",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"216",229166066809882,"mid.low_che.hig",0,"2","1",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"217",229166066809882,"mid.low_che.int",1,"1","1",24,"female","no formal education","<1'500- 2'499€
3'100-4'299CHF","Germany",6,7,1.17,2,3,1,0.87,10,7,3.75
"218",229166066821130,"exp.int_che.hig",0,"1","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"219",229166066821130,"exp.int_mid.hig",1,"1","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"220",229166066821130,"exp.low_che.hig",0,"2","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"221",229166066821130,"exp.low_che.int",0,"1","2",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"222",229166066821130,"exp.low_mid.hig",1,"2","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"223",229166066821130,"mid.low_che.hig",1,"2","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"224",229166066821130,"mid.low_che.int",0,"1","1",36,"female","obligatory school","<1'500- 2'499€
3'100-4'299CHF","Germany",4,4,0.361,3,6,0,0.333,8,0,6
"225",229166066823206,"exp.int_che.hig",0,"1","2",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"226",229166066823206,"exp.int_mid.hig",1,"1","1",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"227",229166066823206,"exp.low_che.hig",1,"2","2",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"228",229166066823206,"exp.low_che.int",1,"1","2",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"229",229166066823206,"exp.low_mid.hig",1,"2","1",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"230",229166066823206,"mid.low_che.hig",1,"2","1",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"231",229166066823206,"mid.low_che.int",1,"1","1",19,"female","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Germany",3,7,0.602,6,1,1,0.97,7,7,1
"232",229166066831553,"exp.int_che.hig",0,"1","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,0,0.535,3,2,2
"233",229166066831553,"exp.int_mid.hig",1,"1","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,0,0.535,3,2,2
"234",229166066831553,"exp.low_che.hig",0,"2","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,0,0.535,3,2,2
"235",229166066831553,"exp.low_che.int",0,"1","2",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,0,0.535,3,2,2
"236",229166066831553,"exp.low_mid.hig",0,"2","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,0,0.535,3,2,2
"237",229166066831553,"mid.low_che.hig",0,"2","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,1,0.535,3,2,2
"238",229166066831553,"mid.low_che.int",0,"1","1",37,"female","middle school","> 4'000€
>5'900 CHF","Germany",6,10,0.709,1,3,1,0.535,3,2,2
"239",229166066833642,"exp.int_che.hig",0,"1","2",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,1,0.87,12,4,6
"240",229166066833642,"exp.int_mid.hig",0,"1","1",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,0,0.87,12,4,6
"241",229166066833642,"exp.low_che.hig",0,"2","2",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,0,0.87,12,4,6
"242",229166066833642,"exp.low_che.int",1,"1","2",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,0,0.87,12,4,6
"243",229166066833642,"exp.low_mid.hig",0,"2","1",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,1,0.87,12,4,6
"244",229166066833642,"mid.low_che.hig",1,"2","1",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,1,0.87,12,4,6
"245",229166066833642,"mid.low_che.int",0,"1","1",20,"male","middle school","<1'500- 2'499€
3'100-4'299CHF","Germany",7,7,0.561,2,4.5,1,0.87,12,4,6
"246",229166416656617,"exp.int_che.hig",0,"1","2",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,0,0.656,6,3,4.75
"247",229166416656617,"exp.int_mid.hig",0,"1","1",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,0,0.656,6,3,4.75
"248",229166416656617,"exp.low_che.hig",0,"2","2",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,0,0.656,6,3,4.75
"249",229166416656617,"exp.low_che.int",0,"1","2",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,0,0.656,6,3,4.75
"250",229166416656617,"exp.low_mid.hig",0,"2","1",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,1,0.656,6,3,4.75
"251",229166416656617,"mid.low_che.hig",0,"2","1",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,1,0.656,6,3,4.75
"252",229166416656617,"mid.low_che.int",0,"1","1",51,"male","degree","> 4'000€
>5'900 CHF","Switzerland",8,8,0.855,0,5,1,0.656,6,3,4.75
"253",229166416657415,"exp.int_che.hig",1,"1","2",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,0,0.969,5,3,4.25
"254",229166416657415,"exp.int_mid.hig",0,"1","1",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,0,0.969,5,3,4.25
"255",229166416657415,"exp.low_che.hig",1,"2","2",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,0,0.969,5,3,4.25
"256",229166416657415,"exp.low_che.int",1,"1","2",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,1,0.969,5,3,4.25
"257",229166416657415,"exp.low_mid.hig",1,"2","1",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,0,0.969,5,3,4.25
"258",229166416657415,"mid.low_che.hig",0,"2","1",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,1,0.969,5,3,4.25
"259",229166416657415,"mid.low_che.int",0,"1","1",42,"male","degree","<1'500- 2'499€
3'100-4'299CHF","Switzerland",9,5,0.792,4,4.75,1,0.969,5,3,4.25
"260",229166416657657,"exp.int_che.hig",1,"1","2",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,0,0.53,5,2,6
"261",229166416657657,"exp.int_mid.hig",1,"1","1",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,1,0.53,5,2,6
"262",229166416657657,"exp.low_che.hig",1,"2","2",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,0,0.53,5,2,6
"263",229166416657657,"exp.low_che.int",0,"1","2",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,0,0.53,5,2,6
"264",229166416657657,"exp.low_mid.hig",1,"2","1",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,0,0.53,5,2,6
"265",229166416657657,"mid.low_che.hig",1,"2","1",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,1,0.53,5,2,6
"266",229166416657657,"mid.low_che.int",1,"1","1",39,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",4,16,0.475,6,6,0,0.53,5,2,6
"267",229166416658444,"exp.int_che.hig",1,"1","2",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"268",229166416658444,"exp.int_mid.hig",1,"1","1",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"269",229166416658444,"exp.low_che.hig",1,"2","2",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"270",229166416658444,"exp.low_che.int",1,"1","2",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"271",229166416658444,"exp.low_mid.hig",1,"2","1",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"272",229166416658444,"mid.low_che.hig",1,"2","1",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"273",229166416658444,"mid.low_che.int",1,"1","1",49,"female","degree","> 4'000€
>5'900 CHF","Switzerland",7,9,0.723,7,6,1,0.654,16,7,6
"274",229166416658456,"exp.int_che.hig",0,"1","2",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,1,0.6,7,4,5.5
"275",229166416658456,"exp.int_mid.hig",0,"1","1",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,1,0.6,7,4,5.5
"276",229166416658456,"exp.low_che.hig",1,"2","2",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,1,0.6,7,4,5.5
"277",229166416658456,"exp.low_che.int",0,"1","2",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,0,0.6,7,4,5.5
"278",229166416658456,"exp.low_mid.hig",0,"2","1",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,0,0.6,7,4,5.5
"279",229166416658456,"mid.low_che.hig",1,"2","1",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,1,0.6,7,4,5.5
"280",229166416658456,"mid.low_che.int",1,"1","1",54,"male","obligatory school","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",5,5,0.761,3,6,0,0.6,7,4,5.5
"281",229166416659499,"exp.int_che.hig",0,"1","2",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,0,0.47,8,3,6
"282",229166416659499,"exp.int_mid.hig",0,"1","1",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,1,0.47,8,3,6
"283",229166416659499,"exp.low_che.hig",0,"2","2",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,0,0.47,8,3,6
"284",229166416659499,"exp.low_che.int",0,"1","2",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,0,0.47,8,3,6
"285",229166416659499,"exp.low_mid.hig",0,"2","1",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,0,0.47,8,3,6
"286",229166416659499,"mid.low_che.hig",0,"2","1",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,1,0.47,8,3,6
"287",229166416659499,"mid.low_che.int",0,"1","1",60,"male","degree","2'500- 4'000€
<4'300- 5'899CHF","Switzerland",4,12,0.561,0,6,1,0.47,8,3,6
"288",229166416659503,"exp.int_che.hig",0,"1","2",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,0,1.12,8,4,3.5
"289",229166416659503,"exp.int_mid.hig",1,"1","1",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,1,1.12,8,4,3.5
"290",229166416659503,"exp.low_che.hig",0,"2","2",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,0,1.12,8,4,3.5
"291",229166416659503,"exp.low_che.int",1,"1","2",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,1,1.12,8,4,3.5
"292",229166416659503,"exp.low_mid.hig",1,"2","1",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,1,1.12,8,4,3.5
"293",229166416659503,"mid.low_che.hig",1,"2","1",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,0,1.12,8,4,3.5
"294",229166416659503,"mid.low_che.int",1,"1","1",28,"female","obligatory school","> 4'000€
>5'900 CHF","Switzerland",6,7,0.774,5,3.75,1,1.12,8,4,3.5
"295",229166416660547,"exp.int_che.hig",1,"1","2",59,"female","obligatory school","<1'500€
<3'100CHF","Switzerland",8,8,0.531,7,5.25,1,0.7,6,5,4.5
"296",229166416660547,"exp.int_mid.hig",1,"1","1",59,"female","obligatory school","<1'500€
<3'100CHF","Switzerland",8,8,0.531,7,5.25,1,0.7,6,5,4.5
"297",229166416660547,"exp.low_che.hig",1,"2","2",59,"female","obligatory school","<1'500€
<3'100CHF","Switzerland",8,8,0.531,7,5.25,1,0.7,6,5,4.5
"298",229166416660547,"exp.low_che.int",1,"1","2",59,"female","obligatory school","<1'500€
<3'100CHF","Switzerland",8,8,0.531,7,5.25,0,0.7,6,5,4.5
"299",229166416660547,"exp.low_mid.hig",1,"2","1",59,"female","obligatory school","<1'500€
<3'100CHF","Switzerland",8,8,0.531,7,5.25,1,0.7,6,5,4.5
