"","m","Duration.wave1","ResponseId.wave1","gender","country","income.wave1","education","household_size","politicalorientation_1","Duration.wave2","ResponseId","age","income.wave2","Minutes.wave1","Minutes.wave2","Minutes"
"478",229678093115531,767,"R_1LI64yNOZO7C7l3","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,866,"R_30jwO1Q51T1Oqua",52,"<1'500- 2'499€
3'100-4'299CHF",12,14,"okay"
"479",229678093130942,6757,"R_2D0HsJW89BCf2CJ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",2,8,1129,"R_2tunXP6UyGFpYHU",41,"2'500- 4'000€
<4'300- 5'899CHF",112,18,"okay"
"480",229678093131973,1738,"R_ZK76CrhFxQDLP21","female","Switzerland","<1'500€
<3'100CHF","degree",1,5,3306,"R_1ob4JLq5bEFQZX3",75,"<1'500€
<3'100CHF",28,55,"okay"
"481",229678093138135,768,"R_2AMfF4aom3GcQs1","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,5,3493,"R_cUssRwZ7X6KVAKR",42,"2'500- 4'000€
<4'300- 5'899CHF",12,58,"okay"
"482",229678093141220,796,"R_2R1zKMVHMSfa4z7","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,885,"R_TowBIbjzMvWm63v",59,"2'500- 4'000€
<4'300- 5'899CHF",13,14,"okay"
"483",229678093154327,1410,"R_0dg1Hw00DVaqtzz","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,5,1528,"R_1DC5nrZ8uUaZwqY",41,"2'500- 4'000€
<4'300- 5'899CHF",23,25,"okay"
"484",229678093158445,2944,"R_3L5PQsiTJgy6Y7j","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,5,1171,"R_2ya14O4rS4r6z6L",41,"2'500- 4'000€
<4'300- 5'899CHF",49,19,"okay"
"485",229678093162569,542,"R_2zu5nbshAH7KEPO","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,903,"R_331IDX0zbNRfPC5",73,"<1'500- 2'499€
3'100-4'299CHF",9,15,"okay"
"486",229678093163595,1232,"R_1mwQU5GVzlTar7A","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,3,1794,"R_2CZMbro8CP9Uu5t",58,"<1'500- 2'499€
3'100-4'299CHF",20,29,"okay"
"487",229678093165654,1472,"R_3oAPxeuf0OCltUD","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1579,"R_3GpNBQ5CgxNdsMz",52,"<1'500- 2'499€
3'100-4'299CHF",24,26,"okay"
"488",229678093166682,4308,"R_56fnmbvJywu4sKJ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,5,1744,"R_3HFoTLJEFC5wC4x",40,"2'500- 4'000€
<4'300- 5'899CHF",71,29,"okay"
"489",229678093170793,1040,"R_325AB8k9M8UQxlw","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1185,"R_27dSC2bMDR9Y5Nq",66,"<1'500- 2'499€
3'100-4'299CHF",17,19,"okay"
"490",229678093184174,1630,"R_1I4608oEAcr8qZ5","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,6,1488,"R_3KTwRSPp3KkukEt",63,"<1'500- 2'499€
3'100-4'299CHF",27,24,"okay"
"491",229678093198559,1730,"R_OlhgC04azJYZ9qp","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,3848,"R_9Yp1rttWTLA5JjX",44,"<1'500€
<3'100CHF",28,64,"okay"
"492",229678093210632,3058,"R_T7oDEcrvfbIAgQF","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,2843,"R_DNPrKhvZCScA1eV",71,"2'500- 4'000€
<4'300- 5'899CHF",50,47,"okay"
"493",229678093212684,1115,"R_uw85ACVWObqwt5n","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,7,1338,"R_3D8h1NrjCM66rpq",45,"2'500- 4'000€
<4'300- 5'899CHF",18,22,"okay"
"494",229678093212685,1344,"R_dmnxzIsmPDooyOZ","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",4,2,1854,"R_1FsrFDQpo9ZXqH5",46,"<1'500- 2'499€
3'100-4'299CHF",22,30,"okay"
"495",229678093228064,1353,"R_2sbx1HBRGkytKUq","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,1874,"R_1dH1iYOib9kW6Yk",71,"<1'500- 2'499€
3'100-4'299CHF",22,31,"okay"
"496",229678093236281,1641,"R_2E0smvzVa5RkXjW","male","Switzerland","<1'500€
<3'100CHF","degree",1,2,1246,"R_3Kwkto5OYOMGaGx",72,"<1'500€
<3'100CHF",27,20,"okay"
"497",229678093243470,2686,"R_12i4SXq1sTQbnI2","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,6,831,"R_3PB2Ltxuh03nSYU",46,"2'500- 4'000€
<4'300- 5'899CHF",44,13,"okay"
"498",229678093252715,1327,"R_DTxi23dLWEU3Lm9","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1328,"R_2YmNX6Oye45BteD",71,"<1'500- 2'499€
3'100-4'299CHF",22,22,"okay"
"499",229678093260930,1815,"R_3ebnID09JFlJTeF","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,2430,"R_2t673KXh7dRiqrM",75,"<1'500- 2'499€
3'100-4'299CHF",30,40,"okay"
"500",229678093261955,1115,"R_ah3CqRoRJKXemNb","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,2,1802,"R_1FET35ZNzpaPbdF",74,"> 4'000€
>5'900 CHF",18,30,"okay"
"501",229678093268122,1336,"R_sOmW6gSKvNJ5Si5","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1483,"R_9Xgz23SK1HLZnWN",55,"<1'500- 2'499€
3'100-4'299CHF",22,24,"okay"
"502",229678093270176,2102,"R_12zZPiBUIW0qjxi","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,2848,"R_3NEcJYl36tldrhz",75,"<1'500- 2'499€
3'100-4'299CHF",35,47,"okay"
"503",229678093275314,13989,"R_2aOZbvUCWCaZgT8","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,1475,"R_3lPRoXD0peSUgP1",68,"2'500- 4'000€
<4'300- 5'899CHF",233,24,"okay"
"504",229678093284551,2525,"R_3GBUvUfh9Q3gNlv","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,4,3919,"R_3Qy41xx43VBVI2J",56,"<1'500€
<3'100CHF",42,65,"okay"
"505",229678093294826,646,"R_21aGdDDHglzuebV","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,811,"R_3EmcbAxB2fgWfm5",64,"2'500- 4'000€
<4'300- 5'899CHF",10,13,"okay"
"506",229678093298939,2476,"R_e4N6cNACFRrujZf","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,4,2338,"R_3Pq4dwxmvP7IV7W",59,"<1'500- 2'499€
3'100-4'299CHF",41,38,"okay"
"507",229678093302790,781,"R_3nH7erFm3FlZqRm","female","Switzerland","<1'500€
<3'100CHF","degree",2,3,971,"R_2bN5F89p3dp47h6",45,"<1'500€
<3'100CHF",13,16,"okay"
"508",229678093312036,785,"R_3nGzUm4aNDYJiLY","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,5,796,"R_xhgwIdsmKhptaSZ",41,"<1'500- 2'499€
3'100-4'299CHF",13,13,"okay"
"509",229678093313064,913,"R_2Vqd3pgSyhpvGMs","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,1,1010,"R_26f1OmYAyKKQTeV",63,"<1'500- 2'499€
3'100-4'299CHF",15,16,"okay"
"510",229678093326426,3536,"R_3FQecw6aCDx1shm","male","Switzerland","<1'500€
<3'100CHF","degree",1,4,1780,"R_1Km3m54TPU3JKM1",59,"<1'500€
<3'100CHF",58,29,"okay"
"511",229678093331563,2472,"R_3jebqMrrxWLoj9G","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,1679,"R_9XKo56LagUvx42d",78,"2'500- 4'000€
<4'300- 5'899CHF",41,27,"okay"
"512",229678093336703,579,"R_3fiTHcHYD6kYayJ","female","Switzerland","<1'500€
<3'100CHF","degree",1,6,872,"R_2th9gAtAIbanbIK",44,"<1'500€
<3'100CHF",9,14,"okay"
"513",229678093358306,799,"R_An6PzcN4iqwNczv","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,5,1450,"R_2q2wBpEDDTOLQAr",40,"<1'500- 2'499€
3'100-4'299CHF",13,24,"okay"
"514",229678093372428,747,"R_0OolMie4oWOnlJv","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,8,1097,"R_2492pCKHqf5dlKi",41,"2'500- 4'000€
<4'300- 5'899CHF",12,18,"okay"
"515",229678093381676,1273,"R_vk2QpnGK6FqBB0l","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,1642,"R_2vZhhzJLS8XEt1K",50,"<1'500€
<3'100CHF",21,27,"okay"
"516",229678093381679,910,"R_20MeHHXsTnlbV9o","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,2142,"R_263IFUYHOUdE9SR",54,"2'500- 4'000€
<4'300- 5'899CHF",15,35,"okay"
"517",229678093384755,999,"R_3isYhi6yhVinQCi","female","Switzerland","<1'500€
<3'100CHF","degree",1,5,1318,"R_2qlSogoBK0vIz2z",42,"<1'500€
<3'100CHF",16,21,"okay"
"518",229678093386810,1237,"R_2uEfXyZcIgJfUr6","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,853,"R_AG05TbDyvhvnphD",38,"2'500- 4'000€
<4'300- 5'899CHF",20,14,"okay"
"519",229678093404309,934,"R_2dyI7M4jUgDJyVI","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",3,6,573,"R_2wt1y2Xbl9pcLpW",40,"<1'500€
<3'100CHF",15,9,"okay"
"520",229678093404311,1512,"R_RkNj7zIK81KGgMN","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,3,2048,"R_30bGOYP8zubfggO",80,"<1'500- 2'499€
3'100-4'299CHF",25,34,"okay"
"521",229678093412574,858,"R_dmTENL4WFRAmWml","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",2,5,2200,"R_2CwZWrVSNkvn7hm",43,"<1'500- 2'499€
3'100-4'299CHF",14,36,"okay"
"522",229678093414635,1616,"R_734AAwGylkq2Pe1","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,8,1478,"R_1pFFiHfQdEkz93a",66,"<1'500- 2'499€
3'100-4'299CHF",26,24,"okay"
"523",229678093415665,4052,"R_1K3H42hqGnqinn0","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,3292,"R_3rGtK5dTnqFVCjc",38,"<1'500- 2'499€
3'100-4'299CHF",67,54,"okay"
"524",229678093430898,1560,"R_DcnnxSaLoAkL3rz","male","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,1203,"R_OCI2HeR32mrC0fv",41,"<1'500€
<3'100CHF",26,20,"okay"
"525",229678093431930,1224,"R_qWboZA7SfPjsI8N","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",1,3,2122,"R_2tAodbyDXek1lmO",53,"2'500- 4'000€
<4'300- 5'899CHF",20,35,"okay"
"526",229678093431933,905,"R_2OTofi6rpYevv5M","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,7,1252,"R_1gznfQwU0vN5Ydh",32,"2'500- 4'000€
<4'300- 5'899CHF",15,20,"okay"
"527",229678093435043,819,"R_269XIaqM07m1U0K","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",4,7,871,"R_3KSHZzbgYF0hmWN",34,"2'500- 4'000€
<4'300- 5'899CHF",13,14,"okay"
"528",229678093438137,1241,"R_dmyfvnVwZSS6qCR","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",1,8,4976,"R_3O0UASSJuVz1wKV",68,"2'500- 4'000€
<4'300- 5'899CHF",20,82,"okay"
"529",229678093439181,989,"R_qK1zOTwMlZ8NCOR","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,3,806,"R_tWWP8sTyFYX40tH",32,"> 4'000€
>5'900 CHF",16,13,"okay"
"530",229678093439187,4695,"R_3G1dEpQidltZ7UV","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",3,3,1048,"R_2yrOKnTx9VJIJYc",45,"2'500- 4'000€
<4'300- 5'899CHF",78,17,"okay"
"531",229678093440221,1517,"R_2tgvC1GeI8QufUE","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,6,1675,"R_RFtxxKxqDaFLHtT",45,"2'500- 4'000€
<4'300- 5'899CHF",25,27,"okay"
"532",229678093440224,826,"R_3Myrqdw0pzbDQkz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",3,5,809,"R_2xS2aNnxwYu52vT",31,"> 4'000€
>5'900 CHF",13,13,"okay"
"533",229758201742380,1575,"R_1dtQ89qnhvDRtCJ","female","Germany","> 4'000€
>5'900 CHF","middle school",3,5,5168,"R_3nNQbVPzRGKWTvf",70,"> 4'000€
>5'900 CHF",26,86,"okay"
"534",229758453882067,1060,"R_1pWkYnvOiwS0XUO","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,2,1059,"R_2Y9WhVvkCDyq3KU",69,"<1'500- 2'499€
3'100-4'299CHF",17,17,"okay"
"535",229758453883093,2821,"R_1LRQAdfNJTKMgGI","male","Switzerland","<1'500€
<3'100CHF","degree",1,6,2732,"R_RrWEqa504IT11n3",46,"<1'500€
<3'100CHF",47,45,"okay"
"536",229758453888227,754,"R_1ogUn1QrTtO0BPT","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,6,968,"R_1I4WlAa3OiJqVwK",62,"<1'500€
<3'100CHF",12,16,"okay"
"537",229758453932074,1640,"R_1pE9CDJuuBYcoF8","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",1,6,1706,"R_1LFH0LOWi9Yz49r",51,"<1'500- 2'499€
3'100-4'299CHF",27,28,"okay"
"538",229758453977189,1060,"R_3qjukVIGc9vju6U","male","Switzerland","<1'500€
<3'100CHF","degree",2,4,1217,"R_3hg7VuBZdF9ke2k",65,"<1'500€
<3'100CHF",17,20,"okay"
"539",229758454067427,1200,"R_3EhflsDKTC83CQE","female","Switzerland","<1'500€
<3'100CHF","degree",2,7,1753,"R_3m32qTstvhmJ84V",58,"<1'500€
<3'100CHF",20,29,"okay"
"540",229758454074603,11558,"R_302jU1hKGFVorVA","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,7,1505,"R_RWADUC9j2nEiRYl",54,"<1'500€
<3'100CHF",192,25,"okay"
"541",229758454221926,1284,"R_2Sw6rAOun21Rl28","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,6,1306,"R_1esHTNUUBMqaFT4",80,"<1'500€
<3'100CHF",21,21,"okay"
"542",229758454231173,1707,"R_1rfrFquUHpIwJiu","male","Switzerland","<1'500€
<3'100CHF","no formal education",1,5,1529,"R_3fpDyJOpJ1Eg7nH",60,"<1'500€
<3'100CHF",28,25,"okay"
"543",229758454236304,634,"R_2AS87J6lireNMJW","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",5,3,909,"R_2ghsWopwxNyadTb",44,"<1'500- 2'499€
3'100-4'299CHF",10,15,"okay"
"544",229855351959799,1575,"R_3JgBBxNJzTEfspb","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,5,1274,"R_3rGmsRvbFb1g0f8",65,"2'500- 4'000€
<4'300- 5'899CHF",26,21,"okay"
"545",229855351994462,1814,"R_1fl2MTowCfCRhG0","female","Germany","> 4'000€
>5'900 CHF","middle school",2,6,1929,"R_2E4XZ1gU8UuEcy2",67,"> 4'000€
>5'900 CHF",30,32,"okay"
"546",229855351994463,1094,"R_2bNQX6i4Gfq2gKY","female","Germany","> 4'000€
>5'900 CHF","no formal education",2,7,1077,"R_3MxtBVkHFb0eckC",62,"> 4'000€
>5'900 CHF",18,17,"okay"
"547",229855351995491,1361,"R_3MPu31AzdohRMko","female","Germany","> 4'000€
>5'900 CHF","degree",2,3,5132,"R_1hYcEowvUwVWBqw",61,"> 4'000€
>5'900 CHF",22,85,"okay"
"548",229855351995492,984,"R_21bvhgPlUiTqwQa","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,2032,"R_YcCAFctVTYMnngZ",61,"> 4'000€
>5'900 CHF",16,33,"okay"
"549",229855352005760,1740,"R_1KpqCfkR85ApDEQ","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,2016,"R_1OI9sjzqAoq5VTd",65,"> 4'000€
>5'900 CHF",29,33,"okay"
"550",229855352032472,1337,"R_12KA26bT3vvPUxO","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,1690,"R_3K7ud1ITarVlcMF",65,"> 4'000€
>5'900 CHF",22,28,"okay"
"551",229855352035555,633,"R_3mmgNPJTsI2HNu0","female","Germany","> 4'000€
>5'900 CHF","no formal education",3,7,857,"R_2WNnfEbzmLI06mJ",63,"> 4'000€
>5'900 CHF",10,14,"okay"
"552",229855352039662,1986,"R_1prLq4RJil17Iht","female","Germany","> 4'000€
>5'900 CHF","middle school",2,6,1955,"R_1QcQf40hnZ8IGIv",64,"> 4'000€
>5'900 CHF",33,32,"okay"
"553",229855352053806,1918,"R_3PcaIkbjoodjNKU","female","Germany","> 4'000€
>5'900 CHF","degree",2,4,1964,"R_30kjJ6aflGnLwCZ",67,"> 4'000€
>5'900 CHF",31,32,"okay"
"554",229855352055869,1377,"R_1LUSiI51StMj2fs","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,4,1323,"R_3HTDoD3sdEXRJ69",61,"> 4'000€
>5'900 CHF",22,22,"okay"
"555",229855352122461,11618,"R_1mgS3o7laschj5y","female","Germany","> 4'000€
>5'900 CHF","obligatory school",2,6,1456,"R_2CQ8YyzW1RpRmOa",70,"> 4'000€
>5'900 CHF",193,24,"okay"
"556",229855352122474,619,"R_3qrrZIPKi2hix0x","female","Germany","> 4'000€
>5'900 CHF","middle school",2,6,656,"R_28Gxw9vDZkw4AFl",77,"> 4'000€
>5'900 CHF",10,10,"okay"
"557",229855352125597,1015,"R_1QLVecSrgBB3TF7","female","Germany","> 4'000€
>5'900 CHF","degree",2,5,1557,"R_3CINlYRwGPISJ35",68,"> 4'000€
>5'900 CHF",16,25,"okay"
"558",229855352130794,766,"R_23dhBmmmpedny6z","female","Germany","2'500- 4'000€
<4'300- 5'899CHF","degree",2,4,845,"R_2Bm2KJXRyABauyk",61,"> 4'000€
>5'900 CHF",12,14,"okay"
"559",229855352130795,1057,"R_3jfFKwL3nFTv5jm","female","Germany","> 4'000€
>5'900 CHF","degree",2,3,1345,"R_qQGtOT7apnfrtvj",74,"> 4'000€
>5'900 CHF",17,22,"okay"
"560",229937962964147,984,"R_2BqCqINqXblVi4A","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,1053,"R_3GvpTnsgO0dN7v3",71,"<1'500- 2'499€
3'100-4'299CHF",16,17,"okay"
"561",229937962990809,663,"R_2fa3tzzYgAN6xyI","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,3,1166,"R_OwY0BjyA8AlUB3z",58,"2'500- 4'000€
<4'300- 5'899CHF",11,19,"okay"
"562",229937963021321,1790,"R_DA9FaF7eBDE68E1","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,1760,"R_0wTi4jmliqouWu5",58,"<1'500- 2'499€
3'100-4'299CHF",29,29,"okay"
"563",229937963061289,1596,"R_3w0BMiOH7kDSo6J","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,8,3734,"R_A0evhkLCvzpJ2Jb",67,"2'500- 4'000€
<4'300- 5'899CHF",26,62,"okay"
"564",229937963133014,1172,"R_UAdT6lmfGZMm2s1","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,5,992,"R_3hxUPG9N0GYg3od",57,"<1'500€
<3'100CHF",19,16,"okay"
"565",229937963154540,1749,"R_2CeRAdFGYdyKpNa","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,5,1792,"R_1rMMLys7a9QDlKp",43,"<1'500- 2'499€
3'100-4'299CHF",29,29,"okay"
"566",229937963228341,1140,"R_3iUSBNvBL2gkwBY","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",2,3,2482,"R_2AFo5duAc0IHQXg",57,"<1'500- 2'499€
3'100-4'299CHF",19,41,"okay"
"567",229937963274473,1571,"R_3egCMFrdwh16DEi","male","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",1,8,1714,"R_2xRFAHf3m984KjF",67,"<1'500- 2'499€
3'100-4'299CHF",26,28,"okay"
"568",229937963303953,118536,"R_56ZTAc0Vrn5PXLr","male","Switzerland","<1'500€
<3'100CHF","obligatory school",4,6,27668,"R_XMrlfKuFlmyYBMd",64,"<1'500€
<3'100CHF",1975,461,"okay"
"569",229937963317277,1196,"R_w0jR8UNaqCDVHXz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,4,1762,"R_3KJHMzL3J7PD1Ha",60,"2'500- 4'000€
<4'300- 5'899CHF",19,29,"okay"
"570",229937963343935,1537,"R_26loy7keZ66nKb4","male","Switzerland","<1'500€
<3'100CHF","degree",2,7,1810,"R_RnnchR9GUfX0ytz",70,"<1'500€
<3'100CHF",25,30,"okay"
"571",229937963356233,1305,"R_1obtEN1KAT8Ivsq","female","Switzerland","<1'500€
<3'100CHF","obligatory school",1,8,3158,"R_3MPAl1HRGhuO15w",69,"<1'500€
<3'100CHF",21,52,"okay"
"572",229937963399296,1149,"R_3n3tEncCO9Vv2PD","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","middle school",2,6,1383,"R_1jZcZ1S8MccWXlw",65,"2'500- 4'000€
<4'300- 5'899CHF",19,23,"okay"
"573",229937963436224,1777,"R_C9T1efwFZ6VT9Lz","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",3,6,1803,"R_2zx96JsJgGlf2Gl",45,"<1'500€
<3'100CHF",29,30,"okay"
"574",229937963517143,1620,"R_2rjd6OSW7yoXCFy","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,5,1728,"R_uwVUl5YWIGbnhiF",75,"> 4'000€
>5'900 CHF",27,28,"okay"
"575",230296024624230,9134,"R_1rfEcoDe8h656K4","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","degree",4,3,864,"R_sA7Re0aES3EZ7vH",27,"2'500- 4'000€
<4'300- 5'899CHF",152,14,"okay"
"576",230296025033849,784,"R_2vZGx1OZkobeeEs","male","Switzerland","<1'500€
<3'100CHF","middle school",4,2,825,"R_2uOMTtyh1bXg9ty",23,"<1'500€
<3'100CHF",13,13,"okay"
"577",230296025094160,1122,"R_tZ0bYpiNyMj4pt7","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",1,4,1615,"R_1jIJHh1689WJ1Wf",54,"<1'500- 2'499€
3'100-4'299CHF",18,26,"okay"
"578",230296025238534,975,"R_10ZfwML5Q6HbOBv","female","Switzerland","<1'500- 2'499€
3'100-4'299CHF","obligatory school",4,4,1272,"R_1pyPj6pxQTGpmoY",36,"<1'500- 2'499€
3'100-4'299CHF",16,21,"okay"
"579",230296025317508,1190,"R_3lxk1s9I4JxWjBb","female","Switzerland","<1'500€
<3'100CHF","middle school",5,6,907,"R_RFF8tBoS3es1VRf",44,"<1'500€
<3'100CHF",19,15,"okay"
"580",230469411954784,2104,"R_DUAN8s8VqapyYCt","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,3,4582,"R_1LFmb4Bx13gTnD3",63,"> 4'000€
>5'900 CHF",35,76,"okay"
"581",230469411956853,3939,"R_ba4nkvzYlW6JNIt","female","Switzerland","> 4'000€
>5'900 CHF","obligatory school",5,5,2905,"R_3XeseMFKEK1HLwd",40,"> 4'000€
>5'900 CHF",65,48,"okay"
"582",230469411957892,1811,"R_1gNKKT2BjaM2i4g","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","obligatory school",2,6,2535,"R_1cYyqwuVjx1HrFm",73,"2'500- 4'000€
<4'300- 5'899CHF",30,42,"okay"
"583",230469411958921,1326,"R_2EAdFWU1xsp70SE","male","Switzerland","> 4'000€
>5'900 CHF","degree",2,5,2625,"R_1F95ZqBmJuJUOkw",75,"> 4'000€
>5'900 CHF",22,43,"okay"
"584",230469411962007,874,"R_2EiZqFF8frpKsNn","female","Switzerland","> 4'000€
>5'900 CHF","middle school",2,5,1002,"R_Wc9R39yolT7MThT",55,"> 4'000€
>5'900 CHF",14,16,"okay"
"585",230469411964067,2386,"R_1M0xHfneKLAhQMR","male","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","middle school",4,2,721,"R_2V8sidAyrLfM799",58,"2'500- 4'000€
<4'300- 5'899CHF",39,12,"okay"
"586",230469411967151,1002,"R_6DpxhlmL4FDsp0J","female","Switzerland","2'500- 4'000€
<4'300- 5'899CHF","degree",1,7,1531,"R_1QcuoKglTc1aR2c",58,"2'500- 4'000€
<4'300- 5'899CHF",16,25,"okay"
"587",230469411984631,674,"R_3DitLG2nqStwZRY","male","Switzerland","> 4'000€
>5'900 CHF","degree",3,6,805,"R_31szBB0IAUEKR80",66,"> 4'000€
>5'900 CHF",11,13,"okay"
"588",230469411989522,1600,"R_3MK93DIT6IwDRoX","male","Switzerland","> 4'000€
>5'900 CHF","no formal education",2,6,1859,"R_2YQxuPlsGNs1gax",63,"> 4'000€
>5'900 CHF",26,30,"okay"
"589",230469412011106,1111,"R_3nkhpGIGldYlgAR","male","Switzerland","> 4'000€
>5'900 CHF","degree",1,6,1378,"R_1OZvYMVO8FhOvaF",69,"> 4'000€
>5'900 CHF",18,22,"okay"
